orf	chr	gene	geneflag	WtMean	MutMean	WtMean2	MutMean2	fold.mut.by.wt	p	p.paired	w1	w2	w3	m1	m2	m3
orf19.7368	Chr3	PUB1	1	940.780443178016	1639.66865605659	1075.23622276907	1029.32245446694	0.957298901088092	0.742552527191668	0.705922226778557	1042.64100985222	1000.74137931034	1433.13219961562	1309.05826550463	1464.45838616692	886.61585138678
orf19.589:6364	NA	VPS21	1	1471.42972013367	3435.82389093915	1914.10081598027	2419.39916048293	1.26398731993847	0.549316265963794	0.199416925860068	1474.90260133091	1101.51600985222	1903.76551080201	2372.37269369631	950.050124221452	1801.23378026685
orf19.7059	Chr7		1	336.060030713388	790.371207000606	329.998532400774	486.921854944471	1.47552733462802	0.184571097640312	0.215901469084300	89.7758620689655	220.965517241379	439.150985654431	483.29490043755	861.873907821151	374.922848000532
orf19.7422	Chr3	LCP5	1	550.252524547443	1448.21305946217	603.147364260734	878.008519756197	1.45571144264612	0.0877098036555095	0.107811873193931	496.413793103448	345.48275862069	879.331553175823	1264.20807860176	968.536580771755	963.487403635675
orf19.3574	Chr2	MDJ2	1	305.109941908263	615.179896857528	308.692637138323	419.224661880647	1.35806498582859	0.227043228007009	0.266068547325925	82.0172413793103	45.0344827586207	480.151223556522	429.805538188634	487.018973961121	309.673648247174
orf19.6861	Chr4	APC5	1	456.696108676431	792.399793692897	487.475612554083	516.908462526642	1.06037809731311	0.640612238547001	0.545065160520113	613.186339522546	19.8448275862069	957.169125745507	977.618535359412	271.691077360031	638.418468934322
orf19.97	Chr6	CAN2/CAN1	1	2504.64893084834	5016.98753164626	3043.65498758612	3567.43613429769	1.17208952685106	0.665758906521193	0.604445093830925	3869.46551724138	2549.56926799758	3981.75607314512	3597.10281211528	3111.91227166147	2462.66426983227
orf19.2587	ChrR	HNM2	1	3198.32780725022	913.730722779636	3648.63327695035	611.95780389675	0.167722475087506	0.00754596846202602	0.0122797793397227	4403.74403183024	5135.43633952255	4637.33572704877	709.654538118831	571.47225852879	481.286583143423
orf19.4651	Chr4	PGA53	1	2911.52265403230	7212.41382193519	3731.17422155202	4397.12359121615	1.17848251786729	0.386292960582881	0.311924963794243	1957.92672413793	4157.05172413793	2871.23323171996	4290.06012023069	4679.63963477431	2938.86983472746
orf19.3419	Chr6	MAE1	1	1277.41812274842	2600.26077826471	1692.78030827383	1895.01323911547	1.11946791314454	0.624120285562951	0.294576461630171	1013.53386699507	832.56926799758	1476.89683118404	1441.14163209103	1517.59325337884	1143.83859320114
orf19.1738.1	ChrR	UGP1	1	791.591579108027	2123.34225491702	903.925254234733	1309.48670462872	1.44866702030285	0.153530026904493	0.0510974962266897	938.391009852217	532.667108753316	1524.51111024642	1439.90974756633	1564.83471195639	1664.48098732668
orf19.1202	Chr6		1	693.317027233202	1196.96463532018	774.641204939603	755.264430236791	0.974986129605225	0.945380874886517	0.927289621027934	589.730295566502	823.327586206897	1021.01389786043	1023.25078055646	670.743998333418	699.4841546137
orf19.5039	Chr4	RRP42	1	644.396196891433	1350.79281150585	721.353662691574	854.23240056783	1.18420747651083	0.324858732253818	0.364840883630098	504.965517241379	599.235934664247	870.987980123181	882.830786723226	1246.35203229383	622.53169842027
orf19.5214	Chr2	VSP33	1	611.921665197621	959.889684844776	687.152480890226	606.595094375503	0.882766360080141	0.882814183406228	0.721800265829916	824.931034482759	170.964767616192	1230.10217538892	982.554065294783	310.511393516654	822.595828727025
orf19.3930	Chr5	YUH2	1	775.137133699634	1255.30110717643	920.525490144346	862.8604425436	0.937356381525401	0.788853164368536	0.754478743518624	478.344827586207	784.172413793103	1064.52693150706	770.951924709176	627.534992157379	548.556226486819
orf19.4356	ChrR	HGT3/YDL199C	1	212.389232924746	312.09255072194	181.310537014126	201.263304307288	1.06242883991752	0.257186081031084	0.277998884683108	-37.3103448275862	-9.44827586206895	315.826877643791	208.167363391398	271.487455779327	139.650394015431
orf19.1333	Chr7	SNG3	1	409.057812247241	653.0315432702	441.954822709229	472.003068871711	1.06798940665085	0.762609806876169	0.727477054140204	214.147877984085	184.763262599469	585.055935970329	396.194156903110	352.073690778149	277.849173371367
orf19.2425.2	NA		1	857.845996463885	1750.73416039881	965.692841201278	1057.94813408838	1.09553275011580	0.841985142806195	0.788996898751564	752.147877984085	1100.92672413793	1257.75022638132	1542.26348206458	1528.37252839267	1142.06340669127
orf19.7300	ChrR		1	355.628707967445	711.837153117099	362.598184692183	456.269303462947	1.25833311562297	0.314486563092415	0.310625612069583	34.5338669950739	330.965517241379	433.872899301964	438.589137438640	475.109036483843	311.751127366652
orf19.3232	ChrR		1	1023.79408235443	2259.57461001642	1268.38437241179	1501.82569994880	1.18161435493463	0.531738052099172	0.397848832720082	-14.6625615763547	2000.32095490716	338.468529912545	267.381164015504	2830.23857402794	164.015577282642
orf19.3649	Chr6	FES1	1	1225.75795553265	2618.43864468864	1571.73475065274	1648.86382173349	1.04907257477683	0.815476403597654	0.647756385416225	581.641009852217	1415.04229017567	899.764611238982	976.76512138146	2584.38698471141	822.989555352312
orf19.3518	ChrR	ODC1	1	1685.73493706082	4153.50734221697	1976.67556631088	2428.00558675816	1.22832781875764	0.382812002396727	0.245954315736386	1742.20084694495	2781.91710875332	2440.17529663383	3252.66264723167	2314.41418226118	2796.40904721429
orf19.922	Chr5	ERG11(ERG16)/ERG11/CYP51/ERG16/L1A1/P45014DM	1	1702.62019951563	1965.27474507999	2006.49487682459	1300.07094675127	0.647931356200975	0.0158285772345636	0.0768696158367953	1781.81034482759	2735.41710875332	2262.45289841229	1582.26890346184	917.65635632387	835.014849928288
orf19.7050	Chr7	NOP15	1	400.551392572944	956.406865832796	402.374030321328	571.287449439981	1.41979205015732	0.0885339566404817	0.00727394854330718	244.034482758621	314.0324933687	496.35905120703	506.035100588537	501.991231277622	551.745694315858
orf19.5616	Chr6		1	207.821862486676	268.469085214287	177.274849943485	177.211432305350	0.939574461863401	0.296093260606497	0.317705558396608	-13.2758620689655	-52.7241379310345	341.369110551535	228.885628886928	189.720492021804	143.098706385188
orf19.814.3	NA	SSY1.5	1	733.16695683872	1214.61553003862	837.745035184844	820.697702770055	0.979650929938334	0.936587189280422	0.923573531080535	425.359416445623	1064.12864721485	723.728597109884	718.902805581582	759.077297386352	460.210411891258
orf19.4280	Chr5		1	349.749557913351	368.363682193991	380.263931983657	264.246245266948	0.694902206182165	0.747550511713147	0.64449436589012	106.494031830239	402.1239081217	632.173855999033	183.654688055432	182.250190886821	426.833856858592
orf19.4078	Chr2	RRP45	1	295.109444283786	494.637070544398	287.472850126266	337.020505244623	1.17235594629752	0.409920491634729	0.437465844976163	80.2124384236453	80.0604960677556	463.645794250835	340.722248336182	328.958717625759	265.434492184644
orf19.4418	Chr4	FMT1	1	486.544634962738	1040.64636461290	530.032554121497	654.779424374522	1.23535699700519	0.258931034689302	0.248610439329208	448.337438423645	220.827586206897	817.192327574469	995.645264462937	561.887763084091	734.7870855478
orf19.4765	Chr1	CCW12/PGA6	1	10293.4333712265	19296.9533152621	11883.5770395489	10813.4629074723	0.909950166644675	0.687299657296171	0.151308604569462	18162.6052955665	13713.2124384236	17947.1827134657	21976.8935596604	13434.2852875824	12886.3820316269
orf19.763	Chr1	CBC2	1	828.915206201844	1264.45892541367	1015.17285587171	842.966666888394	0.830367618689487	0.966714654939347	0.935595127027031	111.855295566502	1232.25862068966	453.287936673857	412.343375255139	992.389161900902	241.607698476387
orf19.6898.1	Chr7		1	1928.38074712644	3565.75474079762	2455.82195956863	2394.74141404087	0.975128268036787	0.929273966324114	0.815077804315959	61.6724137931035	4328.3275862069	394.777327165164	357.317867845909	5954.75511367148	197.358479200764
orf19.3170	Chr5	BUD27	1	548.654667171908	739.456660966076	604.099905227755	486.512421542403	0.805350931745272	0.369053951981599	0.470876518281004	323.913793103448	453.647877984085	784.087310621415	520.30680818907	564.300864676923	386.220114294099
orf19.2953	Chr1	TOM20	1	1854.29141072176	4598.0356658113	2390.83393346727	2904.59837699118	1.21488922184521	0.169588757677100	0.295704264467507	1820.2824933687	1640.5324933687	2486.03629582454	4129.93282822965	2982.98201924056	2893.92145444839
orf19.3784	Chr4		1	237.578718569190	327.349161198753	207.523647315246	201.837693910292	0.972600937394297	0.394136638915603	0.421643482285871	2.34018567639259	37.4363395225464	358.76308144957	239.520479996800	260.308920116512	191.056120125782
orf19.2167	Chr2		1	557.383363311597	1250.55331825364	604.791324903859	738.999777712848	1.22190869359828	0.771168977477736	0.671128887580166	182.703898050975	734.705570291777	583.887316552103	553.274846629675	1705.65943522800	481.505355304982
orf19.4779	Chr1		1	2721.98095537252	6414.88621891821	3453.30275990329	4029.18805029146	1.16676362613636	0.615749427327637	0.195138332676326	4366.89787798409	1576.27102238355	4595.52722338189	7476.03774132424	2282.99318511899	4715.71980635858
orf19.4658	Chr4		1	548.419469987716	1427.44388964425	600.159402258231	847.741003022087	1.41252640520548	0.398337731805466	0.433071556736897	405.090185676393	426.656987295826	882.328780388531	1222.52208814022	1372.40841240582	1032.53979336025
orf19.1421	Chr4	DAL3	1	296.133322918259	709.074297932749	293.043405575207	430.699841164811	1.46974759701350	0.160946926930312	0.219617681697446	58.8786472148541	86.5862068965517	442.948998763665	585.074364392776	440.611072094097	500.595776001356
orf19.7235	Chr1		1	668.121036731971	1234.53079247893	757.231696752036	818.078955674066	1.08035487577055	0.652914569755366	0.637115317436693	651.455570291777	478.862068965517	1142.67571514740	1057.39304812927	686.63592561571	847.762505528158
orf19.5758	Chr6	PPQ1	1	2335.80200916748	5302.14803652547	2887.620936217	3628.37382295809	1.25652705223544	0.582174654578967	0.177401093279901	4084.47480106101	1527.20689655172	4244.00509440436	5643.58724786409	1441.21021228476	3699.83825056546
orf19.6792	Chr3	RRD1	1	505.188160221509	887.975555876872	548.98105732948	558.887815637777	1.01804571974940	0.785094909522793	0.79573310818701	225.090185676393	556.413793103448	589.744493395259	647.163513650292	588.636195478781	450.675714052335
orf19.7417	Chr3	TSA1	1	14133.7140474972	40138.7492421372	19758.2685698602	28165.3596990571	1.42549736073642	0.209095811152587	0.0354604321730885	10822.3978779841	14741.6551724138	13566.0909934367	25408.9569545035	13484.4397705944	18481.8955661069
orf19.6524	Chr7	TOM40	1	3711.66798406272	5370.52716312222	4533.92549105517	3214.94805265588	0.709087094395032	0.374406099053129	0.0678967280971592	5550.66710875332	3860.57095490716	6659.44991348895	5365.17734936427	1595.87236754436	4577.25183222316
orf19.2876	Chr4	CBF1	1	813.751747638086	1162.23440481176	964.40180685108	823.08989188	0.8534719512477	0.451020421653872	0.355063351188563	541.486506746627	731.319581280788	932.892689854838	544.333694029893	789.512965172811	474.309560583518
orf19.3689	Chr1		1	690.488077992043	1058.93327206168	764.402516682601	714.504616005518	0.934723003145472	0.639230203823858	0.581132793014156	570.029985007496	862.672413793103	792.961074336317	479.868115079924	937.872533701867	458.916929061256
orf19.3512	ChrR	CIS36	1	237.051636883987	299.239699024596	211.296302386880	193.574652824646	0.882107183749799	0.487818851156718	0.498503826526157	71.3594164456234	-47.8965517241379	401.514048517745	293.850126777854	188.389280385291	182.781442763430
orf19.1484	Chr2		1	272.939287694210	408.328022476616	256.117331053749	266.242617248326	1.01797029817483	0.461688863609081	0.490411595336453	173.590185676393	-31.551724137931	485.184734906109	361.309219373565	348.310615277543	282.371921371052
orf19.1226	NA		1	432.387061403509	708.900371507903	462.061245634231	458.868410992731	0.993090018538306	0.895230198387874	0.868096420231175	240.647877984085	297.464004839685	511.267475535788	312.388904268150	637.882806417373	344.741602389696
orf19.596.1	ChrR	NOP10	1	1493.61039800154	3610.15591019436	1924.89893657084	2185.53622634165	1.13540310341442	0.648258456029647	0.602369855994433	766.400780741705	1510.95557029178	1458.57431152808	1644.59438274402	3874.99385145133	1435.86749244845
orf19.6396	ChrR		1	1394.54972505313	2220.06863395225	1627.59623830787	1397.18307045646	0.858433460075477	0.366756202963303	0.213191199475371	1449.16710875332	2165.05172413793	1651.08324105274	2007.21654669905	1387.1390797644	1107.51679640440
orf19.1513	Chr2	FAB1	1	399.941972249368	654.47847985348	413.777766410242	411.814836418558	0.99525607668891	0.856567501748996	0.821873206957406	300.455570291777	190.013262599469	717.504163286597	547.760479387519	388.7497611262	423.938997533275
orf19.3131	Chr4	OYE32	1	2837.18521879411	9085.94425054679	3833.52957869617	6000.40179193088	1.56524207489530	0.211604996064048	0.125185186161758	3295.87864721485	1651.14787798408	4177.47122620164	8771.73023098955	5065.39452403624	6213.29096973172
orf19.5266	Chr1		1	236.957936517571	371.481005153631	212.630670541394	229.029869843542	1.06223246092442	0.309766623540625	0.331711989247625	14.9212893553224	-16.8868723532970	375.928741885859	318.572873246854	245.459826669273	204.632063427398
orf19.6643	ChrR	MCT1	1	617.670037577365	1040.48746654001	712.188443775651	690.837449665457	0.970020583320613	0.938679434349493	0.884368708506376	627.676724137931	288.897877984085	1101.99579160392	989.02802377235	487.63486138856	706.83212821238
orf19.5197	Chr1	APE2	1	3419.18144499179	6998.11864037376	4196.54962864444	4555.54933816641	1.08554639913503	0.580544247157846	0.394261125072762	6335.44458128079	2071.59018567639	6947.38876229787	7240.40871489781	3556.96381287799	4504.54596005366
orf19.1643	Chr3	PCP1	1	1684.07222659877	2757.11488864084	2150.58623773287	1822.63775777437	0.847507403235213	0.587227961550682	0.232712385511051	787.087438423645	2589.23593466425	1175.42873829979	900.46306160684	3512.54220859921	839.880145412937
orf19.5461	Chr3		1	203.953580901857	258.730163764272	171.992032794370	168.440930169207	0.916510081352934	0.538636461433592	0.553286821836249	-34.3793103448276	302.108359254912	248.247049473025	194.697122831029	142.932242153987	167.693425522606
orf19.1283	Chr5	MEC1	1	662.47100385247	857.663637563809	748.947181955626	535.259616891815	0.714682730355114	0.0783830312846386	0.12859357242711	438.206896551724	641.141009852217	971.857963596803	614.42838016153	635.399530200359	399.293530040195
orf19.7108	Chr7	RPE1	1	4371.67097701149	17227.6153200390	5788.51586092618	11457.311987154	1.97931771501111	0.135770263023315	0.0007464058587098	1665.76326259947	7436.34482758621	2364.52583587185	4443.03643102649	20549.7612824655	4152.002891282
orf19.6062.3	Chr1		1	1568	3274.24234374041	2032.68863274359	2175.33187561101	1.07017466451558	0.698855351204668	0.590465392828200	1298.80172413793	1981.48574199005	2817.7784321028	2014.22024977297	1875.38071884712	2636.39465821294
orf19.2765	Chr4	PGA62/FLO1	1	50425.160017862	62243.4159185589	65036.9294159001	43666.584560076	0.671412149255012	0.0222420444356125	0.0437401488568396	63612.6604197901	55880.0695812808	80891.1308220129	44731.1370800599	42563.7855900276	27986.9112049293
orf19.6061	Chr1		1	1190.05293987622	2463.46658882097	1494.38167522039	1753.90025245090	1.17366284767393	0.737110964203204	0.279529498064659	1693.66710875332	453.396551724138	2095.4723344534	2392.72048048168	811.898670286802	1590.23280066357
orf19.4563	Chr4		1	1048.24611394886	1933.73411877057	1242.51688108122	1145.65754080506	0.922045855673307	0.545237313337916	0.509633946054114	756.897877984085	1428.46551724138	1175.94803268336	1276.15815767498	1203.17245418599	828.780007814213
orf19.23	Chr2	RTA3/YOR49	1	509.833630966231	1296.68052486914	561.181939887536	789.91243942538	1.40758706451545	0.277463878220958	0.218980336421291	480.340185676393	216.926724137931	828.603526599953	1537.12473114182	523.043952129694	974.216779992179
orf19.4837	Chr1	DAM1	1	515.156940760389	659.485520481999	571.4790223241	434.589291014968	0.760464118608542	0.203756330693101	0.280241082997830	400.724801061008	313.494031830239	859.827576680674	561.190189919503	424.173005934146	347.200048922361
orf19.971	Chr5	SKN7	1	726.003269921902	960.631608327078	855.91022196716	712.780770591476	0.832775158302554	0.629267635198236	0.462352451185518	910.174365647365	264.667108753316	1268.07262665174	765.089341730197	379.979291322008	495.280735049953
orf19.2270	Chr2	SMF12/SMF1	1	768.242484526967	1821.25456432064	984.002556691156	1414.07482237612	1.43706417504762	0.38286074132004	0.137847949182219	334.128647214854	555.147877984085	842.472522338619	959.088891396638	927.450922901605	662.933048283891
orf19.6031	Chr1	VPS27	1	764.840201465202	1600.89398978215	876.392761161762	1026.09112462315	1.17081195794331	0.340957771218125	0.34287566691179	519.436339522546	920.766009852217	1004.38615070901	918.273440277159	1628.43203494618	777.491563321298
orf19.1795	Chr4	PUF3	1	259.268030723408	353.313883687869	250.739844210382	233.106733612148	0.914383777563653	0.408762027733545	0.401878925457086	-24.1598143236074	43.356071964018	310.585249959557	208.863224019575	256.102970060713	159.170071252052
orf19.6273	Chr1		1	485.526477146042	955.219053934571	550.216947858749	643.213710313833	1.16901835324592	0.560847826903422	0.580419623853618	252.573463268366	674.81567511804	723.261705189841	652.520327542673	503.433234487737	773.687568911089
orf19.3431	Chr6	MIP1	1	443.527420668883	607.609118427339	461.33517185193	380.027205765895	0.823755111149142	0.640297948096044	0.578919844295113	156.747376311844	468.849969751966	563.487515834249	353.996118054801	605.306840393164	254.977802864216
orf19.3435	Chr6		1	905.121794871795	1133.43162393162	1015.34286885501	660.601683102877	0.650619316258982	0.340321551315593	0.132182205694628	961.378647214854	1482.50285009766	602.147109252506	880.014235173247	792.958869909367	308.831944226017
orf19.6561	Chr7	LAT1	1	7210.87426900585	16027.3799061575	8810.30856451104	10071.6999744065	1.14317221702955	0.368517121960627	0.212683968960977	8718.01326259947	10171.9552329099	10108.7172448481	10995.1624913644	13227.5604506942	7944.3482621003
