orf	chr	gene	geneflag	WtMean	MutMean	WtMean2	MutMean2	fold.mut.by.wt	p	p.paired	w1	w2	w3	m1	m2	m3
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.2649	Chr5	PCL1	1	945.986785874944	1363.82237243750	1104.47968893523	896.13959760874	0.811368109876839	0.337183660241585	0.139337198815271	1040.27102238355	987.840185676392	1372.95533945301	990.118705592524	1357.41332341655	683.853978163795
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.940	Chr5	BUD2(CLA2:ERC25)/BUD2	1	374.586740970174	365.026785714286	382.205696330489	232.243952989917	0.607641265474752	0.176088225183198	0.221554405620649	309.551724137931	109.310344827586	589.044676155252	251.123158826725	268.352743005789	262.733813748375
orf19.1113	Chr5		1	552.658802123663	921.05552134647	630.720063380058	612.092900565602	0.970466830063036	0.840076703034873	0.766119714496125	62.5695812807882	748.205570291777	412.249055974083	393.27754429714	1069.15703157921	251.661032159674
orf19.1963	Chr5	GDS1	1	1548.38816203162	1396.88088297523	1738.02892419122	867.715937210728	0.499252874985676	0.0372145391456032	0.0195353091304179	1757.80172413793	2819.60529556650	1956.43126325057	1190.19551690942	842.962939084282	839.358053051443
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.3929	Chr5		1	608.043984436112	1021.99339904946	696.482629875916	710.278607925524	1.01980807195732	0.936714145763235	0.851980931360131	789.378647214854	164.306110102843	1072.53626758915	967.845660909545	357.511584756964	672.92467011702
orf19.4026	Chr5	HIS1	1	4396.07075754705	8473.0907382847	5445.74545476945	5335.2581857503	0.979711268193342	0.654726532309958	0.698815063928583	5179.53448275862	6508.81034482759	5689.67399322311	9002.83473621915	2602.06510439158	5428.07670981619
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.3163	Chr5		1	362.425881224068	696.7814688966	372.787950288989	472.866254693178	1.26845906453416	0.290095163226481	0.331901237913054	145.137931034483	211.23096942095	450.152991886636	492.65150621561	522.277376767042	337.407572511204
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.4287	Chr5		1	522.448758667225	832.10215553251	581.58678679603	536.809264507433	0.92300801306839	0.972506788797726	0.956160567073737	574.465517241379	172.137931034483	879.665507294208	874.700560888543	356.232651238401	617.330079223748
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.4017	Chr5		1	216.607886593141	261.670315681999	191.586100884033	175.221040702748	0.864161362284308	0.318121918938934	0.33896554588338	-23.2068965517241	-41.8620689655172	300.77914266513	234.600559732390	180.423906567468	128.896280841353
orf19.944	Chr5	IFG3	1	1202.88865795197	2004.41054947271	1484.86416684599	1378.77603236825	0.928553643594836	0.980388883740067	0.958386293483533	590.086206896552	1972.61694152924	790.374496442959	1073.10039271871	1911.43542852308	633.098250865682
orf19.4012	Chr5	PCL5	1	777.365148337245	1211.74829564432	935.690858264445	840.651584781827	0.898428767746113	0.571112418362453	0.322081058710959	653.793103448276	528.090185676393	1163.06538087134	716.67079979309	565.631013359801	702.297458325275
orf19.3195	Chr5	GAP3/HIP1	1	1458.37102662159	3502.66092194287	1997.56414282559	2741.01898911496	1.37218071267426	0.501022382515234	0.0947268343810682	1218.10529556650	788.709618874773	1371.27500904705	1940.76091889061	1248.61029697395	1292.42072448894
orf19.4149	Chr5	RPS11A/@	1	25318.3316462732	32098.6963733106	32762.2697793871	21363.6991862598	0.652082390204269	0.480290039448421	0.0283429769119449	9461.46476761619	50152.6286472148	11420.1930739774	6715.04962903255	42912.4832692198	4699.33064614124
orf19.3919	Chr5		1	779.645364655006	1119.6473396411	879.47658422613	716.740713161838	0.814962815402883	0.438076002446644	0.121899148472113	563.448275862069	1075.05172413793	785.719273307791	619.027111269481	782.256909032414	447.8530312832
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.4332	Chr5		1	451.200715233043	616.462506841817	472.629190093499	397.299725161732	0.84061613943721	0.457399386208287	0.42058152618354	389.994031830239	298	659.870049769592	468.463315754777	475.204445378655	319.021132540836
orf19.1942	Chr5	AZR2/SGE1	1	823.586676128872	957.14790801378	992.898372484545	692.938465820117	0.697894653695691	0.111683914162703	0.0336936941753855	766.224801061008	692.025408348457	990.065722920983	718.050329421187	568.385480543814	436.121152634806
orf19.4315	Chr5		1	359.166460039211	549.464846217001	363.943051198485	366.768780977787	1.00776420863098	0.618647435325469	0.631467719489348	300.13868065967	58.051724137931	677.699824322284	456.113196330975	379.342513199997	319.245510027297
orf19.5692	Chr5		1	589.962949024813	774.440333404726	678.667892346656	502.080942753363	0.739803589377564	0.236391313318168	0.341491574059008	526.747376311844	282.867513611615	803.097615811123	626.222985393472	594.634476580963	391.565217608513
orf19.3898	Chr5	TLG1	1	261.407305287977	413.028372628078	243.924190919625	278.607533829309	1.12622810691450	0.411559968726796	0.434407618896746	104.628647214854	-19.7413793103448	461.731964509009	334.892774394474	319.554768230279	241.912086420681
orf19.3963	Chr5		1	252.053994337276	329.156056587091	228.656156686489	219.359752571568	0.959343302845474	0.746096597804942	0.727443176801243	50.974801061008	356.098048386244	278.895620612215	190.390093758351	191.464132105055	276.225031851299
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.4033	Chr5	PRP22	1	311.727189289970	407.703525641026	301.840116046514	263.403058046259	0.872657556246328	0.930470645340862	0.941042792854366	162.667108753316	73.551724137931	543.484932468412	319.06710310002	337.951935269289	217.683121583369
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.2654	Chr5	RMS1	1	440.904228132223	541.15307250221	454.635799570371	335.283147780971	0.73747634501685	0.449682764539340	0.440633863857183	137.667108753316	521.948275862069	548.81683904241	371.994324569142	452.677032797768	246.77449211405
orf19.3175	Chr5	ETF1/YOR256W	1	2522.09802228784	3386.51335733232	3114.11491317983	2296.1145162608	0.737324915834987	0.225036770502285	0.0142798889263477	4211.58945998699	2059.25862068966	4291.51023843143	3643.4999902424	1307.32517865710	2151.41831401240
orf19.1945	Chr5	AUR1	1	842.181574174596	783.518226379388	951.88670406983	526.853646736442	0.55348356530652	0.00146267264962698	0.0224057878075364	998.417108753316	786.790854572714	1178.67005500668	618.134308954084	576.507627368467	386.97637165068
orf19.4340	Chr5		1	258.056866442189	360.866556684546	236.000875351029	227.168158908043	0.931759882434735	0.472572374403354	0.469762107114341	-45.8275862068965	112.637931034483	309.522951525945	196.744745532646	361.639738900812	145.778594662290
orf19.3991	Chr5		1	1611.86073037922	3454.16624036883	2075.48873815303	2366.91040555278	1.14041110512558	0.99689442907416	0.990615451524342	2314.53448275862	598.5	2845.74344350432	4184.26435064582	692.548385915477	2906.85835563756
orf19.980	Chr5	VIP1	1	2705.47712201592	2600.97832251938	3281.44080752438	1792.58446424192	0.546279689132745	0.0698947608881335	0.0151097318882918	1440.55172413793	5882.26326259947	2311.2066949308	794.674713013088	2259.78032491867	717.899405701007
orf19.4010	Chr5	PAN3	1	470.191665060086	539.627261436758	510.145602255415	363.351154668134	0.712249900933606	0.163951867548295	0.246155034842544	236.306110102843	366.426724137931	663.855908141916	374.46586189741	404.53041717786	288.445666833672
orf19.4312	Chr5	SPT8	1	897.536268556005	955.271535935329	1015.35798205237	613.738812376745	0.604455594209419	0.126661795709498	0.0408189326970544	481.288566243194	1546.32095490716	849.269082637314	514.413562653405	762.445933516628	337.863311997325
orf19.3946	Chr5	COX18	1	543.877652519894	671.589831813176	581.252045177026	454.529682356453	0.781983798814887	0.79344831126271	0.680707974662671	104.137931034483	972.55172413793	445.237398460273	273.327897490522	588.648387107037	236.562551776909
orf19.4014	Chr5	CDC102	1	342.453171777809	529.065347941029	364.298774827664	396.106102220453	1.08731110174015	0.490889050567111	0.454695405115864	188.017241379310	2.36206896551727	572.853433639933	370.993770250163	244.017541558076	260.421357837320
orf19.3188	Chr5	HAL9a/TAC1/ZNC2	1	568.180173992674	777.179060881647	627.883034921222	485.118539530562	0.772625652469536	0.994325886222168	0.990926386149388	32.9940318302387	850.74815270936	362.198980936364	225.276906923013	860.818985392217	176.269905687211
orf19.1979	Chr5	GIT3/GIT1	1	873.003024387893	1629.32899154939	1077.47852591537	1239.04717086113	1.14995068677447	0.864989091080383	0.803575856640708	548.148215366001	826.323653962492	972.760827695523	866.422445302401	1072.29496912891	516.784887098743
orf19.4044	Chr5	MUM2	1	496.674228694972	843.44502973836	557.003970198791	564.461496123001	1.01338864051821	0.764176931933315	0.732137422485124	173.586206896552	361.728194726166	608.028811371085	458.649055008321	711.261468117451	353.498078416063
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.3219	Chr5		1	629.25651765885	757.949593983203	704.986885804012	514.68734341015	0.730066549852439	0.162797057410308	0.140528088377968	508.007864488808	562.709618874773	911.641944123863	538.467645203416	635.294494633842	352.359378116827
orf19.4339	Chr5	VSP4/VPS4	1	662.756686560566	1164.66623773736	752.219437334658	828.89026993917	1.10192615186358	0.814494034404261	0.654251686978262	1109.77586206897	62.676724137931	1346.32084854078	1313.20904601718	264.623980394426	824.31573979564
orf19.4262	Chr5	JSN1	1	578.46375708709	654.982253378805	611.699344962195	405.150487310234	0.66233598359546	0.0824654808892948	0.0357374559769355	446.103448275862	693.6649316851	749.046843617658	456.771544256825	507.869601086502	322.486615172203
orf19.4252	Chr5	BUD32	1	461.102924198206	825.746804151183	498.136620114453	568.683764596541	1.14162208043624	0.517929398114853	0.511350785801683	378.534180278282	169.840185676393	812.90372310555	710.605448566229	441.432794306291	426.318082024173
orf19.6668	Chr5	CUE1	1	339.550330013806	472.468456175806	362.889867353238	331.421377947696	0.888606699550154	0.56955011581743	0.530055559207715	-59.4655172413793	227.620689655172	293.161010629095	188.645688423045	408.543985280084	120.374301676563
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.4144	Chr5		1	652.400970374655	1092.49411132828	776.487210286003	795.250687702933	1.02416456725671	0.814802901587686	0.690504317057663	905.087438423645	50.2055702917772	1048.85220757095	1231.22328879925	288.243853414995	675.005554697247
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.4348	Chr5	RGR1	1	475.153915957001	537.077414191979	487.350218686462	339.847764565809	0.69733787230421	0.147082090717320	0.177857371754026	479.955232909861	336.378647214854	879.865278948236	436.51242130237	514.559862192482	308.965312411696
orf19.4308	Chr5	HSL1	1	928.16311124099	926.065136731085	1038.45415574155	564.360386053765	0.543462013160093	0.110739595193893	0.0088332285002423	1414.78901227352	662.494031830239	1817.62974507011	1030.08380083478	560.644217001931	750.43588736623
orf19.3904	Chr5		1	214.638058555309	285.273983200707	186.201863093775	180.625992418519	0.918385034031967	0.295415329858432	0.317671121207217	-22.7697044334975	-38.0862068965517	366.206336072943	256.575630110041	185.505939915299	174.719343757422
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.4297	Chr5	CKB22	1	789.914319120081	863.594922180562	914.405722764632	584.180461197324	0.638863522672519	0.0154622107732813	0.0490793428473585	783.480295566502	698.46551724138	1060.15098099027	667.942737287104	418.816192041766	545.487612065609
orf19.3204	Chr5		1	382.818803474203	624.707283377542	407.769501363313	423.738150070097	1.02972774662993	0.492266159569611	0.455811794821123	355.060496067756	-21.4131881427707	718.71441507504	770.888846284719	245.179271142918	346.427198241299
orf19.6680	Chr5	FGR27	1	526.119157863713	656.27267272957	573.30278514612	463.141066103356	0.80784722855535	0.265620110195593	0.265444076608423	335.586206896552	522.628647214854	642.917071400345	357.214707914508	510.306245133898	274.022824224808
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.933	Chr5	UBC14	1	2027.66315711915	3797.14260410642	2677.68473741263	2802.72879537367	1.04669857366475	0.957119773407358	0.918222884023724	1054.27586206897	2645.25347852390	1473.96715215286	1973.97091426122	1778.99020355553	1082.17547125585
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.1109	Chr5		1	634.442528735632	948.742673992674	722.834009828053	623.07299412246	0.861986272990497	0.491498404084639	0.601425953268343	525.0324933687	848.768356283714	794.701179831746	684.97444196139	522.463122736402	661.781417669588
orf19.3215	Chr5		1	380.697044334975	680.303571428571	387.3860520932	465.975783599131	1.20287186665932	0.524167721376075	0.598446148317205	191.694581280788	629.650849873181	340.81272512563	447.444948640627	346.911187588833	603.571214567933
orf19.1958	Chr5		1	190.022877984085	205.168859649123	150.048453202831	129.155214196598	0.764279317260231	0.585892273039551	0.608231999215482	-55.823275862069	328.192829509301	177.775805961263	164.782047514420	119.597253796128	103.086341279246
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.4334	Chr5	PGA58	1	717.634744085688	1138.34523089333	865.483339791762	748.927288747957	0.865328371229135	0.817666997337202	0.723070136287791	230.480295566502	785.312593703149	546.177246417725	501.557959565738	1075.20970609976	288.523664116123
orf19.964	Chr5	SMC4	1	997.83877562496	1182.89395607003	1117.25376719595	727.904745719451	0.65151245589113	0.256201667280457	0.0139620713666934	508.462438423645	2087.34018567639	860.497559166629	431.851856100604	1183.67205797465	332.330704480956
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.3197	Chr5	PAPa(PAP1)/PAP1	1	1039.56976319533	659.325465243569	1191.59466016444	438.522179025234	0.368012876933098	0.000327219190403196	0.00217611867700422	1454.27586206897	1036.84482758621	1605.39268575672	425.487826150728	550.110650188343	284.668968465712
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.3897	Chr5		1	268.082409688013	415.460455404648	252.121128138795	270.171780832549	1.07159516073487	0.467147330657389	0.504102153235588	76.3910098522168	22.6551724137931	482.890463588774	473.450532513621	249.590764936643	241.874689808248
orf19.1112	Chr5	BUD7	1	472.446824676634	727.284122361896	497.661008072162	484.194567953813	0.972940536027698	0.899732849414183	0.89315863895919	387.534482758621	272.533866995074	821.769346963811	738.334385387275	313.465518824952	471.821785076316
orf19.928	Chr5		1	312.401333378761	373.0209517494	304.909864158759	245.486163793806	0.787424411213471	0.598232169644521	0.595320549996538	-40.0911330049261	250.465517241379	320.980726873982	226.910585109380	317.732588714716	135.085723619647
orf19.4275	Chr5	RAD9	1	194.359226010428	233.339767272957	156.388854750871	147.774497170879	0.863984934471111	0.319098507225347	0.346580910122863	-59.948275862069	-25.9482758620690	300.184398854069	175.766704573497	195.720648759102	121.639953672181
orf19.1121	Chr5		1	1982.76790813433	3315.87561050061	2515.5880936467	2331.04228524416	0.926639099275186	0.881475638879783	0.652093432106548	359.63868065967	4161.89787798409	731.771352012271	709.040716139658	2577.34960175475	488.299540517603
orf19.6654	Chr5		1	1155.92647735198	1614.79427858247	1405.21938449363	1135.78265621932	0.808260025980644	0.501585701432227	0.233409362603835	1549.68215892054	906.570954907162	1635.36275792255	1682.21305845569	530.360212412865	932.6877375855
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.3921	Chr5	FSH3	1	648.563415750916	1082.93977791806	762.9546019878	703.82943878447	0.92250500482036	0.818918679675195	0.850488607892631	488.878647214854	434.605295566502	863.990783358104	863.737344279158	739.291929452724	640.631014163334
orf19.2639.1	Chr5	MRPL20	1	737.795913994757	1244.23648699556	828.91153690751	811.199841336972	0.97863258649214	0.878325372736385	0.824617941820255	1243.94302848576	197.779794313370	1597.40484643888	1385.39105251301	889.323012255839	829.415067528779
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.4236	Chr5	RET2	1	859.394311098258	1233.90721997301	967.930150984307	769.482467655065	0.794977268630968	0.562272363665315	0.221382705273769	346.205570291777	1706.42891712039	722.026152216567	529.69436194655	1031.61994599510	404.578508993274
orf19.3986	Chr5	PPR1	1	292.859400656814	424.032130364594	279.235724646594	277.389511666113	0.993388335311257	0.686956948607788	0.68771675667364	39.4655172413793	181.587438423645	381.460081709050	232.165176887917	453.648611788053	179.645753732547
orf19.3972	Chr5	GOT1	1	739.230914906919	1002.67883194392	836.562701541697	653.741770253228	0.781461770944905	0.699871194872768	0.415296081504593	1223.92014519056	153.827586206897	1614.97307702647	1266.53949305142	292.182687159392	774.058675084852
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
orf19.3202	Chr5		1	439.101818566088	598.62632515196	511.169463321647	431.343963739923	0.843837503392697	0.996927770662389	0.996366194163694	70.3448275862069	282.849969751966	433.346105033089	336.086616146049	484.519690168546	191.343067209636
orf19.1285	Chr5		1	871.743779070798	1165.95095912859	1018.62953679512	781.598340317737	0.767303825468143	0.719645052177548	0.400616205496426	139.172413793103	1655.32365396249	503.848326202157	314.251409938715	1247.77001244181	238.275794659917
