orf	chr	gene	geneflag	WtMean	MutMean	fold.mut.by.wt	p	p.paired
orf19.3674	Chr1	GAL102	1	1833.40524629692	2113.38833250585	1.15271205685400	0.801502813842096	0.217244731042926
orf19.5464	Chr3		1	258.956762681901	156.788778984499	0.605463156708892	0.0235658188434671	0.0851501815202773
orf19.1985	ChrR		1	2036.64243488648	1257.10292866899	0.61724282433458	0.0672456079866901	0.108930026412658
orf19.1317	Chr4	OSH3	1	712.63913280888	679.129370679084	0.952977937097395	0.825744180373157	0.620955161172
orf19.3068	Chr3	PAK4	1	344.499814039273	218.101169266243	0.633095172705605	0.149770024165425	0.126078957938837
orf19.7557	ChrR	FGR46	1	238.865799523557	178.360691874810	0.746698322784464	0.111348313198439	0.173716529367808
orf19.4424	Chr1	PHO3	1	363.148894749924	271.910970466578	0.748758909630785	0.073665824026073	0.0397203449317363
orf19.4569	Chr4		1	544.152457619774	489.503321556542	0.899570175053004	0.556807651023194	0.106939763057585
orf19.2198	Chr2		1	559.485230796751	464.732828863174	0.83064360466023	0.0662122286360368	0.105521761024762
orf19.5987	Chr3		1	1114.85920219464	1327.70897068008	1.19092076207152	0.306481517936719	0.127132243270872
orf19.1508	Chr2		1	343.194540046367	270.320264674037	0.787658989672491	0.368998951905843	0.489844253224848
orf19.2500	Chr1		1	735.690323594771	726.617407185752	0.987667478940478	0.952858024812597	0.898670163708469
orf19.7424	Chr3	NSA2	1	542.687042343881	596.628702930471	1.09939736234279	0.689792638521606	0.68058867451144
orf19.397	Chr1	MRPL28	1	1676.29519138440	1616.16465224107	0.964128907931981	0.899375669767339	0.843357139015834
orf19.2677	Chr4	GPI16	1	893.976618725088	824.342438133759	0.922107380514453	0.72043967199212	0.529204968051372
orf19.1237	Chr4	ARO9	1	1135.53581872035	1821.26899805384	1.60388511575641	0.0247542636943844	0.0384375710340710
orf19.4413	Chr4	CMD1	1	10732.7547746532	17369.1622739984	1.61833216529067	0.257382764213665	0.0106976432745596
orf19.6233	Chr1		1	1493.59183123642	1655.36312008592	1.10831023942839	0.788190003445654	0.550807259007242
orf19.5537	Chr6	WSC2	1	910.528164421833	657.668480361929	0.72229339636027	0.0337901153478750	0.014381174179708
orf19.2748	Chr4	ARG83	1	328.012079322188	223.249633032069	0.680614059986442	0.00165266867917413	0.00275644643160827
orf19.2179	Chr2	RPS10/SIT1/ARN1/YHL040C	1	20300.7240544001	21988.8976089149	1.08315829277769	0.707412159801176	0.65656378207101
orf19.4752	Chr1	MSN4	1	959.472644426451	838.324213337428	0.873734356270842	0.713795970830499	0.284687957267138
orf19.5364	Chr4	ECM2	1	1732.39988963036	1974.7635186412	1.13990051053545	0.39225761259674	0.171593669244561
orf19.2190	Chr2	VRP1	1	1040.90653329140	820.935321165207	0.788673425431745	0.307699204267731	0.0465110859653925
orf19.2356	Chr6	CRZ2	1	14660.8471688896	7334.62106660155	0.500286305566683	0.0708225462202371	0.00991047114926987
orf19.223	Chr2	KIN82	1	4264.49659200755	3248.29006181453	0.7617053951696	0.27966968151951	0.0321249285744794
orf19.5604	Chr6	MDR1/BEN/BENR/BMR1	1	436.179341329938	445.792765194026	1.02204007148705	0.954444713305589	0.88337002306902
orf19.6349	Chr1	RSV162	1	357.391408109512	302.03337177183	0.84510529609397	0.245730784404004	0.0623754179360084
orf19.6704	Chr7		1	668.78363274603	524.945896190465	0.784926350597178	0.131605798175803	0.290146568389745
orf19.7368	Chr3	PUB1	1	1148.8020786185	1072.30809887299	0.933414135324774	0.65509386683381	0.451776127789505
orf19.589:6364	Chr5:R	VPS21	1	1966.98102123234	2514.79661144678	1.27850578338129	0.455428853878851	0.197222801703827
orf19.7059	Chr7		1	414.303946339542	507.773136823135	1.22560535884201	0.394565802312000	0.197228475809623
orf19.7422	Chr3	LCP5	1	683.02560984062	917.396567235702	1.34313641248352	0.112116132740756	0.0276599741209914
orf19.3574	Chr2	MDJ2	1	392.512612464969	435.262473920703	1.10891334468787	0.478783532500542	0.470569240291968
orf19.6861	Chr1	APC5	1	569.147193400296	537.701754104384	0.944749900095184	0.8713038547113	0.628873194202101
QC-LLD-1	NA	NA	0	927.294881291947	800.707472044903	0.863487428000598	0.186599159975087	0.00380369497871759
QC-LLD-2	NA	NA	0	373.350005600966	294.612839490612	0.789106294551641	0.000102535668633633	2.84270036769045e-06
QC-LLD-3	NA	NA	0	287.574052328304	209.690690188651	0.729171107375364	6.78891202156242e-06	6.7736551318248e-07
QC-LLD-4	NA	NA	0	258.703151411713	222.203546182074	0.858913178944808	0.105978866786274	0.0649773457402062
orf19.97	Chr6	CAN2/CAN1	1	3087.15895705535	3698.67428390226	1.19808352448109	0.52502104536264	0.473815161185936
orf19.2587	ChrR	HNM2	1	3694.65256688007	636.292245068356	0.172219778057689	0.0191183309348294	0.0216414749861177
orf19.4651	Chr4	PGA53	1	3755.21132559236	4601.46944017349	1.2253556567679	0.307980523859075	0.209662379568681
orf19.3419	Chr6	MAE1	1	1747.87215077876	1964.29484535560	1.12382066644887	0.690868627516826	0.110086328813130
orf19.1738.1	ChrR	UGP1	1	979.228285209743	1367.92141563986	1.39693821788130	0.127141736658128	0.0132697563541410
orf19.1202	Chr6		1	852.530074982665	787.901427038978	0.924191943674244	0.625061192563394	0.507742158789641
orf19.5039	Chr4	RRP42	1	799.434861693845	890.158096013745	1.11348421074317	0.465852795656125	0.308365060044855
orf19.5214	Chr2	VSP33	1	765.48611813173	633.01378681913	0.826943522325504	0.531058870133844	0.0168395826706313
orf19.3930	Chr5	YUH2	1	993.942421226935	897.348325921097	0.902817212302297	0.553081414251015	0.472109438474976
orf19.4356	ChrR	HGT3/YDL199C	1	267.617554494419	209.543819027288	0.78299728664346	0.0482804337639636	0.0748693260250683
orf19.1333	Chr7	SNG3	1	523.617473568066	489.451003203154	0.934749178379987	0.751620412691431	0.708876388130522
orf19.2425.2	ChrR		1	1041.19395484156	1104.13634428276	1.06045212724154	0.781535395755332	0.593594925089089
orf19.7300	ChrR		1	446.123169993986	475.928185043428	1.06680893765245	0.600540294550474	0.521095984231401
orf19.3232	Chr2		1	1335.30420499661	1562.48899531117	1.17013710393815	0.774768781374768	0.231253783365092
orf19.3649	Chr6	FES1	1	1631.22387610230	1720.89796446731	1.05497350160132	0.875914362363055	0.776870111208012
orf19.3518	ChrR	ODC1	1	2038.51406367235	2545.92339599689	1.24891137194828	0.294550800648646	0.222959449939713
orf19.922	Chr5	ERG11(ERG16)/ERG11/CYP51/ERG16/L1A1/P45014DM	1	2067.47110426258	1353.72084603507	0.654771350005353	0.0268792381215266	0.0948607681927122
orf19.7050	Chr7	NOP15	1	486.013517409242	599.321300440559	1.23313710210226	0.306063608403883	0.0902646261380671
orf19.5616	Chr6		1	263.570442436635	184.238120421075	0.69900903423709	0.0263403021861760	0.0265330039617613
orf19.814.3	Chr2	SSY1.5	1	914.144341104327	853.819182274197	0.934009153568401	0.665944456051722	0.645547908374057
orf19.4280	Chr5		1	462.371129779863	274.343420999775	0.593340291662222	0.168025705034643	0.00100801834952116
orf19.4078	Chr2	RRP45	1	372.03957285654	350.187361036179	0.941263743390041	0.742884927403966	0.745567470746121
orf19.4418	Chr4	FMT1	1	610.787111067419	682.847178898062	1.11797902497437	0.459991440108392	0.183828829239406
orf19.4765	Chr1	CCW12/PGA6	1	11833.2289537372	11331.3103710658	0.957583970982585	0.915836338457362	0.645571025830766
orf19.763	Chr1	CBC2	1	1086.05722076044	878.186457424918	0.808600542069069	0.617972450266379	0.086526861940659
orf19.6898.1	Chr7		1	2502.63374442528	2484.3248789906	0.992684161046154	0.990304002628575	0.963499808621896
orf19.3170	Chr5	BUD27	1	683.744482145417	506.168652522403	0.740289195364581	0.0418018788294337	0.0823377186476367
orf19.2953	Chr1	TOM20	1	2436.26084522453	3027.48405824265	1.24267648276539	0.111517611216358	0.219675587392778
orf19.3784	Chr4		1	293.655682678418	210.700422490490	0.717508411785882	0.0619467188691863	0.0184125850992025
orf19.2167	Chr2		1	685.010269736409	772.025326429005	1.12702737540866	0.757149952683938	0.57314290264143
orf19.4779	Chr1		1	3483.65995041016	4201.69966421437	1.20611647635690	0.533815364031505	0.217588862831666
orf19.4658	Chr4		1	680.097855613802	885.297323287598	1.30172050386573	0.326631457823449	0.235335195852046
orf19.1421	Chr4	DAL3	1	377.339558917444	450.241317691841	1.19319935334516	0.192132169646087	0.207706122444893
orf19.7235	Chr1		1	834.47494328556	851.059183914102	1.01987386291462	0.890492464580131	0.862049569465221
orf19.5758	Chr6	PPQ1	1	2930.86674936017	3769.60900204077	1.28617549837900	0.459153473741637	0.130508383258782
orf19.6792	Chr3	RRD1	1	629.721052250129	583.20856148666	0.926137945369192	0.566252837765339	0.449808148296731
orf19.7417	Chr3	TSA1	1	19447.3352771435	29281.2718577311	1.50567013117450	0.165052916448696	0.0115228355914963
orf19.6524	Chr7	TOM40	1	4554.96444740909	3367.02885451497	0.739199810095153	0.288522927038076	0.0372156883246575
orf19.2876	Chr4	CBF1	1	1037.13008715090	854.435169136633	0.823845706264149	0.429294257906632	0.349599573281808
orf19.3689	Chr1		1	842.737046675206	742.88058483265	0.88150934833527	0.492606591406881	0.442768505922229
orf19.3512	ChrR	CIS36	1	297.185153682683	201.413961931972	0.67773897664831	0.0251822418181770	0.0192717832733162
orf19.1484	Chr2		1	341.368687287655	276.695741259585	0.810548101110475	0.293235617976116	0.180951807421160
orf19.1226	Chr4		1	543.885921068834	478.204978432835	0.879237648757437	0.436322309835406	0.182613331733554
orf19.596.1	Chr5	NOP10	1	1977.53346114939	2283.96627799094	1.15495708308442	0.624036385885046	0.572174409750307
orf19.6396	ChrR		1	1693.96651597624	1456.76917358074	0.859975188317816	0.383209950039791	0.255643118882204
orf19.1513	Chr2	FAB1	1	496.686008285402	429.63939721122	0.865012080155765	0.441096556067094	0.125400131081709
orf19.3131	Chr4	OYE32	1	3847.22760362163	6239.48054558811	1.62181216929160	0.170317149822887	0.0475008816797418
orf19.5266	Chr1		1	298.399708592856	239.100521397913	0.801275988255564	0.120331372628323	0.0798439304902979
orf19.6643	ChrR	MCT1	1	789.326798863843	718.582916039217	0.910374406486066	0.747680909688162	0.28927479334372
orf19.5197	ChrR	APE2	1	4221.29585109049	4740.30173993404	1.12294942291464	0.619507473644534	0.38502782491629
orf19.1643	Chr3	PCP1	1	2201.35026839184	1894.29492369805	0.860514998861085	0.698450257199564	0.281434609111847
orf19.5461	Chr3		1	258.398342074156	175.310485731920	0.678450505234315	0.0268228031769218	0.111259417428157
orf19.1283	Chr5	MEC1	1	826.291567359066	558.60548971556	0.676039199457081	0.0103861653810278	0.00651041541598703
orf19.7108	Chr7	RPE1	1	5771.25847939501	11914.1867267452	2.06440012508228	0.121837423664418	0.0181494936635177
orf19.6062.3	Chr1		1	2083.38853130042	2265.09678752967	1.08721765215623	0.683299703345038	0.368481439642094
orf19.2765	Chr4	PGA62/FLO1	1	64034.2082188393	45289.0368403055	0.70726316604913	0.0212001780912396	0.0520127481848174
orf19.6061	Chr1		1	1556.67818824583	1818.66195931969	1.16829668010514	0.731442842969268	0.277736538735746
orf19.4563	Chr4		1	1312.09046108537	1200.73656744993	0.915132456992842	0.649846465363623	0.553509223899739
orf19.23	Chr2	RTA3/YOR49	1	641.32509016367	824.867505345345	1.28619247554284	0.358158747466541	0.230053584453578
orf19.4837	Chr1	DAM1	1	651.34129475003	452.035071839167	0.694006468625098	0.00543642227227465	0.0149103046007394
orf19.971	Chr5	SKN7	1	930.507085561764	737.942344980955	0.793053977160685	0.512853565208925	0.246806916089317
orf19.2270	Chr2	SMF12/SMF1	1	1053.21725045343	1461.80625258174	1.38794370482671	0.429372300937908	0.11659708877722
orf19.6031	Chr1	VPS27	1	951.982378080644	1068.33219957670	1.12221846136547	0.448773565810772	0.268329895676448
orf19.1795	Chr4	PUF3	1	335.4926985816	242.700510185781	0.723415177772492	0.106674895187981	0.0172338100210705
orf19.6273	Chr1		1	629.595076827903	668.728862627584	1.06215707085394	0.686498184058187	0.668978808975792
orf19.3431	Chr6	MIP1	1	543.801175526409	396.255777870613	0.728677677989626	0.175747621926278	0.0146511133806717
orf19.3435	Chr6		1	1090.31596515700	691.849037784457	0.634539949788621	0.288549732678117	0.0568004030379059
orf19.6561	Chr7	LAT1	1	8769.983497621	10503.268456556	1.19763833756417	0.264728004208358	0.075030298012143
orf19.4686	Chr4		1	1305.72796609287	1199.93711299954	0.918979407778258	0.692199111078697	0.364866282712495
orf19.5968	Chr3	RDI1	1	2541.4570371964	3455.37243596509	1.35960293067825	0.279756280105783	0.0224101484148642
orf19.3611	Chr2		1	4937.63534570028	5644.91759008378	1.14324311028748	0.681808716770417	0.452405456263953
orf19.1280	Chr5	SUI1	1	8408.2100290745	8759.57808453387	1.04178868680069	0.943901339041283	0.790661257773381
orf19.896	Chr2	CHK1/HK1	1	832.522284945884	797.922650138805	0.95843998961622	0.655832088533978	0.4516526190181
orf19.1111	Chr5	TAF9	1	868.858407393534	699.762528600329	0.805381547379542	0.294001290140585	0.181616697844069
orf19.4940	Chr1	HIP1	1	405.342973850597	416.141873082723	1.02664138748858	0.93577959634628	0.86631833749655
orf19.2820	ChrR	NUP57	1	1255.48468955283	1387.81719758186	1.1054035219467	0.739008891940273	0.509878671521078
orf19.1691	Chr3	@	1	2442.23729541767	1781.8446066084	0.729595199431132	0.479844128699586	0.042503556793098
orf19.398	Chr1		1	426.537065411636	307.070410409288	0.719914950680651	0.253414227948892	0.247586762647386
orf19.2471	Chr1	GIM5	1	708.18509874835	721.495749793275	1.01879544072369	0.964779576369724	0.91660898273264
orf19.3237	Chr2	UFD4	1	1202.89269096932	1289.75918917070	1.07221466956572	0.644450254760774	0.168653221919336
orf19.7421	Chr3	CYP5	1	6851.73064422506	9429.84629484055	1.37627218355240	0.407417221945722	0.161557693760847
orf19.7544	ChrR	CTA2	1	3039.62373965179	3463.96753599801	1.13960405388689	0.371504045164016	0.398987574960207
orf19.3761	Chr1	CDC54	1	936.4563787795	708.640036243718	0.7567250886446	0.292649365436141	0.0184493188118102
orf19.2090	Chr2	ECM16	1	853.940307287451	754.867015635812	0.883981010374898	0.610132748039262	0.211582873697667
orf19.6759	Chr3	MDS4	1	1687.07363324369	1414.54058963600	0.838458121662599	0.728987112688065	0.105639816829292
orf19.7257	Chr1	MLH3	1	610.113297769629	540.144371034844	0.885318141744217	0.245220889523672	0.168079335834509
orf19.3216	Chr5		1	1463.7215318408	789.556821841865	0.539417371860961	0.21955537739793	0.0508555924954482
orf19.3448	Chr6		1	3476.08297869131	2978.82177192338	0.856947831850912	0.792038736089077	0.0304738097620739
orf19.5184	Chr7	PRP20	1	1788.75468237831	1709.00040090262	0.955413516307528	0.921614064877738	0.804934523475449
orf19.4471	Chr1		1	416.509333968901	344.550935319857	0.827234607293538	0.305680987878952	0.0780176707443967
orf19.1809	Chr?	FOX2	1	4526.46974017408	2838.61006750943	0.627113452745685	0.223924239551476	0.0584534653305489
orf19.831	Chr2		1	501.527783675978	350.952092222699	0.699766002294778	0.00295948653158565	0.00538961281723252
orf19.477	ChrR	RRF1	1	1259.63435381781	1465.45786363761	1.16339940967469	0.756766945783637	0.113818237624139
orf19.541	ChrR		1	564.060443869543	878.663757382395	1.55774751967116	0.19981833818197	0.08841274157129
orf19.6038	Chr1	UGA3	1	494.44578991234	367.510232534776	0.743277099396341	0.0758903442062915	0.00348972553044725
orf19.151	Chr2		1	4292.19605910195	3605.94159317875	0.840115769066992	0.783210695154766	0.6493132640924
orf19.3804	Chr4		1	626.030968876616	884.369510233023	1.41266096119811	0.0927642135869221	0.101674275941525
orf19.334	Chr3		1	803.884606927034	848.429525506175	1.05541208053407	0.891650365499106	0.79526899566552
orf19.6926	Chr3	CSC25/CDC25	1	871.751948767654	822.251720191587	0.943217530346743	0.714421799388399	0.607936469206866
orf19.4801	Chr1	MOD5	1	499.693198236255	403.277414027555	0.807050036804555	0.447304362694765	0.119236253920131
orf19.6032	Chr1	SPE1/ODC/ODC1	1	1215.31391623367	1375.50293587973	1.13180875945410	0.550300184089209	0.42920835105318
orf19.5879	Chr3	AYR2	1	1149.3893643367	1062.28896312329	0.924220282598778	0.70465197809648	0.307907285361783
orf19.6020	Chr1	ATG3	1	578.640384772806	696.734956733798	1.20408975085166	0.491146556307269	0.141471318184026
orf19.2250	Chr2	SPE3	1	7096.581543519	7398.06444211229	1.04248283441041	0.747311306735777	0.420911034048884
orf19.1290	Chr4	XKS2	1	389.871415559201	463.598002759580	1.18910487986054	0.212496402318257	0.163487876273904
orf19.7149	Chr7		1	857.516992377403	744.409869673393	0.868099263677062	0.489505800681568	0.269256614778181
orf19.6569	Chr7	NUP2	1	303.286423431446	226.809767067201	0.74784015882092	0.225176870374107	0.00297974302190326
orf19.2585	ChrR		1	266.963540572541	186.851016651812	0.699912116280314	0.0577728409557997	0.187178990738685
orf19.5859	Chr3	DAL8	1	313.41722914411	256.898190751890	0.819668374496948	0.110672962117415	0.0850677076538522
orf19.1507	Chr2	AMN1(CST13:ICS4)	1	401.56986121726	281.695598571125	0.701485907625721	0.014802919133673	0.0100521700901045
orf19.1577	Chr2	GAT2	1	282.281255063362	216.961951890316	0.768602052026501	0.184929774236861	0.0899020658720907
orf19.985	Chr1		1	637.164448363754	396.286834259870	0.621953775477491	0.0840503956115225	0.008831454795308
orf19.1866	Chr2	VMA10	1	2532.16867213309	2691.90327932859	1.06308213546491	0.555700623707582	0.617807666272416
orf19.841	Chr2	COC1	1	506.61552212139	420.005061304212	0.829041043877797	0.342327559682879	0.137487828732999
orf19.5504	Chr7		1	636.594010579318	555.513147563544	0.872633324115023	0.782755164785356	0.385495546916710
orf19.6539	Chr7	RVB2	1	3835.02426325047	4069.9039172917	1.06124593690110	0.65508187418351	0.649305821196936
orf19.3171	Chr5	ACH1	1	3886.19069632295	4061.08458899352	1.04500393993430	0.847520412722957	0.691515292476969
orf19.6163	ChrR	CSE4	1	1130.37067718654	1088.66468014038	0.963104141068165	0.890724601831224	0.80238983169262
orf19.4191.1	Chr4	RLP24	1	1179.05628212031	1167.43992171062	0.990147747324834	0.980309858745905	0.965818879248877
orf19.2653	Chr5		1	296.218825512235	212.314513346833	0.716748886502029	0.0354252268833806	0.031870716178813
orf19.3127	Chr4	CZF1/ZNF1	1	565.087049501042	513.927906918389	0.909466793429746	0.520785887642002	0.0794925738172365
orf19.3791	Chr4	FGR10	1	320.383537281906	240.487707328190	0.750624421493242	0.192469276025461	0.165123202681979
orf19.6054	Chr1	BUL2	1	466.299429359258	386.129841755269	0.828072730618285	0.195451827262945	0.222287398628421
orf19.7098	Chr7		1	672.796906497412	1258.22878075727	1.87014650127871	0.0113032943376957	0.0079999977732966
orf19.1669	Chr3	AFG3	1	1583.44120758947	1381.02007674295	0.872163784877958	0.528469965280008	0.235293245586581
orf19.972	Chr5		1	342.852309373747	330.258495303384	0.963267524452829	0.818378676468378	0.809060406066645
orf19.1857	Chr1	SPT11	1	1163.28768973449	1585.57855181464	1.36301498400326	0.0743127279447925	0.0769773449794836
orf19.4841	Chr1	SHY1	1	597.22546113494	613.787537353776	1.02773169815527	0.831452195054179	0.807453150800782
orf19.6407	ChrR		1	567.481811560512	505.842907944307	0.891381710637201	0.100090911357636	0.125703066475118
orf19.3064	Chr1	MRPL27	1	1867.68994862537	2184.80736629458	1.16979125357643	0.721691234918473	0.496521650985107
orf19.728	Chr1	TSC11	1	571.305375511076	475.960039239641	0.833109681164576	0.442725749667583	0.00689055409680604
orf19.658	Chr1	MRC1	1	756.99802925187	607.898544795569	0.803038477387248	0.378128454395798	0.124524012670755
orf19.5140	Chr7		1	941.478867052758	901.18354363765	0.957199970360195	0.925491792630827	0.585996746391991
orf19.1964	Chr5		1	628.66799010496	459.153887792636	0.730359895874414	0.312788045159984	0.0156690319020372
orf19.3087	Chr4	UBI3/RPS31	1	20762.6455723642	24566.7235091765	1.18321739989993	0.380064281791543	0.250086614951891
orf19.318	Chr3	CAF17	1	543.719663392022	516.603851164045	0.950129057207875	0.83674618807677	0.715416124862186
orf19.1580	Chr2		1	336.649642989499	273.150495237223	0.811379132357325	0.217405561573130	0.207453200903516
orf19.3688	Chr1	GON7	1	3458.53762770462	2804.8804546208	0.811001861640104	0.733618995216947	0.452159553721765
orf19.6152	ChrR		1	1300.52769041658	1225.13350282606	0.942028002828323	0.895915824990333	0.551444140551428
orf19.4465	Chr1		1	309.126764529587	259.661333084009	0.83998334301188	0.153017717668787	0.0940495576508858
orf19.2794	Chr1	YDL219W	1	628.558109253892	580.955934227375	0.92426766224841	0.70487094248321	0.5300697177469
orf19.5029	Chr1	MODF	1	483.121157149938	453.874804343581	0.939463730011558	0.80100086716792	0.396241322711846
orf19.5509.2	Chr7		1	514.31925609012	468.685598284975	0.911273674347615	0.444245551472405	0.206840833738002
orf19.1354	Chr2	YER67	1	18997.9757032910	24505.4743107305	1.28989923418448	0.294583464762569	0.120571310074485
orf19.6432	ChrR	AFG2	1	707.027752399612	605.423899648995	0.856294392397216	0.558871526304411	0.0768085194136514
orf19.3108	Chr4	MGT1	1	531.6385303142	712.155773631	1.33954883444982	0.317357077822941	0.114062270338766
orf19.5045	Chr4		1	1290.03335649214	841.655405887914	0.652429180727964	0.481568419740505	0.369179576858664
orf19.1153	Chr1	GAD1	1	5328.59286461261	6003.24407316823	1.12660963704621	0.502359317824149	0.0255679085866230
orf19.427	Chr1	RIF1	1	402.793264661323	316.508921033643	0.785785038634573	0.187032857156147	0.0315657849022386
orf19.6344	Chr1	RBK1	1	867.08790749106	1045.47295019747	1.20572890149348	0.268101714779842	0.231259377639452
orf19.3300	Chr1	ZPR1	1	5675.27267235219	4600.49850831623	0.810621581360863	0.6458696621938	0.379468099031064
orf19.5177	Chr7		1	591.53202245422	625.049086292268	1.05666145291507	0.517630804075822	0.337558056356588
orf19.2169	Chr2		1	232.154372711031	157.574349517570	0.678748143648829	0.0796252543038502	0.164947760268289
orf19.2685	Chr4	PGA54	1	2106.87187461252	1823.69561452580	0.865593981533027	0.459981454436068	0.0245116141120860
orf19.6294	Chr5	MYO1	1	641.036082464563	332.779197126065	0.519127091639902	0.0140006155436526	0.00255578845880986
orf19.1730	Chr3	NHP10	1	1376.14740552679	1419.01463962252	1.03115017615378	0.922194329650778	0.83724825307204
orf19.3675	Chr1	GAL7	1	3716.12165314601	4891.96177083116	1.31641593775320	0.663267034187507	0.145464879495134
orf19.1437	Chr4		1	548.493608222053	420.853555699989	0.767289808652812	0.211684611699483	0.0924987980788148
orf19.2808	Chr3	CAT8	1	485.357179522607	333.752008188664	0.687642054696584	0.249281983549286	0.0211878424795342
orf19.6740	Chr3	PRP19	1	919.58709377814	829.347762803565	0.901869728723764	0.702490120209727	0.488725537792608
orf19.5316	Chr4	FGR29	1	385.27993575699	275.866040243439	0.716014551085883	0.181190219591630	0.0539591926674833
orf19.4363	ChrR	SGD1/YLR336C	1	759.285235490249	737.1324183184	0.970824117029557	0.869844733245852	0.76344448728817
orf19.5735.3	Chr6	CDC50	1	1270.66940338093	1138.06980930334	0.895645874745408	0.776484970000956	0.505613145979813
orf19.1244	Chr4	GYP2(MIC1	1	741.65586628413	846.86714379669	1.14185996807346	0.67002731774927	0.167295650018200
orf19.1684	Chr3		1	525.96462965047	431.791640738514	0.820951859491885	0.57788711847218	0.067904825905573
orf19.6562	Chr7	RNH35	1	982.262760752406	753.903994722274	0.767517638706764	0.159600510339589	0.0167983157382754
orf19.1289	Chr3	SCT1	1	487.776223355114	375.751022346284	0.770334846913452	0.228744198600128	0.0341333301746653
orf19.191	Chr2	KIC1	1	753.876924522457	564.866398958264	0.749281985671705	0.241924889022256	0.161438602803635
orf19.5217	Chr2	TES3	1	308.02531736133	234.714724958212	0.761998159660621	0.0566659369751546	0.0332468151299507
orf19.4781	Chr1	GRP1	1	882.219959545463	818.642467992448	0.927934648422859	0.765002803521107	0.42675207284147
orf19.3249	Chr2	LAG1	1	708.810371161237	727.893095500438	1.02692218555992	0.849914703720527	0.730435174058433
orf19.1525	Chr2	NMD4	1	450.456395194130	451.84296262228	1.00307813906727	0.986206068384307	0.986665822265847
orf19.4347	Chr5	PRR1	1	1361.91785275269	1028.89598044794	0.755475800811593	0.339101557034689	0.345646946503065
orf19.4545	Chr1	MBP12	1	469.768718780497	300.651845740279	0.639999714158832	0.204859871400014	0.0146409037012501
orf19.2934	Chr1		1	392.333502675824	255.892645797207	0.652232460526435	0.138391772033933	0.071363060989454
orf19.1117	Chr5	FDH3	1	964.328481822607	1306.75214802841	1.35509027542006	0.517604766572276	0.256241561092263
orf19.4337	Chr5	ESBP6	1	837.372413161891	464.88417960035	0.555170163589414	0.159206139000748	0.0303537999636987
orf19.1587	Chr2	HGT20	1	690.914449725628	664.313310640112	0.961498649947067	0.845800706724748	0.706233263500098
orf19.5636	Chr4	RBT5	1	942.376113559179	547.063122017943	0.580514631203658	0.00527783786076748	0.00828286452964789
orf19.419	Chr1		1	767.9257780372	1175.8358511807	1.53118424307374	0.516076546248495	0.149588042648834
orf19.1666	Chr3		1	1722.97060409856	2303.57544137765	1.33697895709768	0.64525749136876	0.386122456114935
orf19.3690.2	Chr1	RPL26A	1	19400.9287096837	25292.6023730856	1.3036799810754	0.235517262210276	0.117235687106180
orf19.4059	Chr1	YHC3	1	750.433533389633	710.126134104962	0.946287848968307	0.82648641483174	0.538598744439527
orf19.3969	Chr5	HSR1	1	622.488937582865	332.671157527011	0.534420995204796	0.000680484596156001	0.00127743553108611
orf19.3241	Chr2		1	555.41441401507	457.090490894622	0.822971963565605	0.397132017439892	0.130486963932893
orf19.6992	Chr3	QDR2	1	3743.88163581918	3172.67577658022	0.847429509049109	0.279251105386400	0.0871422285197674
