orf	chr	gene	geneflag	WtMean	MutMean	WtMean2	MutMean2	fold.mut.by.wt	p	p.paired
orf19.2190	Chr2	VRP1	1	824.915474750094	1244.57097893361	965.626954272311	786.439485557255	0.814434064912687	0.515650966132091	0.286654524850566
orf19.2356	Chr6	CRZ2	1	12238.0768300060	12069.1845731149	14760.9158983090	7017.47303117546	0.475409051817672	0.0470213100327972	0.00943035268277949
orf19.223	Chr2	KIN82	1	3429.8225976418	4977.4487858129	4236.80066621486	3114.52291394658	0.73511197701191	0.244829163188803	0.0263660580953563
orf19.5604	Chr6	MDR1/BEN/BENR/BMR1	1	355.406675397601	734.582969058656	351.542675175488	426.018609237040	1.19697498267900	0.456951526861469	0.448526366502685
orf19.6349	Chr1	RSV162	1	281.574703779785	438.626644252098	272.104224096422	290.338499468853	1.05358569314306	0.425072956606957	0.405391425010557
orf19.6704	Chr7		1	525.761278195489	755.84659205485	588.465030180489	505.338756463001	0.858740503761128	0.717896056305657	0.788039833817425
orf19.7368	Chr3	PUB1	1	940.780443178016	1639.66865605659	1073.89308859428	1029.54017886590	0.958698952251906	0.751125112334418	0.713892695382805
orf19.589:6364	Chr5:R	VPS21	1	1471.42972013367	3435.82389093915	1909.94898997301	2418.75894261644	1.26639976005361	0.54483441657748	0.196022243777144
orf19.7059	Chr7		1	336.060030713388	790.371207000606	329.500054507722	487.060625165229	1.47818071196651	0.183183223460316	0.214007896033841
orf19.7422	Chr3	LCP5	1	550.252524547443	1448.21305946217	602.26825983684	878.299952042667	1.45832017161357	0.0868709482247717	0.105972263478983
orf19.3574	Chr2	MDJ2	1	305.109941908263	615.179896857528	308.052386515415	419.17978640143	1.36074188920609	0.225436139915231	0.264517109793575
orf19.6861	Chr1	APC5	1	456.696108676431	792.399793692897	486.695116206973	516.938005138438	1.06213928992582	0.638791498682443	0.542757052944549
QC-LLD-1	NA	NA	0	700.256300635827	1108.01815715843	851.86667706349	771.530815028752	0.905694324948046	0.694043159832183	0.535113081695979
QC-LLD-2	NA	NA	0	297.741379296963	441.918836919734	288.106944450518	283.143470319561	0.98277211213904	0.331657859770818	0.405586530642346
QC-LLD-3	NA	NA	0	230.509180972624	323.234013333875	201.05420558516	201.216669913227	0.997688245186664	0.0443954583743556	0.0647309674682743
QC-LLD-4	NA	NA	0	208.426610292309	341.357031190026	171.699020948006	213.648798858827	1.20263986274318	0.0102842621695778	0.0212075840421664
orf19.97	Chr6	CAN2/CAN1	1	2504.64893084834	5016.98753164626	3039.59457436723	3566.48842570013	1.17334346355799	0.660748470051358	0.599222582951531
orf19.2587	ChrR	HNM2	1	3198.32780725022	913.730722779636	3646.52594243066	611.92493226105	0.167810387728425	0.00766029880875665	0.0123621413122877
orf19.4651	Chr4	PGA53	1	2911.52265403230	7212.41382193519	3724.76665697467	4398.35723841222	1.18084101461128	0.381511568575364	0.306816113774239
orf19.3419	Chr6	MAE1	1	1277.41812274842	2600.26077826471	1688.75119508775	1894.32481047434	1.12173114428257	0.619146853810736	0.288441148844148
orf19.1738.1	ChrR	UGP1	1	791.591579108027	2123.34225491702	902.699642398648	1309.81787509892	1.45100076878116	0.152377067130316	0.0500492977003308
orf19.1202	Chr6		1	693.317027233202	1196.96463532018	773.530123950266	755.389538036457	0.976548313566421	0.952643736697649	0.936770522123852
orf19.5039	Chr4	RRP42	1	644.396196891433	1350.79281150585	720.315920811554	854.379829752775	1.18611820878563	0.320661033423733	0.35945355436464
orf19.5214	Chr2	VSP33	1	611.921665197621	959.889684844776	686.08500066816	606.688159675038	0.884275503886837	0.886091672427494	0.728561699083407
orf19.3930	Chr5	YUH2	1	775.137133699634	1255.30110717643	918.887989387598	862.713669150317	0.938867064445234	0.794320629981538	0.761219828634799
orf19.4356	ChrR	HGT3/YDL199C	1	212.389232924746	312.09255072194	180.932611706590	201.282574110952	1.06465453899455	0.256580410265091	0.277380809190816
orf19.1333	Chr7	SNG3	1	409.057812247241	653.0315432702	441.110679489016	471.844593384041	1.06967392839055	0.757896098623311	0.722474815715145
orf19.2425.2	ChrR		1	857.845996463885	1750.73416039881	964.542431635224	1058.33534814254	1.09724084024827	0.836776245970483	0.781001158432108
orf19.7300	ChrR		1	355.628707967445	711.837153117099	361.949611430413	456.312416049682	1.26070702009142	0.3126516133553	0.308785745796697
orf19.3232	Chr2		1	1023.79408235443	2259.57461001642	1265.78933255260	1501.78158846098	1.18399706183664	0.53090824736631	0.396883779116445
orf19.3649	Chr6	FES1	1	1225.75795553265	2618.43864468864	1568.42433252868	1649.14078057858	1.05146339952516	0.811881617147704	0.640754110337186
orf19.3518	ChrR	ODC1	1	1685.73493706082	4153.50734221697	1974.31434461415	2429.11596006691	1.23035927216628	0.380296532769458	0.241912478053169
orf19.922	Chr5	ERG11(ERG16)/ERG11/CYP51/ERG16/L1A1/P45014DM	1	1702.62019951563	1965.27474507999	2004.01386237775	1300.04303615343	0.648719582513735	0.0161138767406777	0.0778533055891984
orf19.7050	Chr7	NOP15	1	400.551392572944	956.406865832796	401.849256789564	571.482627066132	1.42213185021616	0.0878414878098748	0.00705334743307364
orf19.5616	Chr6		1	207.821862486676	268.469085214287	176.884001440380	177.213660982788	0.941537405127142	0.295416860733079	0.317026549282635
orf19.814.3	Chr2	SSY1.5	1	733.16695683872	1214.61553003862	836.398369134993	820.614389869273	0.981128634573925	0.943212023340178	0.931681230854752
orf19.4280	Chr5		1	349.749557913351	368.363682193991	379.346716792356	264.160768790795	0.696357071505616	0.748926331191966	0.646362143414154
orf19.4078	Chr2	RRP45	1	295.109444283786	494.637070544398	286.936911831132	336.98056411242	1.17440646434063	0.407117402416259	0.434828183014268
orf19.4418	Chr4	FMT1	1	486.544634962738	1040.64636461290	529.157596892831	654.899975909056	1.23762746628712	0.255713443442299	0.244975992778622
orf19.4765	Chr1	CCW12/PGA6	1	10293.4333712265	19296.9533152621	11877.6986553779	10820.8803729084	0.911024996244453	0.689254609945807	0.152416980877345
orf19.763	Chr1	CBC2	1	828.915206201844	1264.45892541367	1013.09287755352	842.912994663316	0.832019465677058	0.969030531855445	0.940036192010245
orf19.6898.1	Chr7		1	1928.38074712644	3565.75474079762	2451.02389564384	2394.66836391130	0.977007351159367	0.927964871852776	0.811557069495326
orf19.3170	Chr5	BUD27	1	548.654667171908	739.456660966076	603.218372285525	486.520166818953	0.80654069765081	0.373212527705368	0.474500161361253
orf19.2953	Chr1	TOM20	1	1854.29141072176	4598.0356658113	2386.2106882869	2905.10352113298	1.21745474336912	0.165027546437674	0.291190264469346
orf19.3784	Chr4		1	237.578718569190	327.349161198753	207.171785928054	201.891106531206	0.974510624730135	0.393025195546931	0.420493924199343
orf19.2167	Chr2		1	557.383363311597	1250.55331825364	603.971394768235	739.340504046192	1.22413165664891	0.768457532992871	0.666685817921452
orf19.4779	Chr1		1	2721.98095537252	6414.8862189182	3447.56962138476	4029.96623810983	1.16892961729113	0.612201857941441	0.189769184929931
orf19.4658	Chr4		1	548.419469987716	1427.44388964425	599.296584124578	848.1157414395	1.41518534212636	0.395972316118174	0.429554500392572
orf19.1421	Chr4	DAL3	1	296.133322918259	709.074297932749	292.454520189398	430.835545375787	1.47317109373714	0.159649994201547	0.218138695111085
orf19.7235	Chr1		1	668.121036731971	1234.53079247893	756.090631479976	818.066805579416	1.08196923955813	0.645909150323788	0.629844752307103
orf19.5758	Chr6	PPQ1	1	2335.80200916748	5302.14803652547	2883.24337308458	3627.88321916481	1.25826465189568	0.578950341277848	0.174936991307868
orf19.6792	Chr3	RRD1	1	505.188160221509	887.975555876872	548.101354097102	558.984449778855	1.01985599123301	0.779015726731075	0.789733776141312
orf19.7417	Chr3	TSA1	1	14133.7140474972	40138.7492421372	19712.2351720596	28158.2423974849	1.42846522232024	0.205936899054251	0.0348917585372811
orf19.6524	Chr7	TOM40	1	3711.66798406272	5370.52716312222	4528.43432115763	3216.09725232318	0.710200706080027	0.377260501468628	0.0690727534520459
orf19.2876	Chr4	CBF1	1	813.751747638086	1162.23440481176	962.828083973717	822.869108586414	0.854637626678198	0.454064809292901	0.358669290142406
orf19.3689	Chr1		1	690.488077992043	1058.93327206168	763.376154756813	714.443378474978	0.935899522172758	0.64530728809932	0.588097566735028
orf19.3512	ChrR	CIS36	1	237.051636883987	299.239699024596	210.890143783311	193.592312869352	0.883823473953673	0.486705353478031	0.497382369621542
orf19.1484	Chr2		1	272.939287694210	408.328022476616	255.642398005671	266.262254099007	1.01989740219979	0.460648583208599	0.489392121664247
orf19.1226	Chr4		1	432.387061403509	708.900371507903	461.264544177728	458.897621807992	0.994868622790084	0.889513007563575	0.860795567162876
orf19.596.1	Chr5	NOP10	1	1493.61039800154	3610.15591019436	1921.18703782106	2186.27144355631	1.13797948899129	0.644317931234866	0.597592521426347
orf19.6396	ChrR		1	1394.54972505313	2220.06863395225	1625.54738798636	1397.44346267633	0.85967562250363	0.372617557580099	0.216840159806841
orf19.1513	Chr2	FAB1	1	399.941972249368	654.47847985348	413.118541845327	411.888007685055	0.997021353351087	0.851746985507926	0.81555996219355
orf19.3131	Chr4	OYE32	1	2837.18521879411	9085.94425054679	3825.00585188252	6000.44672822154	1.56874184264799	0.209594578624782	0.123607684719559
orf19.5266	Chr1		1	236.957936517571	371.481005153631	212.219480111807	229.090359080551	1.06454318403581	0.308966067518056	0.330882536768893
orf19.6643	ChrR	MCT1	1	617.670037577365	1040.48746654001	710.912169924565	690.822771710042	0.971741378099274	0.94244086864105	0.89119646048269
orf19.5197	ChrR	APE2	1	3419.18144499179	6998.11864037376	4191.23623898126	4555.83046172503	1.08698966175011	0.57599375990981	0.388277363629434
orf19.1643	Chr3	PCP1	1	1684.07222659877	2757.11488864084	2146.38895629144	1822.65772187833	0.849174012257098	0.589634751350341	0.234494005233853
orf19.5461	Chr3		1	203.953580901857	258.730163764272	171.608819463664	168.450675460789	0.918478240501712	0.538061425964499	0.55272224436275
orf19.1283	Chr5	MEC1	1	662.47100385247	857.66363756381	747.855323000012	535.372743954674	0.715877426407868	0.0798210377040999	0.129483881863203
orf19.7108	Chr7	RPE1	1	4371.67097701149	17227.6153200390	5777.07057358352	11457.0334313646	1.98319083788824	0.134722960660526	0.000721504187700929
orf19.6062.3	Chr1		1	1568	3274.24234374041	2028.57013695039	2175.24343234869	1.07230378320505	0.693012845597319	0.583605148861892
orf19.2765	Chr4	PGA62/FLO1	1	50425.1600178619	62243.415918559	64938.5072633768	43657.2090006251	0.672285379513895	0.0222349602582047	0.0442675527084267
orf19.6061	Chr1		1	1190.05293987622	2463.46658882097	1491.44672061918	1753.42156781104	1.175651495672	0.734277887480429	0.274017102762896
orf19.4563	Chr4		1	1048.24611394886	1933.73411877057	1240.62128665488	1146.11270055256	0.923821566565932	0.551316877283506	0.514616302186906
orf19.23	Chr2	RTA3/YOR49	1	509.833630966231	1296.68052486914	560.263278918632	790.16345410106	1.41034310802264	0.275198318542201	0.216153978592471
orf19.4837	Chr1	DAM1	1	515.156940760389	659.485520481999	570.497409778122	434.594790669259	0.761782232873383	0.205526244450223	0.282326227977163
orf19.971	Chr5	SKN7	1	726.003269921902	960.631608327078	854.366876821711	712.483814669383	0.833931925497697	0.631869352381309	0.465909648803313
orf19.2270	Chr2	SMF12/SMF1	1	768.242484526967	1821.25456432064	981.550379178633	1413.26857917439	1.43983295116958	0.379657118383942	0.135933967977839
orf19.6031	Chr1	VPS27	1	764.840201465202	1600.89398978215	875.096291591751	1026.21787943695	1.17269138184818	0.33607550096848	0.337131982258641
orf19.1795	Chr4	PUF3	1	259.268030723408	353.313883687869	250.169975234009	233.104879848458	0.916425051714933	0.407763756026482	0.400879944179699
orf19.6273	Chr1		1	485.526477146042	955.219053934571	549.13327039166	643.164772700756	1.17123621419265	0.557405788514152	0.577427063124717
orf19.3431	Chr6	MIP1	1	443.527420668883	607.609118427339	460.698247571207	380.108831910701	0.825071147794957	0.644247992618191	0.582579084610472
orf19.3435	Chr6		1	905.121794871795	1133.43162393162	1014.29359138046	660.926293547135	0.651612411991689	0.342984705212594	0.132057903358526
orf19.6561	Chr7	LAT1	1	7210.87426900585	16027.3799061575	8800.80021847921	10073.6169199693	1.14462511020504	0.36576552210021	0.208810456349114
orf19.4686	Chr4		1	1041.45832306816	1806.9415814071	1234.38862407268	1150.93584957922	0.932393435206718	0.728283746301061	0.444264502686911
orf19.5968	Chr3	RDI1	1	1993.80243162395	5178.47463020674	2490.42266021644	3315.58088249002	1.33133260287708	0.394866517718896	0.0607075301141173
orf19.3611	Chr2		1	3712.08182550208	7655.15047063055	4929.68080678276	5425.63187601973	1.10060510785092	0.833389946417389	0.666306784325175
orf19.1280	Chr5	SUI1	1	5899.29961916815	10442.4930077977	8481.50494164107	8466.13821276825	0.998188207284138	0.78231272960277	0.289132987608125
orf19.896	Chr2	CHK1/HK1	1	676.353445782892	1248.12294685468	753.461135064267	764.881603718347	1.01515734272493	0.847317837126156	0.841005138544509
orf19.1111	Chr5	TAF9	1	669.543079337524	932.473881016644	792.157280363333	674.632932974483	0.85164013472811	0.482098487126178	0.381150465346225
orf19.4940	Chr1	HIP1	1	315.105377894723	586.122584035243	321.042359826772	400.982009501764	1.24900031795843	0.416502343431657	0.383297180173584
orf19.2820	ChrR	NUP57	1	1003.30144543113	1990.79177718833	1183.59973234195	1335.3585390423	1.12821801370306	0.658166410590484	0.415697791679538
orf19.1691	Chr3	@	1	2041.72981778342	2936.96568446896	2384.25201384513	1699.90152527241	0.712970573329179	0.543071910095673	0.00212169305104239
orf19.398	Chr1		1	319.762820512820	445.997789566755	343.156903987796	295.202412271938	0.860254912086619	0.743459751655594	0.754115027335827
orf19.2471	Chr1	GIM5	1	552.78142419175	1157.14234087860	628.591341606429	688.554340164254	1.09539265750079	0.706545613629016	0.559097179920154
orf19.3237	Chr2	UFD4	1	976.315973537956	1973.59306816372	1128.95956717485	1236.96312139303	1.09566645020640	0.579678989706879	0.404975655787921
orf19.7421	Chr3	CYP5	1	5321.62968996271	14244.6605599022	6869.97253837584	9047.40691759495	1.31694950264443	0.606153398125279	0.189580820519436
orf19.7544	ChrR	CTA2	1	2283.89218611848	5130.38019285615	3002.48471588143	3323.10172236592	1.10678389294993	0.466699164534801	0.49583665791514
orf19.3761	Chr1	CDC54	1	783.595956486043	1169.69298245614	857.628440085243	676.402021761485	0.788688889205045	0.342808909607472	0.0446982630981501
orf19.2090	Chr2	ECM16	1	694.720473096785	1222.63124019802	775.15658760875	721.325700601247	0.93055482225396	0.644795094502066	0.430410847634995
orf19.6759	Chr3	MDS4	1	1366.19949007687	2167.70679960290	1619.93643751683	1354.65064894989	0.836236914965878	0.947244598477212	0.864061934599509
orf19.7257	Chr1	MLH3	1	472.730957311493	786.509354869269	529.12290132766	519.061327803286	0.98098443008396	0.757278904960971	0.76881744658264
orf19.3216	Chr5		1	1219.41052786697	1254.90263041556	1392.60103622627	755.793126789575	0.54272049720547	0.261367186769635	0.0212885883033301
orf19.3448	Chr6		1	2496.96783625731	3831.44114042844	3450.29377700464	2871.11334042359	0.83213590667521	0.698543749855337	0.0475991857302021
orf19.5184	Chr7	PRP20	1	1499.57306991506	2787.17980697212	1720.53524976516	1628.05196451424	0.946247375481824	0.959616198986989	0.847412046478033
orf19.4471	Chr1		1	335.513799695968	525.776047536286	331.848979220135	330.567414749364	0.996138109347863	0.714216189001315	0.725251306905712
orf19.1809	Chr?	FOX2	1	3830.89681390749	4620.96857112942	4490.52716983115	2707.87586465963	0.603019592633141	0.185459721670673	0.00376362513451574
orf19.831	Chr2		1	403.580161444726	525.197581154478	418.023944322945	336.977756813754	0.806120705261375	0.378026816875223	0.484033256957633
orf19.477	ChrR	RRF1	1	983.2602438599	2117.34270440691	1188.38044385743	1408.80681432208	1.1854846834648	0.716803017494185	0.36214172984962
orf19.541	ChrR		1	444.55743509824	1376.7148133929	482.113343130751	841.46756613112	1.74537290477545	0.176681980157347	0.107351693633447
orf19.6038	Chr1	UGA3	1	400.920918842198	572.477021189135	410.647373614915	352.195068233347	0.857658153595348	0.501047130452998	0.510473535451232
orf19.151	Chr2		1	3225.08780587776	5556.31952844237	4273.25836258122	3460.65771958878	0.809840507162408	0.879445785363149	0.535625027935572
orf19.3804	Chr4		1	488.622139082281	1361.24535843236	545.09340090383	848.406074688072	1.55644165436843	0.0718783041599085	0.154430985411457
orf19.334	Chr3		1	659.925007851026	1390.42044379295	724.186516968132	811.348769082795	1.12035884412703	0.99088483204553	0.988604135599835
orf19.6926	Chr3	CSC25/CDC25	1	705.749038267641	1245.08378899282	793.244201388647	787.75645449135	0.993081894720832	0.862507445826698	0.782919314185779
orf19.4801	Chr1	MOD5	1	406.181383498534	624.416558083981	416.034572273555	387.108832362954	0.9304727495301	0.99100940128629	0.989506318420368
orf19.6032	Chr1	SPE1/ODC/ODC1	1	1002.12368952886	2184.29807692308	1140.85888475643	1313.38095667410	1.15122121957660	0.371379521174628	0.278228898887752
orf19.5879	Chr3	AYR2	1	882.644937146811	1496.31049537526	1077.13048520764	1022.44138639107	0.94922704392122	0.987314239715196	0.979783849840919
orf19.6020	Chr1	ATG3	1	449.080240581464	994.220482960274	497.174158274503	669.95182239126	1.34751939786332	0.288583135553321	0.162629481314997
orf19.2250	Chr2	SPE3	1	5727.02119067105	11348.4263896482	7108.74648432525	7088.72282262997	0.99718323592782	0.986965311547259	0.969810495705486
orf19.1290	Chr4	XKS2	1	304.441632928475	654.208467538209	305.26688064358	446.047861820343	1.46117345216081	0.208769704218408	0.191448333313671
orf19.7149	Chr7		1	690.301421380596	1123.20386137903	779.204759841502	714.48202339959	0.916937447282692	0.801058028354942	0.703334345296515
orf19.6569	Chr7	NUP2	1	247.279256662877	350.966138153451	216.727737013964	217.456583411845	0.969687149285751	0.496310704561051	0.489240406988275
orf19.2585	ChrR		1	205.839743589744	274.833824315912	180.526787034407	179.689364081376	0.913481522277497	0.540638214499136	0.560783086287824
orf19.5859	Chr3	DAL8	1	248.810503823662	387.239249549363	227.407506976973	246.694329489877	1.08189453796839	0.358016736800233	0.380620465281570
orf19.1507	Chr2	AMN1(CST13:ICS4)	1	322.608974774469	423.784324298473	316.707693110089	270.079148005014	0.852771037396724	0.97829412172421	0.978485964093903
orf19.1577	Chr2	GAT2	1	230.002557510044	333.316969961135	195.446411354919	208.552650942863	1.06705796999334	0.486880538517433	0.581261984991935
orf19.985	Chr1		1	525.760371922676	636.548099576585	555.140350542067	379.277554486625	0.683210208222622	0.204277681407492	0.138305124609378
orf19.1866	Chr2	VMA10	1	1949.87364855142	3943.68802835906	2483.56285424862	2585.41920889053	1.04101219120252	0.682804962288882	0.726374115325428
orf19.841	Chr2	COC1	1	411.169540229885	648.458340926655	423.281730122163	401.930148001309	0.949557042977756	0.8570026774138	0.841727018219176
orf19.5504	Chr7		1	485.361658456486	734.109543520846	556.456676433612	535.939148460762	0.961306386660112	0.570420460818108	0.510155773520226
orf19.6539	Chr7	RVB2	1	3001.38371930046	5986.56072132625	3804.07146540978	3900.41475064409	1.02532636048254	0.921603437831126	0.91673235599793
orf19.3171	Chr5	ACH1	1	3227.38460583607	6400.57998037924	3847.84502895196	3889.64501886727	1.01086322073805	0.902831071792153	0.815955514762523
orf19.6163	ChrR	CSE4	1	853.553093645485	1409.95061924166	1058.82537561987	1050.78696002783	0.992408176289376	0.804069942765674	0.708201446150013
orf19.4191.1	Chr4	RLP24	1	965.759378413984	1889.46244808013	1103.97097911831	1112.00066971869	1.00727346166907	0.923540029387749	0.817414842993646
orf19.2653	Chr5		1	236.217871158887	328.425110909458	209.940819413176	203.622600738465	0.964203431772427	0.354423456821948	0.389243968834222
orf19.3127	Chr4	CZF1/ZNF1	1	461.476058483274	784.07999398821	482.130955330621	492.901581428519	1.02233962781027	0.673505332171867	0.540002990041429
orf19.3791	Chr4	FGR10	1	255.048414828878	365.903814576228	234.653018444212	230.475210081083	0.974702021332996	0.257892401263800	0.266377529123306
orf19.6054	Chr1	BUL2	1	376.200542664132	576.946841711928	382.413297327932	370.990751597004	0.970130364684644	0.764549057502497	0.809930952275994
orf19.7098	Chr7		1	505.565418213874	1829.74148512306	593.670737068951	1210.02381515546	2.03820693795612	0.0340561897750304	0.0398739750195095
orf19.1669	Chr3	AFG3	1	1332.73717948718	2125.58104921898	1512.43440465114	1325.90532104979	0.876669637355693	0.610815133854947	0.368918924793766
orf19.972	Chr5		1	275.496070389677	470.479840461011	257.056026250287	318.338097077459	1.23839966610043	0.345781193333848	0.425226662845485
orf19.1857	Chr1	SPT11	1	921.100045787546	2438.72882831526	1089.70678065553	1518.29605722744	1.39330697411472	0.0728943349829396	0.100414972634265
orf19.4841	Chr1	SHY1	1	484.598833925283	930.981136495736	514.931909393265	589.161981615728	1.14415512200424	0.365162596176506	0.483443069704392
orf19.6407	ChrR		1	447.620906399027	751.198903874944	485.4388241614	485.647803236521	1.00043049518234	0.725112107135971	0.758508174362464
orf19.3064	Chr1	MRPL27	1	1560.19365528100	3616.43444514248	1800.35435763654	2079.00766357393	1.15477692197396	0.754194347134275	0.379709261304006
orf19.728	Chr1	TSC11	1	464.421606847675	729.580690508322	488.515032850428	456.538773271489	0.93454395990158	0.933086602650678	0.910199522594715
orf19.658	Chr1	MRC1	1	601.482648099027	918.551213771608	677.677301587852	583.980759464931	0.861738703799902	0.567440870452028	0.421607886327826
orf19.5140	Chr7		1	731.856029746116	1310.48914796385	865.224133493086	865.104864946178	0.999862153004879	0.87267399625892	0.734900132174067
orf19.1964	Chr5		1	485.453933795585	649.045434098066	548.023742613876	441.939683866162	0.80642433803738	0.745910312268488	0.639172548355841
orf19.3087	Chr4	UBI3/RPS31	1	16539.5467506631	38575.2158119658	20985.5741747841	23469.8024269830	1.11837790243471	0.74796373465077	0.63298844292559
orf19.318	Chr3	CAF17	1	427.083570303965	780.619335998073	461.525920570696	496.089188790919	1.07488911603813	0.588733437171929	0.552496747805561
orf19.1580	Chr2		1	267.099275182873	417.814904330898	251.067452089491	262.308619369268	1.04477349487647	0.424413536765336	0.478020027474931
