orf	chr	gene	geneflag	WtMean	MutMean	WtMean2	MutMean2	fold.mut.by.wt	p	p.paired
orf19.7051	Chr7		1	331.658305245873	763.244542750555	119.908178152068	260.632005581121	2.17359657696230	0.0360539842621115	0.00765272376337033
orf19.5334	Chr4	TIS11	1	2381.19423018754	7026.99914144889	2827.95797383133	4811.50439447269	1.7014059045418	0.0320690247666811	0.00828589364916323
orf19.7092	Chr7		1	954.978813357443	3556.85019578123	939.803412707921	2108.32112134515	2.24336397680265	0.00815225809523174	0.00694705961730819
orf19.6035	Chr1		1	1622.71776783914	4777.67490537794	1934.37306607845	3132.64418373316	1.61946226333887	0.0882732784033879	0.00116487431676511
orf19.4496	Chr2		1	401.11046045803	975.751248209609	204.947147414764	377.547784946206	1.84217145595171	0.0784945842892748	0.00768350686232248
orf19.745	Chr4	VAC8	1	1327.26669583441	3893.14421858138	1445.43156872149	2466.52332825921	1.70642691195744	0.144974320525701	0.00406802927677723
orf19.7195	Chr7	RAD6	1	311.490251379997	591.105899089907	87.3004648223502	139.945540875573	1.60303317010226	0.212923612704856	0.0090691198983763
orf19.2838	ChrR		1	394.436971213400	781.821045208069	198.087471609126	297.801254870412	1.50338258372062	0.287256006106493	0.00793392653374245
orf19.288	Chr3	MET13	1	751.741637194223	1814.45713338386	605.29625923244	917.829909238448	1.51633170573749	0.261752106481452	0.00173335821784654
orf19.2896	Chr4	SOU1	1	2677.05193834721	11803.9325464388	3156.51615439888	7462.99705285439	2.36431454420217	8.98218887731961e-07	2.31906714810906e-11
orf19.6602	Chr2		1	596.656457280806	1772.09733038941	470.815158496931	910.306413959012	1.93346878818675	0.00756467401446179	0.00146458522244490
orf19.6999	Chr3	TCD5	1	361.184239610964	1388.42186118479	176.464976244899	667.704022116902	3.78377645425946	0.00169548301913082	0.00729423957562487
orf19.3097	Chr4	PDA1	1	11228.2396018229	36265.5959289249	13865.8569020294	23695.9579879824	1.70894292039854	0.00185666485599735	0.00160471053881623
orf19.2907	Chr4	PGA42	1	395.112958678748	1151.29445350177	230.37502944934	599.831383038266	2.60371701078901	0.0409515294847275	0.00722999022302849
orf19.3702	Chr7	RBP1	1	3617.72060899375	10946.2002419843	4741.82144452019	7324.18748477453	1.54459369051920	0.268753742572339	0.00827949658316201
orf19.5629	Chr6	QCR7	1	4323.84945980114	13412.2571712806	5414.78199221976	8714.72440705382	1.60943218389505	0.0341702950212012	0.00375743430710297
orf19.5201	ChrR	RSM18	1	751.886795902222	2121.04749135216	680.203110962251	1221.08659959673	1.79517938086070	0.150437591453166	0.00987153766798347
orf19.1016	Chr?	URM12	1	639.21089472133	1651.56540167838	554.198356458801	895.437241852692	1.61573420674563	0.124211968139710	0.00299722266305255
orf19.5275	Chr1		1	284.633620689655	571.601648767143	57.2558105713353	149.416141388575	2.6096240695504	0.146497184544062	0.0090690384480906
orf19.3309	Chr1		1	520.260679515409	1420.40645490827	376.162017614338	703.187746662377	1.86937466765537	0.102763797542437	0.00838949912923785
orf19.3785	Chr4		1	456.862551770673	1268.61961546217	274.609618246020	594.645759596435	2.16542218511697	0.0157449069386783	0.00543403628186428
orf19.7063	Chr7		1	514.079517945384	1407.30825461089	349.46665250472	642.032491371417	1.83717813064509	0.134264533539404	0.00835636453493426
orf19.4195	Chr6	FCY1	1	271.028952707230	697.221959075407	51.559350704105	250.578994957495	4.86001067770515	0.00191624497614229	0.0029325891868464
orf19.542.2	ChrR	HXK2	1	5476.83702514465	16814.6615688204	6836.58190521777	11144.9045508700	1.63018664961273	0.223899540801076	0.004562844707696
orf19.6116	ChrR	GLK4	1	4585.39709746775	13985.5399913909	5667.65008263012	9131.0780986003	1.61108712878812	0.127057653830849	0.00831617674142098
orf19.5378	Chr3	SCL1	1	726.918545534925	2387.66749918009	675.12198962212	1363.11809005400	2.01906931044708	0.00105384093211877	0.00286455605503201
orf19.6073	Chr1	HMX1/YLR205C	1	836.93263816087	3971.16374587552	745.092680830045	2152.96649701831	2.88952844714550	0.0176223232089206	0.00538191869380682
orf19.1276	Chr4	YOR054	1	393.690597352423	1101.40441489420	221.951935225086	514.593288690069	2.31848975846149	0.0815562766833768	0.00175863971850963
orf19.2531	ChrR	CSP37	1	3049.47799932451	9302.6633917353	3709.41128266332	6005.54149473111	1.61900124766407	0.00196438079390945	5.7594927700984e-05
orf19.7523	ChrR	MKC1	1	520.755660287988	1284.47776473960	365.773368347024	626.270984343022	1.71218311265585	0.0544019159246891	0.00258055738341536
orf19.5428	Chr3	ATX2	1	410.998673740053	884.33694485175	225.936412077266	361.399901144609	1.59956466433139	0.0129833889885249	0.00451505519596602
orf19.3799	Chr4	RTN2	1	1598.46654489894	6156.83338180775	1671.35397010572	3640.75886372946	2.17832902476018	0.0153275744021037	0.00461039489146696
orf19.6510	Chr7	GRX1	1	277.511965424171	644.500656951744	63.315932238063	198.871464472193	3.14093874073356	0.00287610975285739	0.00105134012501702
orf19.4015	Chr5	GPA1/CAG1	1	256.865454292085	1413.11013483643	35.9272382831315	760.388245922244	21.1646728849532	0.00204454068721263	0.00130663937380898
orf19.3722	ChrR	FAP1	1	889.438549955791	2938.49613174182	794.950454920849	1637.85571513029	2.06032426925697	0.0199646552184946	0.00314246973531578
orf19.1596	Chr4	FGR28	1	287.884623417518	574.4910216595	59.7344245426775	133.820443784559	2.24025668296094	0.218616214015084	0.00168389885776633
orf19.2782	Chr1	GRX5	1	1127.74284766957	2882.26407544275	1230.66655634052	1851.95119881136	1.50483588691829	0.417382659433075	0.0098934090732601
orf19.7021	Chr7	GPH1	1	2787.22774830533	11361.4620543678	3171.69655193463	7097.2768247398	2.23769099865833	0.0210939089500115	0.0057337071771399
orf19.350	Chr3	PRE9/Y13	1	1341.79975937663	4978.3167467741	1448.23785990460	2901.83197574148	2.00369846423753	0.00358627438740781	0.00654989292040867
orf19.1014	Chr?		1	542.455172211465	1736.41656583989	421.975145600465	913.5491244635	2.16493585934672	0.0363468531237185	0.00991467410392505
orf19.5168	Chr7		1	470.83955550902	1106.55248787472	292.590363346438	463.005626334686	1.58243634902791	0.0919270521854282	0.00466878792428890
orf19.2890	Chr4		1	331.026193633952	707.609201357727	113.490239032115	214.439408258533	1.88949648963073	0.186670987608814	0.00854508304030444
orf19.5492	Chr2	YHC1	1	720.629486105222	1832.03177738054	676.12513724482	1047.74624574147	1.54963362257316	0.130594401511912	0.00859456500972125
orf19.4530.1	Chr1		1	982.1627230654	3310.07901646704	996.775409107965	1897.38478388323	1.90352286638095	0.0397162465883663	0.00624939170142555
orf19.460	Chr1	CEK2(FUS3:ERK2)/CEK2/FUS3	1	256.341186188282	787.199591457645	32.4016864703138	311.005658687966	9.59844046923014	0.000984140991788748	0.000572269975572206
orf19.7325	ChrR	SCO1	1	956.373675088906	2600.27082031449	925.518269164177	1423.4422583832	1.53799477093920	0.0146298168082413	0.00217036330075500
orf19.1764	Chr2		1	767.359341078449	2011.32624415814	736.834655227282	1209.46128197471	1.64142833591567	0.0803986565308295	0.00340575148768387
orf19.4414	Chr4		1	557.189484584631	1403.73302600074	419.207876836864	744.188313776366	1.77522502533026	0.163521965546379	0.00697708134967177
orf19.2299	Chr1	URM1	1	406.21595539588	1007.40863016294	235.597252323400	447.50221652146	1.89943733260175	0.0110896283571765	0.00096680859104324
orf19.2921	Chr4	PAC2	1	498.748894440143	1379.74917011804	316.991169202151	638.404037592442	2.01394896646260	0.0785717046395465	0.00395977186965748
orf19.1366	Chr2		1	262.396454770352	655.19319976001	29.9315480605533	179.205092218734	5.98716417394087	0.0450893497556933	0.00492090734077645
orf19.2676	Chr4	IKI1	1	351.224838473620	732.219938107869	146.839448122627	240.906907944061	1.64061436503682	0.0523561695244097	0.00230229843741068
orf19.709	ChrR	PUP2	1	1302.15400404194	3859.18280504533	1420.87014686331	2268.20418098051	1.59634867829953	0.0155449641764652	0.00339715884131889
orf19.1272	Chr4		1	1124.52123594796	3483.49004047375	1198.03873604811	2176.03711017114	1.81633284859310	0.00813964792152054	0.00503177629424714
orf19.3844	Chr4	MRP8	1	744.501547303271	2532.5686633139	657.797574552266	1360.99327818277	2.06901534884670	0.00247558182340369	0.00180540744711698
orf19.7110	Chr7	TAD1	1	474.119782629651	1409.02066755084	315.054462274462	686.790504040633	2.17991041638486	0.00247578085596429	0.00103460186983593
orf19.799	Chr2	STE4	1	423.634349744831	1636.22958839406	253.282699672991	833.062885863317	3.28906351258444	0.000377260379617893	0.00105576238566942
orf19.1193	Chr6	GNP2/GNP1	1	2462.36741292333	7843.88397566086	3150.81192918243	5373.32787294474	1.70537880194551	0.117471243133504	0.00718159246230821
orf19.6756	Chr3		1	542.746124124414	1402.47141948594	418.588150648269	728.554707534225	1.74050485281514	0.0227480599554866	0.00567537613186806
orf19.355	Chr3		1	6713.39776746242	33834.9584787566	7868.34965427573	20093.6955408385	2.55373698726256	0.00937472329068053	0.00253099060631158
orf19.3815	Chr4	UBP7	1	746.131239626476	1962.14375378100	688.389693401174	1054.26694122215	1.53149727738261	0.00808973381103612	0.00198733324518842
orf19.1248	Chr4	RPB3	1	1268.04647242000	4339.03263856383	1332.43684103361	2539.58820008151	1.90597266742601	0.0584498690729022	0.00634634486501924
orf19.5033	Chr1	APG12	1	407.095695970696	898.62351811611	221.445179533829	372.668485481323	1.68289274241976	0.262846974782381	0.00541431526695342
orf19.1616	Chr3	FGR23/PGA40	1	252.146301180671	596.342249649963	34.749802485653	181.68827088505	5.22846916784816	0.0270722291697064	0.000190263056881088
orf19.7107	Chr7		1	1321.53293545535	5036.61840027788	1441.88539658237	3079.15461935245	2.13550579446245	0.00244463495384585	0.00286374201276119
