orf	chr	gene	geneflag	WtMean	MutMean	WtMean2	MutMean2	fold.mut.by.wt	p	p.paired
orf19.1620	Chr3		1	184.879506458454	241.123342175066	-63.0013503405745	-66.9903261014116	1	0.914348950083003	0.846298282080684
orf19.4275	Chr5	RAD9	1	194.359226010428	233.339767272957	-52.586743939685	-68.5437859243263	1	0.541580357775103	0.27104783827606
orf19.218	Chr2	BUD20	1	193.225108942781	291.755529346855	-54.8801680115636	-32.4793903125668	1	0.532541563451309	0.220770344826473
orf19.723	Chr1	USV1/BCR1	1	227.785051155741	323.954247159802	-14.0102480916748	-11.1686562552476	1	0.94063521623775	0.846560179486558
orf19.6977	Chr3	GPI1	1	197.289689633205	223.172421826006	-41.0304949825984	-71.4069246335617	1	0.290163335143229	0.242728465112469
orf19.3529	Chr2		1	203.768385369442	251.382234321436	-41.5068848390946	-54.6479306215149	1	0.566404333582053	0.361328240854224
orf19.2282	Chr2	HQD1	1	210.405288583778	272.898281905413	-33.3313665436834	-41.6695596772259	1	0.77730893294276	0.606497318334657
orf19.4095	Chr2		1	185.720021206863	249.931034482759	-63.1262111466527	-54.1448542503306	1	0.775739326081128	0.462127709934368
orf19.2713	Chr4	MSH5	1	187.180127041742	245.729361533808	-60.3129484022042	-59.5977286369263	1	0.96663570991061	0.892424671910723
orf19.6181	Chr3		1	191.478529826934	239.10861121637	-56.7410687300179	-62.576002337936	1	0.84248049260456	0.78586548360295
orf19.4239	Chr5		1	203.156437318983	281.751367116952	-44.3550372909217	-37.3356533969822	1	0.858883084191006	0.598606391335081
orf19.5724	Chr6		1	219.893015030946	322.880405095794	-21.7964229996918	-11.0199877571196	1	0.845823148211223	0.566394698950339
orf19.3572.3	Chr2		1	206.981257310905	310.04204476709	-30.2535701555589	-4.90503833437278	1	0.540144343538762	0.431559129370096
orf19.6488	Chr7		1	211.971196503638	274.030472991285	-32.9674145406638	-45.3568152094986	1	0.698866462440647	0.420293966588016
orf19.1930	Chr5	FRE4/CFL5	1	208.977027283062	314.350394893646	-28.0681274216623	-8.26973606806504	1	0.528042597446919	0.229074270169343
orf19.2481	Chr1		1	206.902472527473	289.467282492130	-33.8004692578415	-28.4048314706394	1	0.740232397407482	0.527882952580842
orf19.5042	Chr4		1	179.92042052523	220.303966148794	-73.1012354380592	-77.3142710000203	1	0.907668088952889	0.882754256118044
orf19.7455	Chr3		1	221.913734657156	311.249011121969	-15.1243844215993	-18.0151054150496	1	0.913439433451102	0.770867292416065
orf19.7208	Chr1	CSK1/SMK1	1	215.237629329735	304.438325588507	-24.6150679379451	-19.4860473008173	1	0.763957766969955	0.429822889817864
orf19.468	ChrR		1	187.233669662662	228.215154098775	-59.497380251423	-69.9966175514576	1	0.670517678855382	0.47510892366486
orf19.3231	Chr2	CDC27	1	230.598714818656	298.932842162878	-9.63064412012461	-27.0937375868662	1	0.555705384652003	0.434245534389845
orf19.4244	Chr5	YIL130	1	205.217219662773	263.651730730451	-39.9956526042402	-47.2821162101231	1	0.768255176171495	0.703500767219213
orf19.1874	Chr2	MEK1	1	230.358066502463	332.915483404932	-7.57452291764465	-5.71127185473093	1	0.949316999825422	0.917855446329445
orf19.1178	Chr6		1	213.584756542107	338.252674607366	-28.5114015890075	-0.488148868295569	1	0.493981747526913	0.0406263456364587
orf19.6782	Chr3		1	205.440604716921	262.007421727733	-32.9278443638763	-45.7823487851721	1	0.527466022654575	0.347402550391062
orf19.1024	Chr?		1	179.339308996089	220.537894514281	-72.819194230489	-79.8796646723828	1	0.857759084926357	0.828867692992046
orf19.6283	Chr5	NFU12	1	221.636382623225	303.507957559682	-19.5218785759946	-30.2802132986321	1	0.832211851979404	0.82610864133966
orf19.4149.1	Chr5		1	197.655172413793	241.865388493338	-46.7883058337804	-62.5909514304341	1	0.603723117956518	0.607796670287902
orf19.1529	Chr2		1	219.456830626522	273.976193465664	-9.2608603505047	-36.2182013581397	1	0.350433843950192	0.0895059697915889
orf19.3049	Chr1	SPS1	1	211.876582481846	292.703216374269	-31.5952995314754	-35.4067532273335	1	0.908998497934178	0.723290909695058
orf19.588:1982	Chr5		1	207.262157382847	307.702193092316	-36.0799989048854	-21.3354346768038	1	0.648978850854877	0.387878024352619
orf19.5231.2	Chr1	@	1	208.975427752856	305.164318843085	-32.0224547324889	-22.0837510606432	1	0.774873494748862	0.465861341053871
orf19.3510	ChrR		1	213.753755207417	253.003270914909	-22.4225257217089	-54.3154711455326	1	0.0846414436313814	0.00678007444323411
orf19.1679	Chr3		1	195.789014146773	286.071740192657	-47.7628422809632	-31.6540380508236	1	0.617485951975921	0.522963205109913
orf19.2404	ChrR	POP1	1	201.064292210459	294.140649064084	-42.7311904051435	-29.5716446062091	1	0.74425016599178	0.445528234405233
orf19.6222	Chr1	SPO22	1	193.741452991453	264.230704829049	-53.7486699995086	-49.804808430498	1	0.905977991967703	0.77342331595389
orf19.217	Chr2		1	205.342422538731	292.190791918481	-33.5728922258026	-20.0017038440701	1	0.512788149176834	0.326477427907312
orf19.3942.1	Chr5	VPS25	1	229.761825817860	312.555976313463	-10.3192895674136	-21.224889918125	1	0.794993070245443	0.558469818462443
orf19.4250	Chr5		1	231.102451641925	310.230990274094	-9.17338093511855	-17.8362950154305	1	0.834552139320062	0.823144870569251
orf19.115	Chr6		1	168.351389082787	238.420850978020	-81.3248212719126	-64.2264568253108	1	0.533902005246121	0.519820155910371
orf19.1215	Chr6		1	213.064306735072	297.785723228002	-26.6086895247637	-27.8589328132607	1	0.962131014443903	0.898196358693457
orf19.377	Chr4	PHR3(GAS1)	1	220.936561830421	315.036230535205	-19.0791592814938	-14.2734241025638	1	0.88951081489397	0.761818868701106
orf19.7456	Chr3		1	214.020628494313	292.424317025023	-26.7416931493375	-32.3431929756669	1	0.834132013914218	0.680184401740043
orf19.1500	Chr2		1	221.957976838648	309.123340458891	-15.4794231974224	-12.9014016219686	1	0.935412336140263	0.876058484971831
orf19.7027	Chr7		1	205.012765251989	297.60176779742	-39.767356316795	-27.0438420165370	1	0.663559179532615	0.388020439537531
orf19.2431	Chr1		1	198.580586080586	235.936813186813	-44.6955417516008	-65.803734990961	1	0.499994562288569	0.529613671508416
orf19.948	Chr5		1	205.771619684663	280.749273714791	-34.0619809985497	-32.1031452739038	1	0.904197427433132	0.91695097459482
orf19.6164	ChrR		1	212.372236958444	282.352122015915	-27.2142672554526	-30.1718417536351	1	0.86026186459006	0.845956495701214
orf19.3697	Chr7	FAR11	1	225.902298850575	342.567099631696	-19.6107931405305	-3.89769004922506	1	0.745096508877292	0.589814196927948
orf19.5701	Chr6		1	189.724335291146	244.110405323654	-59.4997421374221	-64.1710078836814	1	0.871296559594106	0.751532905380206
orf19.6678	Chr5		1	221.189959249557	321.456087998511	-16.8042370166563	-4.38269156010984	1	0.701506816485018	0.459540038982203
orf19.1128	Chr?	MYO4	1	225.57589783405	336.987117439931	-16.2588394296504	-4.06605970985271	1	0.714037298267288	0.379521121264289
orf19.2035	Chr2		1	197.653885625868	255.448987050961	-47.3752230421063	-53.4344196502219	1	0.760654513229816	0.64986698573536
orf19.3200	Chr5	MATa2/MTLA2/A2	1	197.626068376068	258.715046070082	-47.7306464920482	-51.3763680055023	1	0.887029520245194	0.818681814236562
orf19.2133	Chr6	LIP4	1	216.034531395619	259.191080735659	-23.6745438890325	-47.4273661166922	1	0.267472361047999	0.108805132324364
NC-plant-1	NA	NA	0	192.587091069850	290.967962290784	-51.3794181484044	-33.0231268870008	1	0.507467339286432	0.383338725230823
orf19.6310	ChrR		1	194.22671778146	269.375093624867	-53.7558395276871	-49.3111721915062	1	0.883716404880255	0.817287229138981
NC-SP-phage-09-4	NA	NA	0	192.324697131866	271.045471769610	-55.1379664632589	-42.1866310064426	1	0.54508441127354	0.275049964133893
NC-SP-phage-09-7	NA	NA	0	227.10081708471	296.260880428303	-18.9979609304868	-32.3691207273993	1	0.750510917110425	0.546881244980562
NC-SP-phage-09-11	NA	NA	0	213.522943909287	298.215596185424	-33.6927432107605	-29.9119512020686	1	0.923429652638939	0.843500976552526
orf19.4646	Chr4		1	193.425690663440	257.859762426479	-52.6538392089033	-55.0781040696244	1	0.95077047297395	0.913256111345639
orf19.4568	Chr4		1	190.300498277532	248.988892572944	-56.2229732253801	-59.0039654606101	1	0.878712224194205	0.828577316772969
orf19.634	ChrR		1	198.437560817058	255.162048594858	-44.8607139573297	-51.9604859481449	1	0.715165682733165	0.414762079638155
NC-plant-3	NA	NA	0	189.175463803186	253.764699381079	-59.9012751471087	-53.4260536840128	1	0.745874425230917	0.535620957074913
NC-SP-phage-08-9	NA	NA	0	204.578905126432	240.602818782916	-40.7604618072927	-62.1671040433978	1	0.461878110337925	0.294422489547872
NC-SP-phage-08-13	NA	NA	0	215.963925341648	279.395004420866	-27.1663479492479	-40.4439049472226	1	0.704371263356572	0.494020355441488
orf19.1004	Chr1		1	177.046861184792	218.167282430213	-75.0365312212961	-77.6521400918309	1	0.939116914453534	0.921201364887489
NC-plant-4	NA	NA	0	181.477556208160	250.305291854747	-70.2211545914434	-57.0084944646945	1	0.66971233088847	0.438488615921559
NC-SP-phage-06-8	NA	NA	0	227.489295187571	322.978611655711	-11.4258018360795	-5.97583009048011	1	0.818489162594055	0.624902928623245
orf19.3320	Chr1		1	180.717285587975	222.925066312997	-66.7283768264032	-73.9755232095878	1	0.791051813699	0.628221267816003
NC-plant-5	NA	NA	0	198.624534230138	267.481901593063	-50.1729345393131	-46.7677782379101	1	0.923074568496418	0.848362537862321
NC-SP-phage-05-2	NA	NA	0	210.060115889857	296.570772643368	-29.5960180498265	-17.4401406328084	1	0.353013678924776	0.258151550741620
NC-SP-phage-05-16	NA	NA	0	202.745610157135	261.910586036267	-40.5192855836396	-47.3323520659517	1	0.732188044689962	0.634865949806443
orf19.4566	Chr4	ROT3	1	206.298479537704	284.616505482318	-42.2342807067619	-38.782463473693	1	0.924257990325659	0.90422772050934
orf19.4461	Chr1		1	211.935565870911	286.37856071964	-23.350790143306	-20.0844078309448	1	0.899599146735923	0.870709178035991
NC-plant-6	NA	NA	0	186.573710054313	249.096289574511	-65.9744353240268	-61.7233177704203	1	0.887059140749767	0.750599103942226
NC-SP-phage-03-3	NA	NA	0	198.560557976506	258.301264486436	-46.0794446036179	-47.1968656750915	1	0.945474146964126	0.924735769579893
NC-plant-7	NA	NA	0	182.100906277630	227.680726600985	-69.6880776265188	-73.1132663131351	1	0.892003607500734	0.806354114031235
NC-bacteria-10-7	NA	NA	0	223.149425287356	301.736481178632	-20.8075259863041	-26.0400495783838	1	0.886408252042656	0.677987577477925
NC-bacteria-10-2	NA	NA	0	190.940870910698	240.880361824100	-57.0591264005796	-61.7909095595768	1	0.821866157606612	0.685627074709155
NC-bacteria-10-5	NA	NA	0	182.915999366064	234.740187255273	-66.9986009396873	-67.1636833288589	1	0.994212830107809	0.98935008303567
orf19.3738	ChrR	PGA22	1	208.823054818744	283.337862782509	-31.6834099337852	-35.8657916771113	1	0.847674963627004	0.725992333987879
NC-plant-8	NA	NA	0	190.545313881521	243.341896407686	-59.5917217990115	-63.0880810938032	1	0.890341477508773	0.791506107579913
NC-bacteria-9-11	NA	NA	0	210.787769214087	262.887804724012	-31.9674882360439	-48.3078483491325	1	0.531162163384817	0.33213614192602
orf19.4509	Chr2		1	196.234700644183	252.384441707718	-48.9032944073923	-56.329248968296	1	0.824515780185951	0.707755939840391
NC-bacteria-5-11	NA	NA	0	201.753466890037	266.200504972477	-46.1165911906706	-49.437540511463	1	0.911925622832369	0.76311846231948
NC-bacteria-5-12	NA	NA	0	202.800874866211	263.571175950486	-43.4244195714897	-49.4418328704045	1	0.840806914230654	0.638720154792438
orf19.257	Chr3		1	184.479194781826	213.224358974359	-62.9280042502609	-83.3128395110018	1	0.544133454002509	0.4961787461035
orf19.7165	Chr7		1	194.874060150376	278.359416445623	-48.5117362814501	-41.5916317455750	1	0.823379271229889	0.702780677098133
orf19.4129	Chr5		1	217.207559681698	249.013945119208	-27.5429328967095	-54.243806500399	1	0.583014345434958	0.670563797899522
orf19.5729	Chr6	FGR17	1	230.787449946706	347.278107126791	-11.6255844596299	-0.688279953807018	1	0.796040011583777	0.626272583542911
orf19.1969	Chr5	CCW14	1	213.451188204818	294.95158957296	-28.2807925067807	-29.6998321943988	1	0.962407899527529	0.922341162956892
orf19.7330	ChrR	PET18	1	212.444826007326	283.117231106393	-27.0145023385894	-39.4435027039846	1	0.659659661189928	0.252116997529321
orf19.4880	Chr1		1	181.243589743590	231.585994194485	-67.6966625182607	-71.8258301849605	1	0.909594420833293	0.87306295104034
orf19.4604	Chr4		1	200.327712517368	240.764429188914	-46.4096550947901	-63.4899044014643	1	0.65526472337848	0.563262142835752
orf19.3284	Chr2		1	228.433905276011	318.627763041556	-11.2620009040732	-15.4970894577802	1	0.928837131393891	0.797838449092516
orf19.873.1	Chr2		1	185.685550082102	226.227561657768	-64.3575156006564	-75.7048689339584	1	0.777592698390185	0.745715805869645
orf19.5205	Chr2		1	229.392303426559	332.683663319439	-6.24342119980546	-1.16691891389539	1	0.873128217950384	0.317522732625483
orf19.5589	Chr6		1	187.960241033329	241.198578595318	-58.5040125137579	-64.4359480329032	1	0.867751824320506	0.697142020217898
orf19.1932	Chr5	FRE5/CFL4	1	213.502777120212	280.717868376878	-27.2834163849574	-31.9020119491759	1	0.83104285885298	0.711806957139294
orf19.1310	Chr4		1	194.040556644755	259.426438300910	-51.239724732807	-51.1822249576533	1	0.998242048681058	0.996898331106804
orf19.1651	Chr3		1	219.650641025641	285.61887394215	-22.2760684967061	-33.6411730821176	1	0.790718915616824	0.685399783527354
orf19.4652	Chr4		1	203.480990274094	303.822472848789	-43.0729988906401	-26.5730042826102	1	0.714644813640122	0.520337507101861
orf19.3030	Chr1		1	226.018165024631	331.969544911128	-12.5991713204688	-8.8216080440721	1	0.902371551428631	0.680018050281781
orf19.3306	Chr1	HOP1	1	215.581867467076	282.066798331603	-26.5670494025317	-39.7712729785967	1	0.687984219451296	0.372409636813615
orf19.3924	Chr5		1	195.719836594620	259.082322849564	-50.0127149495123	-48.930983376764	1	0.960253922378218	0.905347578787574
orf19.4804	Chr1	LIP2	1	201.268220562458	273.439176949746	-41.8572506728161	-43.1868301925586	1	0.962232613777125	0.943321795818126
orf19.3626	Chr2		1	189.25299571874	239.360239679659	-58.7335719613164	-68.3354203377079	1	0.688211710759567	0.459489122248756
orf19.1074	Chr6		1	178.594998216142	221.419494248442	-69.4899554385184	-76.8060323226273	1	0.830177768571275	0.775130372362217
orf19.3925	Chr5		1	189.730457609541	221.404235225746	-58.2287257100035	-75.6149924606493	1	0.625994159100462	0.411262707120355
orf19.2296	Chr1		1	215.890420174528	299.741047745358	-27.723114854735	-29.7252020692732	1	0.954468786651506	0.852979478514896
orf19.226	Chr2		1	212.327338017901	260.318665252876	-31.3925624980734	-50.3645262231615	1	0.667829759798954	0.563953731130588
orf19.3280	Chr2		1	184.094017094017	237.172910725089	-65.0481585597378	-68.7095842884256	1	0.927634803043478	0.863534013568685
orf19.1551	Chr2		1	204.915119363395	240.741868763420	-40.5902480717624	-64.6826212041234	1	0.53124979175498	0.339599305772616
orf19.3336	Chr1		1	190.384394341291	272.512157382847	-53.4686339751604	-41.4859487979649	1	0.572594416396678	0.145096115011635
orf19.3852	ChrR		1	218.457401793609	267.870173056425	-14.3317170295003	-40.9134470053724	1	0.414895686472033	0.0485546724710539
orf19.570	Chr5	HYR9/IFF8	1	229.455546608564	311.906277630416	-5.0758998796671	-20.9786801188037	1	0.613664129641839	0.101616989931097
orf19.4884	Chr1	TOS9	1	211.962131463187	311.058569480292	-30.3179883672485	-15.6621831836892	1	0.630315412349155	0.415424662045559
orf19.4872	Chr1		1	195.876595891742	287.560033898850	-49.1342937430679	-32.8501162932871	1	0.591039838752333	0.42279668594439
orf19.4498	Chr2		1	195.483934194461	236.341818294631	-49.7904549145179	-64.8778412604034	1	0.67722266774922	0.51313142238893
orf19.2336	Chr1	PRY3	1	215.183868573955	310.769420234937	-22.8750884980388	-19.0188138686458	1	0.856063658606092	0.613743370371481
orf19.3660	Chr6		1	208.019583614786	312.008352279904	-35.0578903755557	-23.7952941484569	1	0.721201965040102	0.295654114051149
orf19.7055	Chr7		1	195.527963919525	267.451591511936	-43.152683481403	-39.1685523491640	1	0.724171277982672	0.62139671913423
orf19.3159	Chr3	YBL004	1	225.306089743590	315.57079028685	-10.7941296051429	-14.3381625067572	1	0.910975875951856	0.867486888254554
orf19.2638	Chr5		1	227.804418375929	342.169273343615	-12.3137997803569	-6.7317163924675	1	0.897140877585643	0.642472682678919
orf19.938	Chr5		1	215.303277342435	260.97517431399	-28.7579465808205	-52.6249319398286	1	0.415957998082314	0.216423902900640
orf19.5172	Chr7	LIP9	1	207.908830985510	271.561303374484	-29.963956145801	-38.943960245054	1	0.687678578439659	0.630999491770987
orf19.2936	Chr1		1	209.498683350632	300.845681012877	-33.7009703153677	-33.0587618538757	1	0.990088890738824	0.958835806201302
orf19.6200	Chr1	PRY1	1	224.633801580509	316.354315112429	-14.6297406879620	-12.0848321847913	1	0.92994670806894	0.855852625868445
orf19.7620	ChrR		1	204.183908045977	271.282051282051	-35.4569985106119	-44.079368769137	1	0.78717990093749	0.118987687830809
orf19.4310	Chr5		1	181.380636604775	227.445797019073	-68.9720660187505	-70.8985217091328	1	0.946557011261908	0.901734580970941
orf19.1286	Chr5		1	214.151284007119	278.345029239766	-22.7584454161175	-41.1646304296477	1	0.528176914865741	0.296855031254622
orf19.15	Chr?		1	204.20225464191	280.386854348515	-42.1036711390719	-43.5862950930645	1	0.979090838546011	0.936893113622622
orf19.1146	Chr1		1	194.124542124542	269.896551724138	-50.7535305284074	-46.7819426368598	1	0.903110652149199	0.820258602613883
orf19.139	Chr6	TRA1	1	226.696505437998	291.812633650882	-13.7428018108036	-34.7648917559443	1	0.556685587398504	0.305259164523038
orf19.1021	Chr?	LRR	1	214.551723794696	331.018411846708	-26.5624059217239	-3.92017096086697	1	0.361867629222086	0.185553877807176
orf19.4834	Chr1		1	204.121794871795	231.747347480106	-33.9088792863735	-64.4517369586439	1	0.161776443122919	0.149917480345072
orf19.929	Chr5		1	198.317862239595	262.268753781004	-48.8234839870644	-52.7360347948946	1	0.889221934757115	0.671586598738883
orf19.1530	Chr2		1	201.001768346596	258.446561806816	-50.2388402141576	-55.662542259751	1	0.91556715675315	0.867131254317395
orf19.1268	Chr4		1	210.022783251232	327.209316394434	-35.1646203068027	-8.02009043354351	1	0.605945522126654	0.195867595416061
orf19.5271	Chr1		1	210.782415809639	293.132715579024	-34.1832137954511	-34.2663046395108	1	0.99775617156889	0.995642550505968
orf19.3503	Chr6		1	174.194139194139	219.063218390805	-75.9150225199898	-78.6536285019827	1	0.933285569806854	0.872124110418558
orf19.4243	Chr5	YKL090	1	231.137875909650	316.153276094746	-8.0140729588472	-23.6129559607675	1	0.717694631483038	0.360673640821284
orf19.6486	Chr7		1	226.480195293716	318.407161803714	-5.0168915549846	-2.18453808351080	1	0.867352927094531	0.830300706666893
orf19.7157	Chr7		1	222.392857142857	272.083128078818	-21.3805327604059	-46.891790022003	1	0.662745403200308	0.409156065877192
orf19.2530	ChrR		1	184.630952380952	228.674624226348	-61.9987487537001	-67.1686605024639	1	0.835908055125137	0.809004056519975
orf19.1939	Chr5		1	231.477279073014	302.644333534987	-5.21258481829126	-29.7726601162541	1	0.465777364382708	0.106155552118681
orf19.5121	Chr1	OPT5	1	199.528411961602	313.566962277489	-46.2382863428864	-17.1791177009891	1	0.437047024331072	0.270187738037649
orf19.6391	ChrR		1	212.618650405855	301.612858405962	-25.7385415773450	-21.1401122376980	1	0.747707750123462	0.633739620974372
orf19.812	Chr2		1	226.336261326393	332.556902174756	-8.53913640512118	-10.6644878516987	1	0.948224559688907	0.870139263987235
orf19.3042	Chr1		1	216.566363272239	310.53176140506	-25.8225069510886	-18.6778050774150	1	0.76657773934192	0.510589121410738
orf19.751	Chr1		1	209.032714412025	314.320512820513	-32.9638317638638	-16.0998949711308	1	0.612349163763871	0.0164930474819187
orf19.4803	Chr1		1	201.981851179673	294.868201418173	-43.4113469380844	-31.3766741393694	1	0.665382125449146	0.363617416026608
orf19.3210	Chr5		1	193.569275753486	251.102036700948	-51.6040108913025	-56.6608554380473	1	0.882128052006113	0.804820630261592
orf19.741	Chr4		1	189.991115609537	281.687022042285	-53.3192585721296	-38.0201275475839	1	0.595449879451477	0.138591360140034
orf19.5303	Chr4	PGA30	1	191.91091954023	266.091708953216	-56.2263239075743	-46.7667953169495	1	0.723882653404197	0.409476864999669
orf19.4917	Chr1		1	204.484490211035	323.51679832103	-40.6095260804749	-14.3358524887139	1	0.601675919008778	0.211883000980738
orf19.153	Chr2		1	215.268053473263	307.769036148497	-26.1721720687717	-21.2491492399905	1	0.886101733758445	0.778670110664774
orf19.3735	ChrR		1	215.170333409784	310.713205897051	-21.5209557935461	-13.2028784089292	1	0.64160751325409	0.289242960378185
orf19.1348	Chr2		1	218.411846925005	307.690981432361	-19.0802015351613	-15.3305354860618	1	0.858501839611036	0.648801215094291
orf19.2061	Chr2		1	199.784882187786	287.683787097743	-44.8058124176189	-36.7649882072724	1	0.846062321626197	0.38537881368709
orf19.3717	Chr?		1	208.527409372237	244.217611336032	-32.583667418355	-60.7137520298278	1	0.348373755302432	0.220889263368631
orf19.3386	Chr?	CTA2	1	208.284075573549	280.972811671088	-39.3127061330886	-42.4575078193517	1	0.954950061805158	0.906265077229828
orf19.4463	Chr1	CIS33	1	195.587707772776	329.871284782469	-53.8386846401408	-5.56930190033508	1	0.427486741614704	0.291196515943130
orf19.2957	Chr1		1	222.324561403509	314.326226984349	-16.2122087706606	-16.7051291020268	1	0.98891018242251	0.967870423379975
orf19.3427	Chr6		1	195.318223443223	259.007041013906	-51.8758174933608	-55.2679649319714	1	0.936194413765782	0.875848716899006
orf19.1831	Chr1		1	218.670984177277	310.747731397459	-8.66040162254684	-6.8861076913215	1	0.962781397917297	0.879587186431846
orf19.6859	Chr1		1	234.405614500442	316.03026556897	-5.11065641664431	-17.5563325076178	1	0.812147355674166	0.527002396072746
orf19.2024	Chr2		1	214.446243814665	294.599383000807	-23.2539133923667	-27.9953188337507	1	0.853114577087085	0.751719677782174
orf19.2766	Chr4		1	212.97025610002	309.012899456865	-17.3455545363628	-9.18891619401462	1	0.81824885856135	0.70994680055186
