orf	chr	gene	w1	w2	w3	m1	m2	m3
orf19.187	Chr2		124.137931034483	155.950363145097	0	59.4130758982327	144.857217195940	7.16121913041307
orf19.3295	Chr1		549.896551724138	626.16089220206	119.878784979494	317.101525406723	222.574812963642	299.709764022649
orf19.3295	Chr1		153.980295566502	264.797892331217	32.2351879275403	29.7101571667027	120.636311516978	107.899363661798
orf19.2444	Chr1	CHS7	1113.79310344828	1393.33465339689	919.584589345672	1962.35527503516	1679.44406044108	1022.93455284922
orf19.2444	Chr1	CHS7	1361.55172413793	1015.07880491709	856.41183001232	2449.64932726238	1696.70586109555	1350.83530797998
orf19.4993	Chr1	SEC18	713.120689655172	712.267183114328	134.098427901315	910.800535334586	698.186489196403	277.792114028909
orf19.4993	Chr1	SEC18	3895.62068965517	2556.06200019576	2052.68478688982	2213.54585831129	4214.33858705823	2909.46593581496
orf19.5662	Chr4	PEP7	53.4555702917772	124.481527986721	369.413446770767	177.59500696432	216.106548209819	408.907352411267
orf19.5662	Chr4	PEP7	401.158866995074	385.394109631119	80.4207748607205	432.772466914964	617.13838058751	170.174125531972
orf19.3674	Chr1	GAL102	788.705570291777	934.663447024881	4740.94679375388	889.258047455976	779.370716050921	5379.56289281376
orf19.3674	Chr1	GAL102	398.931034482759	324.788874009121	2234.90087181876	380.425008549767	402.367744180032	3134.45563137394
orf19.5464	Chr3		0	0	0	0	0	0
orf19.1985	ChrR		1645.51600985222	1847.84450558427	1813.29619890740	1370.77594643328	932.665308627397	668.452670542587
orf19.1317	Chr4	OSH3	678.766009852217	747.784903425319	51.4215426842232	734.839605110523	548.191622289026	118.284761461488
orf19.1317	Chr4	OSH3	299.095583787054	321.61724730624	440.522342437088	315.578883851427	267.928664129151	634.19318532066
orf19.3068	NA	PAK4	85.8148820326679	130.914756618097	0	0	37.2523091126955	0
orf19.7557	ChrR	FGR46	0	4.34210798608758	0	0	0	0
orf19.7557	ChrR	FGR46	0	0	0	6.35172686412028	0	0
orf19.4424	Chr1	PHO3	0	0	156.086759771803	0	0	62.3301403992336
orf19.4424	Chr1	PHO3	77.1206896551724	78.5275466509466	129.424737115276	56.8378733277429	53.5639525879809	156.049000487816
orf19.4569	Chr4		150.465517241379	144.523509492163	87.1682856709829	139.3511871311	157.043283347276	64.5297515726102
orf19.4569	Chr4		421.5324933687	329.420002689024	382.147961801039	451.664322376858	381.661314120784	330.968384758450
orf19.2198	Chr2		307.340185676393	286.549403123318	225.708831868431	196.670998057803	134.738141985494	303.520846860646
orf19.2198	Chr2		295.436339522546	291.267183045297	202.138704379649	312.648825613776	212.314949838024	230.397869987432
orf19.5987	Chr3		965.378647214854	1127.32289887012	358.239082788392	1629.73186954412	1102.74013944559	497.14364400175
orf19.5987	Chr3		852.362068965517	865.745637605736	819.25529483894	798.85044455007	1219.33053015402	1082.45749478461
orf19.1508	Chr2		34.2660098522168	120.050248125248	0	101.789589812915	28.6028682377209	4.61051339391701
orf19.2500	Chr3		504.587438423645	629.813540303415	25.1461217028116	788.997577073312	542.475259352427	72.0540312571484
orf19.2500	Chr3		409.172413793103	407.422467271262	706.43213709255	291.617314112825	473.848562651087	716.728547355181
orf19.7424	Chr3	NSA2	182.517241379310	457.475512250859	115.001304476793	403.292582467195	399.508732059999	265.967862745685
orf19.397	Chr1	MRPL28	1665.31034482759	2104.3335936848	353.100761678599	2673.57167653913	1902.01837966532	257.498524403017
orf19.397	Chr1	MRPL28	1770.72480106101	1313.94708942804	1188.09617220923	875.168909604987	1664.28329820398	581.056386646567
orf19.2677	Chr4	GPI16	949.586206896552	1010.26686063956	521.280440458949	1103.37095986701	617.172739786256	548.568943763705
orf19.2677	Chr4	GPI16	458.241379310345	517.150282919516	185.452647558235	634.854647666623	375.95194673007	180.261488724024
orf19.1237	Chr4	ARO9	619.448275862069	725.202852089091	477.037195331616	1970.83000739794	1334.69414012803	911.335553349161
orf19.1237	Chr4	ARO9	1502.51724137931	867.654397749111	917.298418286605	1360.02564792207	2203.25712226044	1369.94063962646
orf19.4413	Chr4	CMD1	13133.4363395225	13407.9419510419	4396.89300891316	26296.1822428184	19458.9661971653	6027.55100435015
orf19.4413	Chr4	CMD1	3554.72480106101	4330.40558330619	24874.7308467743	7411.93503505195	9035.68144214443	30451.122685047
orf19.6233	Chr1		424.391009852217	537.500962320731	58.7188692953951	784.208899804315	716.13043515185	143.971928042286
orf19.6233	Chr1		2745.34018567639	1737.78231085237	1778.67490007740	1788.59881501989	2587.03120162511	2170.94318960215
orf19.5537	Chr6	WSC2	615.391009852217	612.620804631753	324.260207935444	259.094358183518	381.258404678826	218.476379795629
orf19.5537	Chr6	WSC2	773.224137931035	847.061317986786	571.840195797581	342.469821319062	603.390307852146	678.144148430976
orf19.2748	Chr4	ARG83	53.3017241379310	56.1571829786252	16.6191788381613	0	61.3034412860237	28.2804276806292
orf19.2748	Chr4	ARG83	34.0517241379310	78.2784462838802	0	0	47.6346613670352	0
orf19.2179	Chr2	RPS10/SIT1/ARN1/YHL040C	15437.7302955665	23682.6522305664	15177.6250622298	25973.2285999318	20529.2059470180	9393.95924110572
orf19.2179	Chr2	RPS10/SIT1/ARN1/YHL040C	19390.224801061	28051.3052369499	20226.1192859844	31615.3558299868	26547.564445879	10720.6220838206
orf19.4752	Chr1	MSN4	335.931034482759	414.269630510084	96.270856891482	234.166997057234	208.948524839951	93.4952105988504
orf19.4752	Chr1	MSN4	786.337438423645	849.670599529582	1569.90609848966	999.751855564168	461.068335679611	1558.48961287465
orf19.5364	Chr2	ECM2	1767.62068965517	1814.03473604721	1225.93223951458	2255.80222372636	1567.20545866132	1646.54234470087
orf19.5364	Chr2	ECM2	805.172413793103	1002.47664987957	2148.14042422683	1470.59034824842	1137.85842310684	2012.46139630532
orf19.2190	Chr2	VRP1	382.362068965517	458.902077952647	1145.94617154500	354.710467598443	282.439019647168	822.016825725195
orf19.2190	Chr2	VRP1	1223.98275862069	943.458525328616	386.029273329066	683.974668749153	988.160655836432	291.052964491924
orf19.2356	ChrR	CRZ2	21127.9310344828	24377.5451045952	6543.95646699589	16528.3170675015	8310.81755174562	2589.4721354627
orf19.2356	ChrR	CRZ2	14006.9310344828	11594.8382025052	9685.83799743523	4700.64251562083	7228.46901439667	1413.29042744935
orf19.223	Chr2	KIN82	3031.01326259947	3146.25607112126	4618.10066173488	2204.30754350496	1748.99910568922	3045.04256356076
orf19.223	Chr2	KIN82	5009.76225045372	6640.68981118528	1727.42486841163	4730.74807230884	4013.43246459578	1632.52629429936
orf19.5604	Chr6	MDR1/BEN/BENR/BMR1	424.897877984085	424.409207031651	123.185785944446	595.19390414833	611.247867344215	0
orf19.5604	Chr6	MDR1/BEN/BENR/BMR1	0	10.2579790701854	0	70.1712001737868	80.1121812526224	0
orf19.6349	Chr1	RSV162	0	27.2948669657675	71.9607099793225	0	24.542388446655	153.034594321863
orf19.6349	Chr1	RSV162	153.282493368700	116.811140003157	29.4263126309497	140.618730785047	130.127603401177	62.7338495231277
orf19.6704	Chr7		338.230295566502	444.390810425168	356.158699809370	324.390924670631	216.004921403417	328.475045019849
orf19.7368	Chr3	PUB1	1042.64100985222	1117.33367568609	393.482480953833	1033.99417795343	726.879914305396	477.116452513422
orf19.7368	Chr3	PUB1	1000.74137931034	992.754567208098	644.114540456982	1189.27851810643	826.639809607822	625.740424064767
orf19.589:6364	NA	VPS21	1474.90260133091	1588.14877511867	2068.37000032908	2096.51638612941	1641.99524304433	2024.10567320182
orf19.589:6364	NA	VPS21	1101.51600985222	904.242349691085	3069.0805166045	675.253514875932	1684.95880045976	5079.85782308325
orf19.7059	Chr7		89.7758620689655	122.968523534955	0	208.846046018430	214.908635128104	21.6740409385626
orf19.7059	Chr7		220.965517241379	300.040496086965	63.5675230811766	587.142993966719	407.223143686896	188.682378206978
orf19.7422	Chr3	LCP5	496.413793103448	563.31911653366	172.244245865934	989.177406581123	803.793271878713	253.116290923050
orf19.7422	Chr3	LCP5	345.48275862069	476.464610587341	306.668992202772	693.726198133491	753.804461018208	479.661794184984
orf19.3574	Chr2	MDJ2	82.0172413793103	163.984598312941	58.1633127152215	155.396535898177	149.623950674825	154.136172243338
orf19.3574	Chr2	MDJ2	45.0344827586207	83.9468237013691	161.559911507063	212.567344929425	127.628117282206	421.977967670069
orf19.6861	Chr4	APC5	613.186339522546	641.18675487954	0	702.801386231372	478.547553804617	0
orf19.6861	Chr4	APC5	19.8448275862069	13.9244695139419	388.126375803901	0	51.2417948760994	603.718829030821
orf19.97	Chr6	CAN2/CAN1	3869.46551724138	3666.94198838116	1293.35677731952	3320.33402213685	2303.78544066025	2490.76353023674
orf19.97	Chr6	CAN2/CAN1	2549.56926799758	2309.28245014391	3298.72777811290	2835.50497180053	1854.72839181016	7275.745752181
orf19.2587	ChrR	HNM2	4403.74403183024	4322.77486846469	955.55262470684	435.037034962363	321.330214432122	783.845571569732
orf19.2587	ChrR	HNM2	5135.43633952255	5516.85425565791	299.111780095279	296.957707767968	324.943969113236	214.279412025692
orf19.4651	Chr4	PGA53	1957.92672413793	2555.99019304455	4424.51185604937	4012.77504397328	2780.24998208901	3352.31137326611
orf19.4651	Chr4	PGA53	4157.05172413793	4498.28971409853	3504.33944442985	4402.06430317855	6937.09660307546	3584.30396135425
orf19.3419	Chr6	MAE1	1013.53386699507	1161.11521191346	3136.24302460997	1165.97913612556	984.242542460748	3251.13998910139
orf19.3419	Chr6	MAE1	832.56926799758	859.555762297482	1875.69335728166	1242.37379730541	998.0741582137	2418.39938829283
orf19.1738.1	ChrR	UGP1	938.391009852217	1208.74788261128	168.563610191162	1164.74816941364	1505.16807935571	331.147103166287
orf19.1738.1	ChrR	UGP1	532.667108753316	582.095525457773	733.214463247685	1289.58005874084	926.08231909132	1342.50398700722
orf19.1202	Chr6		589.730295566502	705.056187869234	117.038859190679	748.399633227091	539.646449048862	249.553934977525
orf19.1202	Chr6		823.327586206897	464.029087299896	688.976983463736	396.155485386828	612.811675752931	689.810039205943
orf19.5039	Chr4	RRP42	504.965517241379	554.972320667256	280.57966032237	608.08425899345	462.652143532735	359.563330012346
orf19.5039	Chr4	RRP42	599.235934664247	725.133640377081	404.126356762642	971.334663880204	789.776241097855	638.329174353372
orf19.5214	Chr2	VSP33	824.931034482759	914.22522846818	710.94640096207	707.7332389613	662.825075413388	654.559545718736
orf19.5214	Chr2	VSP33	170.964767616192	205.905646581479	36.4938823610617	36.1912710595366	217.930793827944	65.9279800166621
orf19.3930	Chr5	YUH2	478.344827586207	748.58602899184	437.107333037902	496.288752073127	388.636441260323	850.393151088078
orf19.3930	Chr5	YUH2	784.172413793103	699.130800174735	1112.93842760403	352.978671983354	651.632732366864	1139.03712731442
orf19.4356	ChrR	HGT3/YDL199C	0	0	0	0	0	0
orf19.4356	ChrR	HGT3/YDL199C	0	19.5230172577058	0	0	50.1609360138419	9.27828298990423
orf19.1333	Chr7	SNG3	214.147877984085	268.929831538244	364.914938616599	121.810196696447	117.782168583829	688.004173760901
orf19.1333	Chr7	SNG3	184.763262599469	234.870080225566	125.554189006513	77.7226024252284	156.076951484869	375.268831447634
orf19.2425.2	NA		752.147877984085	941.883958880377	381.005630534474	1267.02564549293	982.466390544999	333.405797889906
orf19.2425.2	NA		1100.92672413793	962.498729098877	396.416337988767	1253.14504124472	845.655567057818	370.826948691624
orf19.7300	ChrR		34.5338669950739	117.68839845289	117.129869254095	164.173590947379	151.702559597021	261.525921163959
orf19.7300	ChrR		330.965517241379	212.679742894507	105.162720925617	200.666280924193	405.966162733244	259.882048294955
orf19.3232	ChrR		0	22.247177883205	62.5643533323942	0	3.88666597344117	93.5132692533009
orf19.3232	ChrR		2000.32095490716	1362.69808907544	2907.95502877873	2554.04113451992	2145.00051842673	2919.494045544
orf19.3649	Chr6	FES1	581.641009852217	583.760067131625	682.578605376387	701.948608087578	663.219016160399	518.847368396616
orf19.3649	Chr6	FES1	1415.04229017567	1650.74512241356	3243.55747195326	2308.37271637532	2307.20534565411	2092.96749000304
orf19.3518	ChrR	ODC1	1742.20084694495	2124.7657562167	1385.76197147216	2976.15048162097	2637.71171962880	1394.33419341658
orf19.3518	ChrR	ODC1	2781.91710875332	1595.28996670948	964.580565796905	2038.60105655246	3150.78653122339	1070.30525483915
orf19.922	Chr5	ERG11(ERG16)/ERG11/CYP51/ERG16/L1A1/P45014DM	1781.81034482759	1946.97471040412	1317.76378200053	1307.00126094124	675.250850494274	1056.28681611357
orf19.922	Chr5	ERG11(ERG16)/ERG11/CYP51/ERG16/L1A1/P45014DM	2735.41710875332	1782.43251656315	1208.25980764033	642.883881882036	1252.15138557513	1566.42021354488
orf19.7050	Chr7	NOP15	244.034482758621	180.198686447977	0	231.5693036346	391.827643628779	167.102286138734
orf19.7050	Chr7	NOP15	314.0324933687	410.692720663759	55.3415311411611	227.528447199392	740.035993269437	376.138181409247
orf19.5616	Chr6		0	25.1488789092454	0	0	0	0
orf19.5616	Chr6		0	0	0	0	0	37.2599379280415
orf19.814.3	NA	SSY1.5	425.359416445623	407.656056799298	630.563677367683	444.278412024306	300.242581252222	782.036210196425
orf19.814.3	NA	SSY1.5	1064.12864721485	708.088465289666	529.39884607808	484.422971914598	714.663763252822	901.190756929825
orf19.4280	Chr5		106.494031830239	85.9271438112696	318.707029188161	0	22.1311961711474	214.531162559966
orf19.4078	Chr2	RRP45	80.2124384236453	147.472793570210	0	66.3796173498415	105.360735877729	14.2619301293292
orf19.4078	Chr2	RRP45	80.0604960677556	93.739992568722	67.6470800595582	54.6248510314343	80.0552483966936	408.017813463917
orf19.4418	Chr4	FMT1	448.337438423645	501.155888847088	190.702569243530	720.81468456105	574.968578899044	297.524106309112
orf19.4418	Chr4	FMT1	220.827586206897	243.815496688832	316.825221107686	287.380353229975	362.196037686221	391.318539795064
orf19.4765	Chr1	CCW12/PGA6	18162.6052955665	17637.7629566335	2352.84240027492	21686.4309480534	12733.1719692479	1625.05698136387
orf19.4765	Chr1	CCW12/PGA6	13713.2124384236	16579.4657015017	1594.74356191405	13150.187326995	13927.8160025704	448.251920768155
orf19.763	Chr1	CBC2	111.855295566502	137.110935135838	179.768018981802	137.947383109778	81.5209843611309	210.133281439538
orf19.763	Chr1	CBC2	1232.25862068966	1118.17570598153	2045.93126365003	717.561007950883	1090.04033899372	1523.23500074696
orf19.6898.1	Chr7		61.6724137931035	78.5777251421542	5954.11340994804	82.9628723306957	37.2477008782284	4333.52841073025
orf19.6898.1	Chr7		4328.3275862069	2957.17155598143	72.9973187197309	5676.22976016504	2898.03648771711	32.4972432471511
orf19.3170	Chr5	BUD27	323.913793103448	468.038084650062	229.826189446042	245.830378131585	226.212045253410	316.736296914858
orf19.3170	Chr5	BUD27	453.647877984085	647.148416926674	243.786968449930	289.791656946909	257.917616569001	288.468946190899
orf19.2953	Chr1	TOM20	1820.2824933687	2170.64446981566	2806.21249688906	3852.76705444987	2735.27715737549	2291.99192070105
orf19.2953	Chr1	TOM20	1640.5324933687	1771.05065052302	2856.17302064273	2706.67077857329	2362.67958233849	2170.54746952202
orf19.3784	Chr4		2.34018567639259	42.5495684550863	0	0	30.9419143693251	0
orf19.3784	Chr4		37.4363395225464	100.683080811909	0	0	59.4700107378741	0
orf19.2167	Chr2		182.703898050975	267.760760725547	0	278.773853809531	321.549105569308	0
orf19.2167	Chr2		734.705570291777	797.058451498397	432.577173293052	1430.29986087009	944.868398192796	192.563404821321
orf19.4779	Chr1		4366.89787798409	4280.95021571874	1448.91150715801	7196.37895962834	4558.06626423864	1641.58725463317
orf19.4779	Chr1		1576.27102238355	2210.80456570976	5550.9394879124	2007.20346955330	2847.70029220422	4610.45797505032
orf19.4658	Chr4		405.090185676393	566.317501464416	198.315128647508	947.522474172727	872.883214605281	163.555503040973
orf19.4658	Chr4		426.656987295826	492.032871087153	254.376275789344	1097.29712597061	592.616977509343	118.828334607789
orf19.1421	Chr4	DAL3	58.8786472148541	126.768003676219	64.6652444614534	310.549679413668	340.649908275766	118.526723396617
orf19.1421	Chr4	DAL3	86.5862068965517	80.1189216578167	84.0921455275286	166.194019164983	279.7515597905	75.7584983674326
orf19.7235	Chr1		651.455570291777	826.764998617713	526.304502288523	782.516463180478	688.005438696158	874.044431909057
orf19.7235	Chr1		478.862068965517	494.189730033231	306.067090353503	412.035572424553	332.778043418952	522.406312450613
orf19.5758	Chr6	PPQ1	4084.47480106101	3929.29230674051	4096.1427182282	5365.29372927403	3541.63223803519	6503.58283839603
orf19.5758	Chr6	PPQ1	1527.20689655172	1367.28682558174	1044.04803607179	1166.04766522377	1522.86459402975	2350.01437745022
orf19.6792	Chr3	RRD1	225.090185676393	273.620199979545	319.944271878326	372.592569290614	290.702698125312	443.166837633195
orf19.6792	Chr3	RRD1	556.413793103448	464.902794095986	195.347129873524	314.108856765459	495.736557769649	143.010457009388
orf19.7417	Chr3	TSA1	10822.3978779841	13254.9789828664	31512.1506911851	25115.9372918076	18331.7285313729	41028.7447668686
orf19.7417	Chr3	TSA1	14741.6551724138	14198.5793477547	32490.653023829	13200.3044425226	24382.3923115815	45376.692270713
orf19.6524	Chr7	TOM40	5550.66710875332	6345.6701228463	771.552184784937	5087.09125944095	4419.52298658182	1010.52618573622
orf19.6524	Chr7	TOM40	3860.57095490716	3975.01283515031	5420.09271367955	1320.59458979354	2901.15640104484	3245.08176391148
orf19.2876	Chr4	CBF1	541.486506746627	616.900941899322	435.455232710248	269.839362795321	314.349397533699	556.324267330478
orf19.2876	Chr4	CBF1	731.319581280788	1225.13770501116	974.012101153112	514.835963675441	499.770667922903	1484.99371625731
orf19.3689	Chr1		570.029985007496	476.915275971774	488.510228665391	205.421813779503	298.94839498294	889.598537800865
orf19.3689	Chr1		862.672413793103	742.664967029342	186.533072908361	663.084997242689	501.503953104977	432.129709725732
orf19.3512	ChrR	CIS36	71.3594164456234	85.3170486410999	0	19.542417759929	22.6627369603168	6.94285807255114
orf19.3512	ChrR	CIS36	0	10.7865835206656	0	0	0	0
orf19.1484	Chr2		173.590185676393	169.020053921845	0	86.9512501109011	122.307376205336	0
orf19.1484	Chr2		0	0	54.5724343337613	73.9623305955338	0	104.946265657080
orf19.1226	NA		240.647877984085	195.112869349806	383.378038992998	38.0673829758832	184.710975945182	414.548915054622
orf19.1226	NA		297.464004839685	367.419457244963	30.1595819473216	363.318776627679	333.866587140218	124.896042503128
orf19.596.1	ChrR	NOP10	766.400780741705	1142.78561494565	1192.12293077978	1369.2803047657	1276.43025680306	860.103150673338
orf19.596.1	ChrR	NOP10	1510.95557029178	2502.41748532453	3160.28565958912	3598.01801938102	3116.53400508243	1592.02168282258
orf19.6396	ChrR		1449.16710875332	1335.36890355166	1339.19817563285	1731.63229789562	947.900992654542	1299.83138654090
orf19.6396	ChrR		2165.05172413793	1565.91838302709	646.632842447029	1112.0168182787	1386.64408391389	606.342938336133
orf19.1513	Chr2	FAB1	300.455570291777	401.429218707377	271.825562928398	273.263595034248	263.951441284438	323.397162152529
orf19.1513	Chr2	FAB1	190.013262599469	117.665904646487	0	114.371347349813	222.425229817526	0
orf19.3131	Chr4	OYE32	3295.87864721485	3862.73273896463	7858.6000451571	8491.10609652753	6056.45185696176	10231.0306617185
orf19.3131	Chr4	OYE32	1651.14787798408	1654.40815227172	3374.26000705747	4787.53178663056	3217.14584497151	1885.81853293902
orf19.5266	Chr1		14.9212893553224	59.7218593512925	0	44.2467446024515	44.5252407235457	0
orf19.5266	Chr1		0	65.8574776210237	0	0	102.540369784025	0
orf19.6643	ChrR	MCT1	627.676724137931	786.06936192393	992.119891652972	714.20237403071	546.998418721656	1065.74560299967
orf19.6643	ChrR	MCT1	288.897877984085	243.33880102236	74.1342444350176	213.182773491325	254.313977215742	54.8004958093946
orf19.5197	Chr1	APE2	6335.44458128079	6633.72019178582	2889.50625939874	6960.92548807643	4346.77757452422	3438.75072747451
orf19.5197	Chr1	APE2	2071.59018567639	2828.50698335391	3140.92448343762	3280.22492837038	2972.78344825784	5012.69074154584
orf19.1643	Chr3	PCP1	787.087438423645	859.530673051878	896.857808019456	625.703396990445	680.118791889539	269.896314652282
orf19.1643	Chr3	PCP1	2589.23593466425	2258.80807886745	4233.92404748309	3235.83642030765	1823.01755517833	2997.77831258654
orf19.5461	Chr3		0	0	0	0	0	0
orf19.1283	Chr5	MEC1	438.206896551724	655.881266485771	381.271382520555	339.881825039201	239.292570760796	230.320078860569
orf19.1283	Chr5	MEC1	641.141009852217	749.269494647944	368.564565702645	360.837350570008	509.361512597046	238.176982673764
orf19.7108	Chr7	RPE1	1665.76326259947	2049.08707486522	3132.13002863996	4165.63738011387	3994.04278102564	6039.0613128714
orf19.7108	Chr7	RPE1	7436.34482758621	7149.42963517209	11978.4521615169	20260.3619525418	13970.5337788188	18938.7943727628
orf19.6062.3	Chr1		1298.80172413793	1665.89902675826	2494.68253127201	1738.63078287636	1716.18250521286	2417.49271929697
orf19.2765	Chr4	PGA62/FLO1	63612.6604197901	80606.0239849477	55696.9541831547	44423.7214706556	27841.9133160079	55672.9507923063
orf19.2765	Chr4	PGA62/FLO1	55880.0695812808	60420.8166278178	72236.8018963549	42257.984760961	28616.1291413591	61509.661348316
orf19.6061	Chr1		1693.66710875332	1779.92964802757	340.629170870748	2116.84901284214	1430.87951404224	529.679782812333
orf19.6061	Chr1		453.396551724138	388.806247033237	3039.16963191946	537.204990370343	471.122850742308	4130.59147913873
orf19.4563	Chr4		756.897877984085	860.050168019675	960.492795732861	1001.11858227489	669.012617664262	588.916019972985
orf19.4563	Chr4		1428.46551724138	1298.61323463212	886.668301957116	928.18725661962	1826.50181087493	564.50325370402
orf19.23	Chr2	RTA3/YOR49	480.340185676393	512.571495596821	412.610636086252	1261.89072318495	814.52848322939	446.376886365484
orf19.23	Chr2	RTA3/YOR49	216.926724137931	339.07936224649	146.843518507583	248.565482769291	506.663365330284	167.035655930935
orf19.4837	Chr1	DAM1	400.724801061008	543.807606373561	279.470408255326	286.6832997907	187.170759463401	169.825406687412
orf19.4837	Chr1	DAM1	313.494031830239	252.831187324600	379.365359997869	149.768200149137	200.085261485914	320.251398162706
orf19.971	Chr5	SKN7	910.174365647365	952.210346312344	1296.63033929285	490.430536998368	335.331976827101	1473.11112162894
orf19.971	Chr5	SKN7	264.667108753316	313.438153239399	135.917558463003	105.607411964362	117.566841232364	456.489732857715
orf19.2270	Chr2	SMF12/SMF1	334.128647214854	526.445848415727	920.742634424091	684.285547738027	503.075465003391	1867.38874200404
orf19.2270	Chr2	SMF12/SMF1	555.147877984085	406.711316930355	1892.17878015332	652.67115104004	460.894874342616	3008.88438507355
orf19.6031	Chr1	VPS27	519.436339522546	688.42201803391	591.602639848594	643.500506078318	617.696280797662	613.999807823108
orf19.6031	Chr1	VPS27	920.766009852217	830.803486835519	446.744928124418	1353.12999868862	854.608810397127	776.588819476505
orf19.1795	Chr4	PUF3	0	0	217.494827972706	0	0	122.557251069785
orf19.1795	Chr4	PUF3	43.356071964018	99.7817218553152	0	0	81.710251133886	0
orf19.6273	Chr1		252.573463268366	358.724241554272	409.393574478088	377.94539210089	343.488909867094	560.348934578196
orf19.3431	Chr6	MIP1	156.747376311844	247.353080318969	0	79.6435974017747	94.8983598594702	0
orf19.3431	Chr6	MIP1	468.849969751966	479.703718709433	193.66826188016	330.767081253460	310.911501797153	193.379529275080
orf19.3435	Chr6		961.378647214854	1166.7233962249	288.812570674446	605.269805908849	633.171999025029	96.8816835360516
orf19.6561	Chr7	LAT1	8718.01326259947	9796.269778637	6617.71019876758	10712.8817937132	7788.45055625635	8969.7116029107
orf19.6561	Chr7	LAT1	10171.9552329099	12126.9854274939	4135.22585965137	12943.6165099801	11231.5596768915	7435.36758799546
orf19.4686	Chr4		1222.2824933687	1417.13915659651	334.690867185427	1411.17139112161	937.824720852704	290.880471123662
orf19.4686	Chr4		878.844827586207	827.840755043251	1473.08265277165	578.445716251753	923.038909385416	1465.45540176453
orf19.5968	Chr3	RDI1	2854.24983734548	3168.63582997993	1030.46403742999	4647.96299404208	3838.71479979415	1062.96013475532
orf19.5968	Chr3	RDI1	1319.93103448276	1680.64093928041	3637.38841511121	2174.39606736002	1977.29630774223	4878.03072217689
orf19.3611	Chr2		2033.22480106101	2396.2210118931	5875.91155103165	2616.35682292244	2820.74113309296	6432.29884138838
orf19.3611	Chr2		5843.94827586207	4127.34435269983	8048.33057750613	2800.91956697275	5347.9522136553	11200.8048738420
orf19.1280	Chr5	SUI1	1803.45557029178	2634.7453349949	10172.6719149117	1720.20507076878	1600.50039578547	10749.4880509133
orf19.1280	Chr5	SUI1	6807.0780399274	6804.12980851248	21410.0201273152	3557.60085938717	5622.50259421403	26181.1491292935
orf19.896	Chr2	CHK1/HK1	478.974801061008	632.144244705368	252.362896504068	645.442216313418	384.022281920353	228.453091815849
orf19.896	Chr2	CHK1/HK1	638.0324933687	631.820679951719	322.617631261485	741.199475214212	669.307291470459	276.464547034939
orf19.896	Chr2	CHK1/HK1	523.637931034483	625.202495379229	446.409951559182	807.197362052018	488.508314128302	237.711625039850
orf19.896	Chr2	CHK1/HK1	798.896551724138	663.684021868555	359.502598971978	1020.64773144364	685.008093392014	210.207048887426
orf19.896	Chr2	CHK1/HK1	638.253478523896	481.132878766278	292.751453274263	719.215236431165	420.353931618446	371.219257391754
orf19.896	Chr2	CHK1/HK1	793.113127646703	779.797050522977	445.273612492871	589.169716475778	990.009937796076	396.527527535674
