chr7,,,,,,,,,,,,,,,,,,,
,,,Expression arrays,,,,,,,,,     CGH arrays,,,,,,,
orf19.7059,,336.0600307,790.371207,329.5000545,,487.0606252,,1.478180712,,0.183183223,0.214007896,1.580313719,0.188735217,1.554088978,0.140561811,Ca21chr7,C,99298,97943
orf19.7058,RMD8,472.3950928,1025.863196,499.781476,,610.0913841,,1.22071628,,0.387968319,0.17481488,1.496567378,0.11200236,1.474459585,0.032863772,Ca21chr7,C,101327,99537
orf19.7057,,1146.150081,2875.848773,1399.124096,,1805.816314,,1.290676302,,0.587166088,0.114974999,1.516804109,0.133404892,1.499296264,0.088502769,Ca21chr7,W,101629,103806
orf19.7056,DIP53,234.9248412,334.857144,209.7634386,,221.293596,,1.041893394,,0.330630066,0.361282892,1.589971709,0.188179976,1.540932502,0.052698543,Ca21chr7,C,105816,103977
orf19.7055,,195.5279639,267.4515915,165.7154335,,176.8762751,,0.956289504,,0.532270469,0.556173587,1.416764801,0.116974005,1.392494821,0.05173324,Ca21chr7,C,106646,106320
orf19.7054,,330.6510346,458.7494028,354.11503,,315.8680639,,0.891992819,,0.844336082,0.851567594,1.697597634,0.18671714,1.633535867,0.110881949,Ca21chr7,W,114110,114475
orf19.7053,GAC1,950.0854943,3263.2284,1101.678436,,2019.432449,,1.833050719,,0.280360597,0.021699125,1.490867324,0.053895902,1.47298746,0.045766422,Ca21chr7,W,115894,117909
orf19.7052,INP52,513.495819,862.5828336,540.889301,,522.9763324,,0.966882376,,0.877169989,0.855172939,1.481472875,0.071367562,1.478939377,0.015111107,Ca21chr7,C,126245,122844
orf19.7051,,331.6583052,763.2445428,329.0228265,,470.2288438,,1.429167845,,0.133764651,0.221080314,1.450938347,0.080612087,1.45549093,0.105233251,Ca21chr7,W,126561,127202
orf19.7050,NOP15,400.5513926,956.4068658,401.8492568,,571.4826271,,1.42213185,,0.087841488,0.007053347,1.449419289,0.089581153,1.45986462,0.106059968,Ca21chr7,W,127379,128182
orf19.7049,CYB5,1021.894584,2780.942277,1137.062809,,1514.459722,,1.331905071,,0.66719667,0.44498358,1.435137796,0.084213868,1.410841175,0.103362894,Ca21chr7,W,129228,129608
orf19.7048.1,RPS28B,4890.818081,15795.90466,6188.87581,,9130.351295,,1.475284296,,0.08272536,0.156244627,1.411360104,0.114384727,1.422749625,0.124529592,Ca21chr7,W,131585,131860
orf19.7047,RTF1,1148.703555,2490.665374,1298.272582,,1500.084678,,1.155446629,,0.837539741,0.560438072,1.45924965,0.106012701,1.426855304,0.018229923,Ca21chr7,W,132567,134273
orf19.7046,MET28,2219.800927,7093.894066,2745.167351,,4192.943276,,1.527390771,,0.057172679,0.088120995,1.410377982,0.116098013,1.393898518,0.099823461,Ca21chr7,W,135510,136031
orf19.7044,RIM15,1015.912437,2186.705815,1215.534901,,1419.100154,,1.16746969,,0.659386107,0.384641427,1.474500487,0.056417235,1.461319895,0.022767528,Ca21chr7,W,137282,143053
orf19.7043.1,ACB1,196.1908057,415.150016,160.3500981,,250.6139713,,1.446105326,,0.193394521,0.228184128,1.505621123,0.117014866,1.483083118,0.054988575,Ca21chr7,W,143529,143912
orf19.7043,ACB1,2800.460807,10077.65505,3488.070273,,6215.001841,,1.781788024,,0.073921503,0.017064969,1.436029568,0.04224577,1.459445348,0.112051493,Ca21chr7,C,144569,144060
orf19.7042,,747.8406593,2437.657716,900.228554,,1398.912735,,1.553952859,,0.221626493,0.12830457,1.455736317,0.069648632,1.465226806,0.140423401,Ca21chr7,W,145917,146819
orf19.7041,PTA1,389.4578762,776.070938,392.9374068,,447.640131,,1.139214855,,0.570532003,0.482167474,1.423188015,0.083332061,1.418361301,0.100427394,Ca21chr7,W,148191,150485
orf19.7038,MVP1,727.3366389,1778.113408,847.5423766,,1188.77537,,1.402614669,,0.531732301,0.212616939,1.400587851,0.063118305,1.366125673,0.079559275,Ca21chr7,W,150850,153243
orf19.7037,YAE1,522.3558681,1269.044596,594.4537894,,798.5187125,,1.34328139,,0.110068833,0.037767477,1.342063063,0.135908836,1.34562745,0.1485077,Ca21chr7,C,153889,153347
orf19.7036,WHI2,2550.861187,5741.486913,3243.689022,,3984.21748,,1.228298229,,0.565591295,0.109308774,1.441076661,0.067226595,1.430298687,0.009759197,Ca21chr7,W,154466,155746
orf19.7035,RFC2,409.6565607,954.2438345,414.1356694,,552.180924,,1.333333409,,0.448906713,0.354601405,1.408239773,0.067571652,1.408564654,0.095246531,Ca21chr7,W,156150,157241
orf19.7034,,643.7843005,1351.258787,724.8611903,,825.4940251,,1.138830491,,0.609545427,0.369742524,1.575316779,0.133125848,1.537171234,0.111888137,Ca21chr7,C,159808,157502
orf19.7033,PPS1,579.8795969,858.5108232,727.3464363,,579.3849111,,0.79657352,,0.818746238,0.800052381,1.405787501,0.05070024,1.423474232,0.095237078,Ca21chr7,C,163940,160710
orf19.7032,,1003.600869,1834.525776,1209.932697,,1182.218189,,0.977094174,,0.949687982,0.88715162,1.341043857,0.056704693,1.337689401,0.121981325,Ca21chr7,W,165660,168671
orf19.7030,SSR1,4624.327508,12788.34101,5761.396893,,8327.821262,,1.445451757,,0.828312699,0.137455784,1.384939745,0.052827349,1.364951385,0.109944056,Ca21chr7,W,171720,172424
orf19.7029,,356.6787605,632.2270936,361.6060538,,401.6854458,,1.110837171,,0.546028496,0.555709852,1.450820179,0.07821644,1.458461702,0.091534757,Ca21chr7,W,174289,176121
orf19.7027,,205.0127653,297.6017678,168.9426792,,188.536599,,1.065845813,,0.321320979,0.341297113,1.531660913,0.143408755,1.497615618,0.050110033,Ca21chr7,C,179318,176562
orf19.7025,MCM1,1154.925148,2311.786636,1370.919952,,1496.259637,,1.091427428,,0.165419913,0.167144815,1.421472828,0.053292389,1.41331938,0.028826585,Ca21chr7,C,188811,188023
orf19.7024,,219.8683158,328.6861185,202.2557886,,226.1071005,,1.0432528,,0.509599011,0.526099653,1.471106267,0.142717705,1.458156816,0.094175651,Ca21chr7,W,189687,189995
orf19.7023,,221.431674,364.344944,184.4844845,,217.0150503,,1.124202663,,0.41083282,0.412682468,1.402732491,0.093270628,1.393656103,0.112241437,Ca21chr7,C,191255,190074
orf19.7022,,551.045023,1480.321021,620.7454429,,940.3894747,,1.514935769,,0.137108329,0.031257331,1.403928045,0.04465881,1.422299005,0.085802273,Ca21chr7,C,192481,191453
orf19.7021,GPH1,2787.227748,11361.46205,3387.294903,,7180.615827,,2.119867338,,0.014477964,0.005604407,1.515656794,0.092735956,1.509251627,0.048565097,Ca21chr7,W,195079,197781
orf19.7020,KEX1,1063.721375,2176.363569,1313.0493,,1427.935703,,1.08749588,,0.826716562,0.411942266,1.582364467,0.155255278,1.556911158,0.111174534,Ca21chr7,W,198460,200568
orf19.7019,YML6,677.828446,2075.104421,730.2439655,,1185.304996,,1.623163014,,0.138236819,0.01511624,1.462484826,0.090375206,1.445791285,0.079602054,Ca21chr7,W,200872,201708
orf19.7018,RPS18,16729.6425,46217.91722,21243.09711,,28901.24063,,1.36050033,,0.0974134,0.029203207,1.419847943,0.07599625,1.426349883,0.121095556,Ca21chr7,W,202217,203082
orf19.7017,YOX1,752.4151273,1733.761808,871.0704314,,1072.798684,,1.231586615,,0.458982857,0.428289125,1.565202204,0.063577465,1.523690399,0.060816315,Ca21chr7,C,206040,205033
orf19.7016,PHM5,531.8511413,1132.538398,565.0136247,,688.5240564,,1.218597263,,0.292129563,0.250925553,1.523449896,0.104079847,1.499500816,0.047586737,Ca21chr7,W,209134,211122
orf19.7015,RPP0,30706.90636,54002.336,38498.14956,,35076.62631,,0.911124995,,0.416420507,0.29637344,1.394938223,0.061112274,1.399419144,0.072016029,Ca21chr7,W,211801,212739
orf19.7014,,277.4820667,405.317201,268.4640261,,269.3372205,,1.003252557,,0.669157046,0.695818386,1.389569505,0.08146012,1.393982309,0.081040475,Ca21chr7,C,212249,211827
orf19.7013,,420.9038927,706.4023097,488.8417598,,476.8472718,,0.975463455,,0.596424691,0.550125566,1.402939835,0.095878718,1.395745611,0.124626041,Ca21chr7,W,212898,214127
orf19.7012,LPA4,895.68995,3442.95169,1058.657541,,2149.816666,,2.030700752,,0.185346047,0.018424258,1.512754936,0.098772108,1.504578709,0.043916705,Ca21chr7,C,214766,214245
orf19.7011,RRP12,1796.778295,4475.993463,2084.124755,,2623.463729,,1.2587844,,0.335502432,0.230957168,1.462636845,0.071613741,1.445343794,0.016491522,Ca21chr7,C,218578,214925
orf19.7010,,456.5252652,1248.545493,467.7487273,,707.9686542,,1.513566179,,0.233293616,0.140268916,1.570348804,0.078228612,1.542000241,0.047047673,Ca21chr7,C,220611,218779
orf19.7009,GRP8,324.7110236,621.4547647,321.3704269,,373.2387794,,1.161397404,,0.458382572,0.508282747,1.456027682,0.049775957,1.452234865,0.044517186,Ca21chr7,W,221546,222589
orf19.7007,,277.8951486,375.4827586,298.9645656,,268.4995698,,0.863417724,,0.547547643,0.532055852,1.427584159,0.049715591,1.462784686,0.010106951,Ca21chr7,W,222726,223154
orf19.7006,,876.2715725,1888.258827,1039.629311,,1241.016477,,1.19371055,,0.384118042,0.054354789,1.532897923,0.101101467,1.496969073,0.053295824,Ca21chr7,C,226653,223296
orf19.6896,,310.824704,558.4662745,316.3993897,,347.8935956,,1.099539402,,0.406340184,0.457697224,1.311929832,0.169712584,1.280854588,0.054298885,Ca21chr7,C,232412,230874
orf19.6897,,925.4374921,1274.436554,1121.075598,,812.8808779,,0.725090154,,0.227375947,0.235045512,1.227362591,0.071471483,1.229246316,0.022021944,Ca21chr7,C,236562,236122
orf19.6898,,1010.212333,3199.190958,1281.142937,,2080.380216,,1.623847079,,0.510870414,0.151309991,1.026050314,0.067537929,1.026708735,0.015902597,Ca21chr7,W,244443,245342
orf19.6898.1,,1928.380747,3565.754741,2451.023896,,2394.668364,,0.977007351,,0.927964872,0.811557069,1.060860724,0.144570592,1.078905465,0.096253074,Ca21chr7,C,245755,245477
orf19.6899,,1451.760898,2279.126462,1803.632704,,1389.480298,,0.770378744,,0.061150813,0.10607789,1.018233807,0.04567079,1.023725615,0.016818554,Ca21chr7,C,247260,246118
orf19.6900,MDM12,319.2844692,538.9954686,311.0518102,,332.2106762,,1.068023607,,0.52456816,0.564227322,1.043859812,0.061083667,1.036124843,0.025340795,Ca21chr7,W,248252,249538
orf19.6901,DCS1,292.5697915,533.9893945,280.2777641,,327.9029504,,1.169921387,,0.378075583,0.467819271,1.009223653,0.050230297,1.012081517,0.009849323,Ca21chr7,W,249862,250770
orf19.6902,DBP7,1096.996975,2102.420734,1276.811224,,1328.105626,,1.040173834,,0.899824757,0.906063958,1.040019988,0.110709451,1.026690386,0.058987858,Ca21chr7,C,252977,250794
orf19.6903,RPC37,1759.214444,2899.656597,2083.510679,,1828.525026,,0.877617304,,0.975253072,0.880748137,1.002074443,0.051967238,0.988217474,0.019610215,Ca21chr7,C,254185,253349
orf19.6904,GCN3,1015.541169,2017.816096,1174.130872,,1204.046807,,1.025479217,,0.818136007,0.637661522,1.069294859,0.068588105,1.056396145,0.075171721,Ca21chr7,W,254406,255341
orf19.6905,,606.9809058,1066.968891,693.0320735,,716.3020009,,1.033576985,,0.780387245,0.613126644,1.040726698,0.065699435,1.03567065,0.035153147,Ca21chr7,C,256808,255375
orf19.6906,ASC1,9331.038004,16904.27705,11820.27494,,10584.70514,,0.8954703,,0.560281737,0.45606233,0.998352324,0.084488932,1.001786885,0.017161232,Ca21chr7,W,257914,259126
orf19.6907,,915.6854293,1378.179604,1039.871059,,804.4560972,,0.773611392,,0.156701889,0.023961134,0.966604741,0.05007919,0.980650216,0.045268201,Ca21chr7,C,261084,259276
orf19.6908,FOL3,310.9517234,575.9298187,305.4449365,,374.4431386,,1.225894077,,0.268561605,0.311795959,1.015880407,0.068541338,1.011346683,0.023415494,Ca21chr7,C,262554,261262
orf19.6909,MED11,286.5473148,461.0233417,281.2924878,,302.5872802,,1.075703381,,0.405604054,0.396912291,0.987278013,0.040936544,1.00305742,0.087556165,Ca21chr7,W,263354,263860
orf19.6910,PFS1,474.5403196,779.3882141,530.211021,,473.6796518,,0.89337949,,0.864133601,0.793864078,0.976490545,0.041681733,0.989023368,0.012464517,Ca21chr7,C,264608,263898
orf19.6911,,216.3577673,356.5394621,184.6001834,,228.7793472,,1.23327886,,0.231938058,0.275050383,1.052447668,0.057531581,1.063339456,0.059812254,Ca21chr7,C,265075,264746
orf19.6912,,536.0448481,790.0555529,562.7893377,,482.4901419,,0.857319266,,0.671418315,0.601584553,0.972547419,0.038916486,0.982619805,0.064712016,Ca21chr7,W,266121,267941
orf19.6913,GCN2,516.8638075,1036.29642,587.2450165,,675.8116857,,1.150817234,,0.533263378,0.362345189,0.98177482,0.041415132,0.994092315,0.022097876,Ca21chr7,C,273403,268109
orf19.6915,MRE11,477.7310219,826.0325392,504.7515212,,491.152298,,0.973057589,,0.962744585,0.943746955,1.021224941,0.063454028,1.00996426,0.019628626,Ca21chr7,W,273671,275719
orf19.6916,ATP11,602.2242406,873.0961538,640.0911743,,503.785291,,0.787052394,,0.284966493,0.089517495,0.990352483,0.073677712,1.000418109,0.102742111,Ca21chr7,C,276747,275788
orf19.6917,,326.0897436,557.0280188,327.1349788,,330.3139183,,1.009717516,,0.823385719,0.853313321,0.920600715,0.114699962,0.937048169,0.115290005,Ca21chr7,C,277738,277184
orf19.6918,,649.7371989,1132.386164,811.8351266,,825.592335,,1.016945816,,0.849480491,0.734484203,0.959973852,0.060977076,0.984752947,0.114018432,Ca21chr7,W,278055,279503
orf19.6919,,235.5116048,325.5058342,207.7557125,,201.4014226,,0.964823956,,0.388102956,0.405745209,1.010111063,0.050675239,0.989193768,0.10711642,Ca21chr7,W,281377,282504
orf19.6920,,885.005848,1123.158709,947.9289855,,616.5440197,,0.650411612,,0.384178066,0.112869376,0.990998417,0.055245717,0.994923364,0.10251388,Ca21chr7,W,285902,286294
orf19.6921,RRN5,493.0916127,720.4242752,529.7084217,,453.0149694,,0.85521572,,0.523555728,0.600523147,1.014059917,0.066004256,1.006226829,0.059857673,Ca21chr7,C,289095,286777
orf19.6588,NBP2,807.0329141,1384.981625,925.2865235,,880.4628997,,0.951557034,,0.934987788,0.857886182,0.967951556,0.044819207,0.967581371,0.059551699,Ca21chr7,C,291141,290113
orf19.6587,YDR152W,448.0605844,919.5515397,474.4984869,,541.9095122,,1.142067946,,0.496661091,0.40155843,0.966833228,0.069171551,0.976087502,0.112743675,Ca21chr7,W,292254,293033
orf19.6586,,6497.491744,9447.81134,7734.342565,,5755.238403,,0.744114752,,0.283383859,0.040131322,0.977285613,0.037849497,0.98851042,0.021471072,Ca21chr7,C,296775,295834
orf19.6585,,788.2820513,1106.153814,946.8757824,,666.5868589,,0.70398554,,0.244740689,0.20022019,0.959517428,0.027113336,0.980978005,0.052003674,Ca21chr7,W,302677,303045
orf19.6584,PRT1,2517.068923,3292.155533,2867.735683,,1754.135354,,0.611679579,,0.244561873,0.044204799,0.975319426,0.037338891,0.984553018,0.011973879,Ca21chr7,C,305372,303153
orf19.6583,,262.2819408,312.3540798,238.5225245,,198.1398633,,0.830696655,,0.697109342,0.708543141,0.971874593,0.095430462,0.979845048,0.115393879,Ca21chr7,C,308850,305830
orf19.6582,PRE10,591.4029038,1240.855751,644.8072352,,717.4758529,,1.112698204,,0.57087097,0.190269711,0.974643491,0.050708919,0.989585986,0.027785127,Ca21chr7,C,310167,309231
orf19.6581,,326.5899483,582.9892392,324.8226463,,364.3852785,,1.121797642,,0.574498898,0.590727315,1.015469661,0.067499861,1.029505644,0.021136094,Ca21chr7,W,310447,311787
orf19.6580,,313.0095592,389.895936,298.2245518,,231.376596,,0.775846907,,0.667263183,0.703468239,1.004320718,0.046133872,1.001749968,0.027338643,Ca21chr7,W,312572,313264
orf19.6579,,458.5233976,1072.150158,478.797091,,646.7211471,,1.350720711,,0.252127844,0.168265606,0.97453411,0.045425578,0.963102649,0.046355121,Ca21chr7,W,313807,315117
orf19.6578,PHO83,1335.877425,2440.535463,1654.076737,,1635.942998,,0.989036942,,0.910585819,0.681774104,0.985563721,0.056418333,0.995037845,0.046737797,Ca21chr7,W,317086,318729
orf19.6577,FLU1,2555.967254,4958.991549,3047.539387,,2841.311118,,0.932329581,,0.930356364,0.79170466,1.056153585,0.065397747,1.041954776,0.023812909,Ca21chr7,W,320557,322389
