orf	chr	gene	w1	w2	w3	m1	m2	m3
orf19.3171	Chr5	ACH1	3423.34417696812	5388.04214557586	2650.05632434377	3733.96073021445	3422.90203680144	2474.55909827647
orf19.3171	Chr5	ACH1	4915.1833030853	5029.89637325421	1703.16141025688	6439.17914644909	4723.68913591663	2535.91198385537
orf19.2653	Chr5		-6.44827586206895	373.208907029084	207.143553290264	265.976313313336	196.495891820904	132.537039504199
orf19.2653	Chr5		16.4640048396855	376.071936605287	295.598879324593	267.748788498314	198.637227158627	160.030289508762
orf19.972	Chr5		123.815875081327	449.124729996427	268.326263711416	424.527500971142	245.685781119429	223.718536606712
orf19.972	Chr5		44.7096188747731	330.172384990114	328.978531719165	377.721026641887	184.064040372572	454.432212911498
orf19.1964	Chr5		404.948275862069	781.45395700015	300.040465908445	554.522143982068	427.149606700603	249.983932727576
orf19.1964	Chr5		157.155172413793	459.833701389574	1191.34261338926	353.365904655697	226.536579209283	840.378719528954
orf19.6294	Chr5	MYO1	484.551724137931	760.357648549218	325.846836771907	419.052522066430	304.819787933568	175.031460870475
orf19.6294	Chr5	MYO1	467.724801061008	866.249735001924	452.046962484911	353.313386872439	371.706791481825	287.159560536567
orf19.4347	Chr5	PRR1	1336.41137326074	1969.37231533222	997.82554812313	956.120494951585	368.573312827638	1566.74155559985
orf19.4347	Chr5	PRR1	648.783866995074	1079.90070074359	1734.23630194692	636.24660582516	421.390528386068	2029.79851807402
orf19.1117	Chr5	FDH3	342.301724137931	820.477749711476	1080.55983929449	738.51819762868	469.133903557763	1881.72816874959
orf19.1117	Chr5	FDH3	429.586811857229	691.262491170313	1994.83207497452	666.660740685059	578.311872304352	3254.91436974301
orf19.4337	Chr5	ESBP6	1006.07095490716	1343.08558552036	258.575620308693	659.807169969808	468.963083438264	187.986209092690
orf19.4337	Chr5	ESBP6	115.646063760573	466.906136829545	1372.36810552947	285.782367747482	250.08874573891	829.299288832567
orf19.3969	Chr5	HSR1	214.656987295826	597.896669818786	596.773194845969	262.628304630598	213.570953699022	382.045298625771
orf19.3969	Chr5	HSR1	472.224137931035	796.243113084637	574.003548890683	445.048824779452	281.982841098604	335.055920987986
orf19.1946	Chr5	@	111.186339522546	532.728537562664	1948.75740583409	282.558803377248	205.513189379933	1434.06522432574
orf19.1946	Chr5	@	4095.0324933687	2923.82506547038	435.925219265299	1503.47159658762	1685.31800036312	332.656005451031
orf19.1980	Chr5	GIT4	6.4655172413793	322.670957105577	209.083655517205	236.802684713166	157.770258398771	119.767085344748
orf19.1980	Chr5	GIT4	79.0689655172414	404.304964881251	330.865192617494	340.170811611966	213.641707634612	208.695121515221
orf19.3995	Chr5	RIM13	304.859416445623	702.341719739953	434.716088523828	422.343446202147	297.82937115969	303.689536112766
orf19.3995	Chr5	RIM13	350.109416445623	610.43644896767	929.390700501629	393.017736494985	335.712689503531	1053.98715488276
orf19.5684	Chr5	MRPL14	1115.86206896552	1596.81547681888	2991.89325887461	1256.12033997993	941.234162546481	2361.52241347275
orf19.5684	Chr5	MRPL14	1804.56958128079	1714.06241186095	2558.99204495299	1195.14447717960	1687.24041343874	1874.29226099070
orf19.4229	Chr5	DDP1	400.762250453721	678.803324887386	762.627944560143	445.744685407629	321.731580980684	923.732208137023
orf19.4229	Chr5	DDP1	1103.59018567639	1182.17513948189	1989.87093950066	1111.39731299231	742.566669164	2107.01015045015
orf19.4024	Chr5	RIB5	6653.60344827586	6630.26101886933	6454.33294894439	4556.11463937344	3382.63289707696	7293.37103844182
orf19.4024	Chr5	RIB5	1996.58743842365	2376.41354650500	2504.23211810173	1921.44097171287	1469.40537869333	3775.09587020009
orf19.4025	Chr5	PRE1	5351.83242589232	5090.25275025517	4589.76673093519	5183.01941813171	3729.08834517967	5386.6198394026
orf19.4025	Chr5	PRE1	2478.05172413793	3402.84462895774	6578.54681103515	1647.68636723337	2273.06509465237	6610.17616876358
orf19.3977	Chr5	GIR1	1018.48154869933	1160.72771721478	234.470602950231	1009.57107907718	623.611969794777	199.176174015509
orf19.3977	Chr5	GIR1	61.6745311554749	453.338095790452	931.165018792753	318.945186817456	215.987339983354	1005.75469062001
orf19.2652	Chr5		-49.3605565638233	295.512435422599	306.639394547310	203.483576308386	135.290020630666	212.303738907531
orf19.2652	Chr5		15.9026013309135	337.8839167605	258.393360734333	365.681324829846	196.488325264941	143.603466173947
orf19.4134	Chr5		439.689655172414	832.741653719085	460.645225535370	779.857114044336	403.688731901325	761.854801499066
orf19.4134	Chr5		497.763262599469	788.979615886501	739.299775619351	478.397617148682	534.256416206936	1035.17746912896
orf19.925	Chr5		81.2183908045977	416.295588184649	557.171763993866	266.517474819088	203.449556751530	582.547883358453
orf19.925	Chr5		905.060496067756	1213.49950779580	284.744397166389	796.497830346209	931.286760646686	252.004583821539
orf19.3922	Chr5	SDT1	506.797338173019	913.773706579173	4069.27623454472	658.678037629747	417.465808906344	5786.83976390547
orf19.3922	Chr5	SDT1	1051.04295220811	1236.25445048307	2306.72683222611	810.701356964968	738.264209034496	2180.56070091271
orf19.6665	Chr5	NUP4	1919.68965517241	2304.80704590256	1341.50971058021	916.139905332277	678.967438118172	895.446960819867
orf19.6665	Chr5	NUP4	5232.25760649087	6663.98283503426	5571.04441156057	2529.58965801564	2440.03162000833	5286.60497369300
orf19.4330	Chr5		119.674531155475	429.381397716823	267.609355733475	322.736783205217	214.106557355337	172.148673491356
orf19.4330	Chr5		47.2440318302387	358.462126749996	218.706734633986	192.612592017115	174.658811309713	138.409384165368
orf19.4284	Chr5	PCH1/BUR2	1988.37628554144	1792.11307722936	2548.54532033528	3352.38667380763	1658.53726543327	2213.14587697430
orf19.4284	Chr5	PCH1/BUR2	102.840185676393	463.846430717217	313.500731691371	362.293927809664	226.958264087929	318.299560041628
orf19.584	Chr5	CCP2	79.0078644888083	392.61270184036	331.167475302862	378.904034983739	213.395794565792	207.388216838007
orf19.584	Chr5	CCP2	-37.3589901477832	324.567103710563	206.601529164777	203.939681839078	140.812544511388	132.946324132099
orf19.2649	Chr5	PCL1	1040.27102238355	1372.95533945301	571.327238735014	990.118705592524	683.853978163795	322.640851671674
orf19.2649	Chr5	PCL1	987.840185676392	1045.96805836671	1608.51628899674	1357.41332341655	675.996691838276	1346.81403496962
orf19.940	Chr5	BUD2(CLA2:ERC25)/BUD2	309.551724137931	589.044676155252	426.991086564430	251.123158826725	262.733813748375	246.400296754863
orf19.940	Chr5	BUD2(CLA2:ERC25)/BUD2	109.310344827586	495.05973241581	363.276613881922	268.352743005789	176.354301888345	188.499403715406
orf19.1113	Chr5		62.5695812807882	412.249055974083	268.663291533033	393.27754429714	251.661032159674	162.670620233310
orf19.1113	Chr5		748.205570291777	914.717216858582	1377.91566434208	1069.15703157921	680.747906940703	1115.04326818358
orf19.1963	Chr5	GDS1	1757.80172413793	1956.43126325057	749.137566325801	1190.19551690942	839.358053051443	616.73918482844
orf19.1963	Chr5	GDS1	2819.60529556650	2255.57245131515	889.625244551351	842.962939084282	920.428523085076	796.611406305711
orf19.3929	Chr5		789.378647214854	1072.53626758915	269.928014492503	967.845660909545	672.92467011702	246.088200115528
orf19.3929	Chr5		164.306110102843	487.697090658394	1395.04964919775	357.511584756964	329.460855825186	1687.8406758289
orf19.4026	Chr5	HIS1	5179.53448275862	5689.67399322311	5265.265372768	9002.83473621915	5428.07670981619	5097.13809922231
orf19.4026	Chr5	HIS1	6508.81034482759	5262.7775351897	4768.41099984965	2602.06510439158	5186.66224953826	4694.77221531433
orf19.3163	Chr5		145.137931034483	450.152991886636	345.844979025717	492.65150621561	337.407572511204	333.691536624965
orf19.3163	Chr5		211.23096942095	562.385806666168	521.975023699978	522.277376767042	356.903094973019	794.26644106723
orf19.4287	Chr5		574.465517241379	879.665507294208	989.946840299088	874.700560888543	617.330079223748	720.63517595657
orf19.4287	Chr5		172.137931034483	524.331725447671	348.97319945935	356.232651238401	332.448185218287	319.508934519051
orf19.4017	Chr5		-23.2068965517241	300.77914266513	336.220840429009	234.600559732390	128.896280841353	209.927424144876
orf19.4017	Chr5		-41.8620689655172	339.660241337866	237.925346389434	180.423906567468	130.09674404713	167.381328883271
orf19.944	Chr5	IFG3	590.086206896552	790.374496442959	2856.85067885533	1073.10039271871	633.098250865682	2182.35525658889
orf19.944	Chr5	IFG3	1972.61694152924	1660.14315291777	1039.11352443407	1911.43542852308	1255.52619761001	1217.14066790313
orf19.4012	Chr5	PCL5	653.793103448276	1163.06538087134	1005.8435732036	716.67079979309	702.297458325275	853.141290046161
orf19.4012	Chr5	PCL5	528.090185676393	894.591427275423	1368.76147911164	565.631013359801	600.183732423657	1605.98521474298
orf19.3195	Chr5	GAP3/HIP1	1218.10529556650	1371.27500904705	3104.51035265661	1940.76091889061	1292.42072448894	6559.29745010916
orf19.3195	Chr5	GAP3/HIP1	788.709618874773	1126.45960350486	4376.32497730376	1248.61029697395	1240.81056218343	4164.2139820437
orf19.4149	Chr5	RPS11A/@	9461.46476761619	11420.1930739774	61260.3073231826	6715.04962903255	4699.33064614124	38498.3298364310
orf19.4149	Chr5	RPS11A/@	50152.6286472148	57225.0904664506	7053.93439788104	42912.4832692198	28142.7834218668	7214.21831486765
orf19.3919	Chr5		563.448275862069	785.719273307791	431.323805054701	619.027111269481	447.8530312832	424.36802435902
orf19.3919	Chr5		1075.05172413793	1331.79846430962	1089.51796268467	782.256909032414	950.081794639093	1076.85740838782
orf19.4332	Chr5		389.994031830239	659.870049769592	286.396050903398	468.463315754777	319.021132540836	226.427505126001
orf19.4332	Chr5		298	599.326204641759	602.188803416005	475.204445378655	374.676934931712	520.005017238413
orf19.1942	Chr5	AZR2/SGE1	766.224801061008	990.065722920983	920.815519600163	718.050329421187	436.121152634806	501.17059700875
orf19.1942	Chr5	AZR2/SGE1	692.025408348457	875.390739822972	1712.86804315369	568.385480543814	359.058212251961	1574.84502306018
orf19.4315	Chr5		300.13868065967	677.699824322284	472.803706880161	456.113196330975	319.245510027297	519.818476718351
orf19.4315	Chr5		58.051724137931	386.586689350055	288.377681840809	379.342513199997	243.280489387128	282.812500202974
orf19.5692	Chr5		526.747376311844	803.097615811123	813.174599849219	626.222985393472	391.565217608513	489.334091551399
orf19.5692	Chr5		282.867513611615	830.735289055263	815.384959440873	594.634476580963	453.229135668695	457.499749717134
orf19.3898	Chr5	TLG1	104.628647214854	461.731964509009	213.872365460174	334.892774394474	241.912086420681	111.984175401335
orf19.3898	Chr5	TLG1	-19.7413793103448	306.899419702141	396.154127941918	319.554768230279	157.823224290516	505.478174238569
orf19.3963	Chr5		50.974801061008	356.098048386244	278.895620612215	190.390093758351	191.464132105055	276.225031851299
orf19.4033	Chr5	PRP22	162.667108753316	543.484932468412	238.851964631251	319.06710310002	217.683121583369	184.007441370694
orf19.4033	Chr5	PRP22	73.551724137931	422.191075781646	370.29389050653	337.951935269289	225.958169104498	295.750577849686
orf19.2654	Chr5	RMS1	137.667108753316	548.81683904241	337.109421890090	371.994324569142	246.77449211405	217.940984455516
orf19.2654	Chr5	RMS1	521.948275862069	773.015982851483	409.257169022857	452.677032797768	425.240445159029	297.071607590318
orf19.3175	Chr5	ETF1/YOR256W	4211.58945998699	4291.51023843143	1998.2900720709	3643.4999902424	2151.41831401240	1376.52913266905
orf19.3175	Chr5	ETF1/YOR256W	2059.25862068966	1933.74291111465	4190.29817678539	1307.32517865710	1226.10801006598	4071.80647191788
orf19.1945	Chr5	AUR1	998.417108753316	1178.67005500668	685.78096854666	618.134308954084	386.97637165068	570.103029864976
orf19.1945	Chr5	AUR1	786.790854572714	1267.08556689302	794.575670646593	576.507627368467	396.306200647094	613.094341933351
orf19.4340	Chr5		-45.8275862068965	309.522951525945	296.27061862541	196.744745532646	145.778594662290	226.926542655676
orf19.4340	Chr5		112.637931034483	535.534556714365	207.866780412868	361.639738900812	282.815162254609	149.104169442224
orf19.3991	Chr5		2314.53448275862	2845.74344350432	4903.49537417505	4184.26435064582	2906.85835563756	5232.84632756757
orf19.3991	Chr5		598.5	1020.96373874383	769.695389736327	692.548385915477	488.130748115336	696.814265434924
orf19.980	Chr5	VIP1	1440.55172413793	2311.2066949308	3007.07456707308	794.674713013088	717.899405701007	3328.68621286578
orf19.980	Chr5	VIP1	5882.26326259947	4304.30427241271	2743.2443239923	2259.78032491867	2020.17207707604	1634.29405187693
orf19.4010	Chr5	PAN3	236.306110102843	663.855908141916	552.743082746335	374.46586189741	288.445666833672	508.424931516426
orf19.4010	Chr5	PAN3	366.426724137931	706.06480475706	535.476983646403	404.53041717786	264.971497586497	339.268552996939
orf19.4312	Chr5	SPT8	481.288566243194	849.269082637314	1058.62755112281	514.413562653405	337.863311997325	787.544928746383
orf19.4312	Chr5	SPT8	1546.32095490716	1650.38541334291	506.256324060856	762.445933516628	814.555963539054	465.609173807677
orf19.3946	Chr5	COX18	104.137931034483	445.237398460273	779.761929415814	273.327897490522	236.562551776909	846.222660658254
orf19.3946	Chr5	COX18	972.55172413793	900.236798784864	285.586489228792	588.648387107037	481.382669004713	301.033928101283
orf19.4014	Chr5	CDC102	188.017241379310	572.853433639933	271.852895040706	370.993770250163	260.421357837320	271.256564816174
orf19.4014	Chr5	CDC102	2.36206896551727	338.137564707035	812.569445233483	244.017541558076	154.832974472307	1075.11440438868
orf19.3188	Chr5	HAL9a/TAC1/ZNC2	32.9940318302387	362.198980936364	230.406580180287	225.276906923013	176.269905687211	153.161425753577
orf19.3188	Chr5	HAL9a/TAC1/ZNC2	850.74815270936	1333.85630806678	957.094155804296	860.818985392217	808.766467290269	686.417546137082
orf19.1979	Chr5	GIT3/GIT1	548.148215366001	972.760827695523	1012.14319150626	866.422445302401	516.784887098743	1547.80427070126
orf19.1979	Chr5	GIT3/GIT1	826.323653962492	1107.60823847156	1997.88702849041	1072.29496912891	657.705221845965	2773.27123108950
orf19.4044	Chr5	MUM2	173.586206896552	608.028811371085	438.041198062873	458.649055008321	353.498078416063	381.137258834603
orf19.4044	Chr5	MUM2	361.728194726166	899.542692868557	861.096717267516	711.261468117451	544.996908439019	937.22620792255
orf19.3219	Chr5		508.007864488808	911.641944123863	940.823922844503	538.467645203416	352.359378116827	886.020835165473
orf19.3219	Chr5		562.709618874773	895.913789824428	410.824174667695	635.294494633842	375.655765382112	300.325941959233
orf19.4339	Chr5	VSP4/VPS4	1109.77586206897	1346.32084854078	1281.73649451956	1313.20904601718	824.31573979564	2071.35176416201
orf19.4339	Chr5	VSP4/VPS4	62.676724137931	436.795965062187	276.010729678523	264.623980394426	203.999483229605	295.841606036158
orf19.4262	Chr5	JSN1	446.103448275862	749.046843617658	437.744706233547	456.771544256825	322.486615172203	358.682443732115
orf19.4262	Chr5	JSN1	693.6649316851	987.501554288125	356.134585672877	507.869601086502	506.301250219357	278.791469394401
orf19.4252	Chr5	BUD32	378.534180278282	812.90372310555	404.229547807603	710.605448566229	426.318082024173	478.151215289719
orf19.4252	Chr5	BUD32	169.840185676393	608.286772542147	615.025311276744	441.432794306291	377.33360677739	978.261440615444
orf19.6668	Chr5	CUE1	-59.4655172413793	293.161010629095	878.92962796921	188.645688423045	120.374301676563	780.665940259023
orf19.6668	Chr5	CUE1	227.620689655172	601.984637821323	235.108755286008	408.543985280084	334.782268613189	155.516083434273
orf19.4144	Chr5		905.087438423645	1048.85220757095	325.860734826406	1231.22328879925	675.005554697247	358.755086915408
orf19.4144	Chr5		50.2055702917772	463.018805293391	1865.89850530985	288.243853414995	193.883392863751	2024.39294952694
orf19.4348	Chr5	RGR1	479.955232909861	879.865278948236	320.386059524746	436.51242130237	308.965312411696	211.706922527048
orf19.4348	Chr5	RGR1	336.378647214854	576.473538158362	331.04255536271	514.559862192482	276.42898902126	290.913079939995
orf19.4308	Chr5	HSL1	1414.78901227352	1817.62974507011	322.444129761905	1030.08380083478	750.43588736623	207.637087002994
orf19.4308	Chr5	HSL1	662.494031830239	1110.31528645994	903.052729053555	560.644217001931	376.120109971093	461.241214145557
orf19.3904	Chr5		-22.7697044334975	366.206336072943	312.995159480756	256.575630110041	174.719343757422	180.489387735334
orf19.3904	Chr5		-38.0862068965517	299.344418968027	199.521175370976	185.505939915299	159.071706024524	127.393946968493
orf19.4297	Chr5	CKB22	783.480295566502	1060.15098099027	1096.35631927371	667.942737287104	545.487612065609	544.686659799144
orf19.4297	Chr5	CKB22	698.46551724138	1101.30940369261	746.671819823319	418.816192041766	387.097436546099	941.05212944422
orf19.3204	Chr5		355.060496067756	718.71441507504	273.143594125848	770.888846284719	346.427198241299	172.695715838841
orf19.3204	Chr5		-21.4131881427707	355.062549382116	766.049141671891	245.179271142918	237.744098592777	769.493770320027
orf19.6680	Chr5	FGR27	335.586206896552	642.917071400345	453.524788946708	357.214707914508	274.022824224808	478.249087700738
orf19.6680	Chr5	FGR27	522.628647214854	775.366664209805	709.793332208457	510.306245133898	331.373244130166	827.680287516018
orf19.933	Chr5	UBC14	1054.27586206897	1473.96715215286	4676.78336014926	1973.97091426122	1082.17547125585	4629.04473151266
orf19.933	Chr5	UBC14	2645.25347852390	2855.38554531283	3360.44302626795	1778.99020355553	2326.71383488723	5025.47761676952
orf19.1109	Chr5		525.0324933687	848.768356283714	794.701179831746	684.97444196139	522.463122736402	661.781417669588
orf19.3215	Chr5		191.694581280788	629.650849873181	340.81272512563	447.444948640627	346.911187588833	603.571214567933
orf19.1958	Chr5		-55.823275862069	328.192829509301	177.775805961263	164.782047514420	119.597253796128	103.086341279246
orf19.4334	Chr5	PGA58	230.480295566502	546.177246417725	1434.59944854518	501.557959565738	288.523664116123	902.179907715862
orf19.4334	Chr5	PGA58	785.312593703149	1273.61520903555	922.715245482474	1075.20970609976	983.917104737622	742.175390252635
orf19.964	Chr5	SMC4	508.462438423645	860.497559166629	1106.98318450592	431.851856100604	332.330704480956	887.544324148433
orf19.964	Chr5	SMC4	2087.34018567639	1684.96792427428	455.271311128833	1183.67205797465	1228.71403237078	303.315499241282
orf19.3197	Chr5	PAPa(PAP1)/PAP1	1454.27586206897	1605.39268575672	741.36069843838	425.487826150728	284.668968465712	272.5301772297
orf19.3197	Chr5	PAPa(PAP1)/PAP1	1036.84482758621	1144.68119982672	1167.01268730966	550.110650188343	407.516385173781	690.81906694314
orf19.3897	Chr5		76.3910098522168	482.890463588774	212.322894933806	473.450532513621	241.874689808248	140.447523433087
orf19.3897	Chr5		22.6551724137931	315.803527710203	402.663700333974	249.590764936643	182.342582517536	333.324591786158
orf19.1112	Chr5	BUD7	387.534482758621	821.769346963811	303.894859689685	738.334385387275	471.821785076316	288.717257156104
orf19.1112	Chr5	BUD7	272.533866995074	712.46355137241	487.769940653367	313.465518824952	298.568073809611	794.260387468623
orf19.928	Chr5		-40.0911330049261	320.980726873982	399.248253440682	226.910585109380	135.085723619647	378.706402682542
orf19.928	Chr5		250.465517241379	668.100407180724	230.755413220712	317.732588714716	271.190313101942	143.291369534612
orf19.4275	Chr5	RAD9	-59.948275862069	300.184398854069	186.787536133087	175.766704573497	121.639953672181	103.040319769362
orf19.4275	Chr5	RAD9	-25.9482758620690	321.343940477049	215.913804765157	195.720648759102	147.578107515689	142.901248735444
orf19.1121	Chr5		359.63868065967	731.771352012271	5113.96882075501	709.040716139658	488.299540517603	6275.229596906
orf19.1121	Chr5		4161.89787798409	3268.79438985617	1457.45744061298	2577.34960175475	3018.0419110107	918.292345136235
orf19.6654	Chr5		1549.68215892054	1635.36275792255	546.627856039967	1682.21305845569	932.6877375855	841.17846716725
orf19.6654	Chr5		906.570954907162	1007.40088657887	2785.67169259267	530.360212412865	545.426962124794	2282.82949956984
orf19.3921	Chr5	FSH3	488.878647214854	863.990783358104	1081.39835524930	863.737344279158	640.631014163334	653.591960788094
orf19.3921	Chr5	FSH3	434.605295566502	838.695021971562	870.159508566472	739.291929452724	571.288249917711	754.436134105803
orf19.2639.1	Chr5	MRPL20	1243.94302848576	1597.40484643888	267.40773323269	1385.39105251301	829.415067528779	215.996434058281
orf19.2639.1	Chr5	MRPL20	197.779794313370	554.730425926552	1112.20339304781	889.323012255839	391.040152671461	1156.03332899447
orf19.4236	Chr5	RET2	346.205570291777	722.026152216567	446.067893462637	529.69436194655	404.578508993274	267.743326581656
orf19.4236	Chr5	RET2	1706.42891712039	1383.16271968020	1203.68965313428	1031.61994599510	1223.06130720506	1160.19735520875
orf19.3986	Chr5	PPR1	39.4655172413793	381.460081709050	238.836908405543	232.165176887917	179.645753732547	172.878267828047
orf19.3986	Chr5	PPR1	181.587438423645	434.547452938938	399.516949161008	453.648611788053	265.116987855553	360.882271904559
orf19.3972	Chr5	GOT1	1223.92014519056	1614.97307702647	1075.74376056820	1266.53949305142	774.058675084852	1024.58400787637
orf19.3972	Chr5	GOT1	153.827586206897	586.951604652698	363.960035605363	292.182687159392	310.947617327585	254.138141019751
orf19.3202	Chr5		70.3448275862069	433.346105033089	658.158171596	336.086616146049	191.343067209636	379.038677983903
orf19.3202	Chr5		282.849969751966	507.196879641086	1115.12082632153	484.519690168546	309.372962984714	887.702767946692
orf19.1285	Chr5		139.172413793103	503.848326202157	393.99669154965	314.251409938715	238.275794659917	254.735193407976
orf19.1285	Chr5		1655.32365396249	1654.17242664588	1765.26370861743	1247.77001244181	1018.25704591465	1616.30058554335
orf19.4292	Chr5	PEP12	114.586811857229	491.810138219228	649.236034239789	355.65417949768	276.610586364388	943.205322486649
orf19.4292	Chr5	PEP12	492.253478523896	742.775903913928	1202.81175935838	631.027424744078	537.688493547888	1448.46000919299
orf19.2643	Chr5	RPO26	3272.46551724138	3452.74776109617	4853.78666591458	3431.08994021775	2246.70719607277	4332.80559824862
orf19.2643	Chr5	RPO26	1897.27102238355	2902.17065827727	4560.94191772334	2378.20216763802	2074.31529838046	4423.44180620403
orf19.3955	Chr5	MES1	726.551724137931	1177.77546839765	558.580690879508	896.52357546762	626.615438110551	488.596870793071
orf19.3955	Chr5	MES1	2049.79085457271	2176.93073980455	1603.27377622537	1341.2779255338	1671.57165586832	1280.62398779207
orf19.937	Chr5		111.896551724138	389.485540364335	369.03707300893	422.171703264969	192.288304662330	261.977751823418
orf19.4030	Chr5	PRI1	815.744706594071	1242.44131807142	1308.31304923655	1340.51829331167	855.977661359185	657.222137487725
orf19.4030	Chr5	PRI1	2352.68633952255	2089.76618973287	1168.72708282957	976.804509718903	1499.22359299834	855.972405187149
orf19.4288	Chr5	STB4	900.551724137931	1239.40236745562	308.050377985085	803.769667692413	645.6026056601	318.389691398678
orf19.4288	Chr5	STB4	473.801724137931	643.008195312708	1427.84905781696	450.248085322056	281.309417617836	1524.69200882912
orf19.4305	Chr5		30.4940318302387	347.831976825785	441.500655462081	281.638383951690	149.424347170827	391.954366924653
orf19.4305	Chr5		65.974801061008	375.928741885859	192.117440033709	211.552496714025	190.094585475628	123.099255067302
orf19.4261	Chr5	TIF5	2289.82758620690	2275.50952648797	1651.57762281016	2908.26415406738	1430.50731765446	1066.58622919444
orf19.4261	Chr5	TIF5	2096.72716273442	2270.22311387820	2526.94658547159	2030.39001856192	1356.47482195674	2364.20872187717
orf19.1927	Chr5		273.025408348457	574.547601043564	468.941205900462	655.348785298173	458.475731527085	738.529325174591
orf19.4234	Chr5		1053.49909255898	1196.59069662897	825.216410683868	1484.08690765983	887.413249976799	930.458284679042
orf19.4234	Chr5		4697.42672413793	3360.07474222278	6388.90070517203	4786.19278413195	2589.00116311891	4656.75215685822
orf19.4239	Chr5		-53.606170598911	257.364697626984	213.557505441860	183.707205838690	125.824259120098	123.96088393581
orf19.4239	Chr5		34.2440318302387	343.849701247504	192.33192521397	350.265052031891	169.063072940427	115.880934647065
orf19.3212	Chr5	MID1	980.120689655172	1205.51728975827	838.868038860475	862.80153171023	719.246543683926	1167.06290125509
orf19.3212	Chr5	MID1	518.113127646703	753.721339713882	1228.27291247525	853.701443713745	504.156381050552	1524.16429551578
orf19.4294	Chr5	CYC2	142.724801061008	463.038510660625	286.153871208103	413.711554056929	238.630258704678	186.284026847123
orf19.4294	Chr5	CYC2	794.931034482759	956.778989168333	729.576054617522	573.104061080041	413.675827221411	558.477430049753
orf19.3959	Chr5	SSD1	1229.08743842365	1640.64935584925	619.834699945747	1509.08310879339	1012.30952505478	588.599464100038
orf19.3959	Chr5	SSD1	1370.15886699507	1515.43011018137	1679.57216514318	707.882511455293	711.502173655096	1602.14809802544
orf19.4240	Chr5	PER1	1015.67672413793	1064.22078793335	875.506619582188	745.752522272557	542.823103429826	801.219146573114
orf19.4240	Chr5	PER1	774.913793103448	842.873795271383	748.737123550831	679.48820924598	594.263793680647	310.107023259089
orf19.6673	Chr5	HEX1	793.319581280788	926.426343740397	363.397063687586	548.891487362696	457.345342112939	298.767960444634
orf19.6673	Chr5	HEX1	225.810344827586	506.454870640415	1170.77442739424	410.282052262238	267.124827527344	1461.55663346991
orf19.1940	Chr5	CAT5	793.840185676392	1032.75113114378	951.975039063586	1025.23059497115	905.21677411658	1340.97659585364
orf19.1940	Chr5	CAT5	543.186339522546	910.237488859188	1336.51104364516	805.163264583883	715.460355488252	1945.29835297411
orf19.4021	Chr5		948.155172413793	1329.16297141568	1309.11913639753	916.847019771152	889.451563744862	873.792565977742
orf19.4021	Chr5		1215.43633952255	1354.88595010564	1124.79092602830	1096.07239549925	974.679984809434	1013.96431436314
orf19.3895	Chr5	CHT2	3181.56958128079	2902.67175526474	2350.08347937885	696.373614381188	446.126758811245	1485.89767302749
orf19.3895	Chr5	CHT2	5003.70961887477	6972.80887459779	1762.61033837920	1049.72273533645	752.17270298128	1063.27423813391
