orf	chr	gene	w1	w2	w3	m1	m2	m3
orf19.2356	ChrR	CRZ2	21127.9310344828	24684.3625379722	6884.97111664378	16814.9337726154	8466.43133133278	2808.88926005359
orf19.2356	ChrR	CRZ2	14006.9310344828	11906.5912164784	10040.7560250345	4978.44046810332	7384.67109142876	1629.18415383028
orf19.223	Chr2	KIN82	3031.01326259947	3461.27119994652	4950.5930609793	2480.24422050954	1908.17948225756	3265.82440588186
orf19.223	Chr2	KIN82	5009.76225045372	6954.35569063052	2047.12551924031	5008.56847159236	4171.38203582436	1849.07676891532
orf19.5604	Chr6	MDR1/BEN/BENR/BMR1	424.897877984085	740.47527871835	435.787396891510	869.93082078759	771.046654824922	198.551980736839
orf19.5604	Chr6	MDR1/BEN/BENR/BMR1	-25.2202056866304	326.483960295632	209.956916608268	344.516658176618	240.199661105754	130.526206332344
orf19.6349	Chr1	RSV162	-19.8054187192118	343.514270012276	384.335640962541	212.447562726976	184.660072587957	365.153068021773
orf19.6349	Chr1	RSV162	153.282493368700	432.995979573897	341.613021430569	415.016714695927	290.187897977069	274.581816140318
orf19.6704	Chr7		338.230295566502	760.449166937393	669.791256844794	598.92592972724	376.018538402711	541.119072352954
orf19.7368	Chr3	PUB1	1042.64100985222	1433.13219961562	707.2802022804	1309.05826550463	886.61585138678	690.205753621422
orf19.7368	Chr3	PUB1	1000.74137931034	1308.60119286093	959.021352694916	1464.45838616692	986.321523405774	839.274946716134
orf19.589:6364	NA	VPS21	1474.90260133091	1903.76551080201	2389.5793932869	2372.37269369631	1801.23378026685	2241.82917242213
orf19.589:6364	NA	VPS21	1101.51600985222	1220.12315113991	3394.71822946964	950.050124221452	1844.17398536076	5306.73520693009
orf19.7059	Chr7		89.7758620689655	439.150985654431	238.038928443020	483.29490043755	374.922848000532	233.399007805729
orf19.7059	Chr7		220.965517241379	616.154588259561	375.905312737285	861.873907821151	567.132826336292	400.907639265571
orf19.7422	Chr3	LCP5	496.413793103448	879.331553175823	485.062949120074	1264.20807860176	963.487403635675	465.534571760117
orf19.7422	Chr3	LCP5	345.48275862069	792.510582960045	620.082548584324	968.536580771755	913.525763588165	692.758720179708
orf19.3574	Chr2	MDJ2	82.0172413793103	480.151223556522	370.477187790682	429.805538188634	309.673648247174	366.257945856561
orf19.3574	Chr2	MDJ2	45.0344827586207	400.144352640887	474.331334703916	487.018973961121	287.689770423521	634.902094606874
orf19.6861	Chr4	APC5	613.186339522546	957.169125745507	302.603951989854	977.618535359412	638.418468934322	185.190343365316
orf19.6861	Chr4	APC5	19.8448275862069	330.149035056527	701.900395423855	271.691077360031	211.344966878251	817.187383262519
orf19.97	Chr6	CAN2/CAN1	3869.46551724138	3981.75607314512	1611.13660055855	3597.10281211528	2462.66426983227	2709.88496095602
orf19.97	Chr6	CAN2/CAN1	2549.56926799758	2624.62074610387	3625.38172047024	3111.91227166147	2013.85130050495	7509.20119071612
orf19.2587	ChrR	HNM2	4403.74403183024	4637.33572704877	1271.83760520218	709.654538118831	481.286583143423	997.853717803162
orf19.2587	ChrR	HNM2	5135.43633952255	5830.95406361328	612.49189448509	571.47225852879	484.898373611927	426.581352174363
orf19.4651	Chr4	PGA53	1957.92672413793	2871.23323171996	4756.14759080581	4290.06012023069	2938.86983472746	3574.01367742293
orf19.4651	Chr4	PGA53	4157.05172413793	4812.78280396405	3831.90325454647	4679.63963477431	7093.45705205446	3806.70122808702
orf19.3419	Chr6	MAE1	1013.53386699507	1476.89683118404	3462.17794337671	1441.14163209103	1143.83859320114	3472.53922182678
orf19.3419	Chr6	MAE1	832.56926799758	1175.45381785808	2196.05012223147	1517.59325337884	1157.66269094679	2637.30404324825
orf19.1738.1	ChrR	UGP1	938.391009852217	1524.51111024642	481.366025985577	1439.90974756633	1664.48098732668	543.799134981036
orf19.1738.1	ChrR	UGP1	532.667108753316	898.100712267778	1048.51555830310	1564.83471195639	1085.70998211706	1558.18566382485
orf19.1202	Chr6		589.730295566502	1021.01389786043	429.613268906549	1023.25078055646	699.4841546137	461.961544335451
orf19.1202	Chr6		823.327586206897	780.079861200782	1004.08231989646	670.743998333418	772.609613244508	903.536490337208
orf19.5039	Chr4	RRP42	504.965517241379	870.987980123181	593.877766825205	882.830786723226	622.53169842027	572.300486159603
orf19.5039	Chr4	RRP42	599.235934664247	1041.08359818513	717.971179110301	1246.35203229383	949.477991642213	851.901408167845
orf19.5214	Chr2	VSP33	824.931034482759	1230.10217538892	1026.1489559283	982.554065294783	822.595828727025	868.180399623988
orf19.5214	Chr2	VSP33	170.964767616192	522.056085526336	348.711866398847	310.511393516654	377.943364042596	277.785515047973
orf19.3930	Chr5	YUH2	478.344827586207	1064.52693150706	751.098102001918	770.951924709176	548.556226486819	1064.60064885108
orf19.3930	Chr5	YUH2	784.172413793103	1015.09079804038	1429.91986793741	627.534992157379	811.409569143074	1354.10929391407
orf19.4356	ChrR	HGT3/YDL199C	-37.3103448275862	315.826877643791	231.490124878562	208.167363391398	139.650394015431	157.043800327372
orf19.4356	ChrR	HGT3/YDL199C	-9.44827586206895	335.745421123282	251.559419128778	271.487455779327	210.264695503743	220.966116826460
orf19.1333	Chr7	SNG3	214.147877984085	585.055935970329	678.586243547636	396.194156903110	277.849173371367	901.72521519821
orf19.1333	Chr7	SNG3	184.763262599469	551.009335600482	438.16628055337	352.073690778149	316.123141606745	588.053035372685
orf19.2425.2	NA		752.147877984085	1257.75022638132	694.748139605154	1542.26348206458	1142.06340669127	546.064595904887
orf19.2425.2	NA		1100.92672413793	1278.35703695085	710.227042148332	1528.37252839267	1005.32694507101	583.59784640587
orf19.7300	ChrR		34.5338669950739	433.872899301964	429.70468170549	438.589137438640	311.751127366652	473.969394091614
orf19.7300	ChrR		330.965517241379	528.827566266734	417.684576642457	475.109036483843	565.876528599421	472.320596797511
orf19.3232	ChrR		-14.6625615763547	338.468529912545	374.897703786059	267.381164015504	164.015577282642	305.453439440435
orf19.3232	ChrR		2000.32095490716	1678.40187439859	3232.87973304277	2830.23857402794	2303.96565322103	3139.89979170527
orf19.3649	Chr6	FES1	581.641009852217	899.764611238982	997.65562786157	976.76512138146	822.989555352312	732.061679639804
orf19.3649	Chr6	FES1	1415.04229017567	1966.33768877819	3569.96727600979	2584.38698471141	2466.08231597817	2310.89727333779
orf19.3518	ChrR	ODC1	1742.20084694495	2440.17529663383	1703.95070393534	3252.66264723167	2796.40904721429	1610.17113404697
orf19.3518	ChrR	ODC1	2781.91710875332	1910.90394507961	1280.90549651821	2314.41418226118	3309.20498320615	1285.17152658872
orf19.922	Chr5	ERG11(ERG16)/ERG11/CYP51/ERG16/L1A1/P45014DM	1781.81034482759	2262.45289841229	1635.65161052475	1582.26890346184	835.014849928288	1271.11109389096
orf19.922	Chr5	ERG11(ERG16)/ERG11/CYP51/ERG16/L1A1/P45014DM	2735.41710875332	2097.97423659669	1525.66306183291	917.65635632387	1411.60181770706	1782.77265919558
orf19.7050	Chr7	NOP15	244.034482758621	496.35905120703	265.411146780111	506.035100588537	551.745694315858	379.262901354558
orf19.7050	Chr7	NOP15	314.0324933687	726.764088476269	367.642919337234	501.991231277622	899.764779523363	588.924989579949
orf19.5616	Chr6		-13.2758620689655	341.369110551535	196.560347339114	228.885628886928	143.098706385188	115.516976864749
orf19.5616	Chr6		-52.7241379310345	282.834718703077	308.884923067184	189.720492021804	137.015195390386	249.031594283048
orf19.814.3	NA	SSY1.5	425.359416445623	723.728597109884	945.41052465491	718.902805581582	460.210411891258	996.038936263412
orf19.814.3	NA	SSY1.5	1064.12864721485	1024.04500447645	843.798021207342	759.077297386352	874.406340275226	1115.55042522250
orf19.4280	Chr5		106.494031830239	402.1239081217	632.173855999033	183.654688055432	182.250190886821	426.833856858592
orf19.4078	Chr2	RRP45	80.2124384236453	463.645794250835	310.981709313306	340.722248336182	265.434492184644	225.964693099105
orf19.4078	Chr2	RRP45	80.0604960677556	409.933740229782	380.00292247227	328.958717625759	240.142759194990	620.90012102706
orf19.4418	Chr4	FMT1	448.337438423645	817.192327574469	503.602953822628	995.645264462937	734.7870855478	510.075416265891
orf19.4418	Chr4	FMT1	220.827586206897	559.951298114264	630.283720587079	561.887763084091	522.130194274	604.150822612412
orf19.4765	Chr1	CCW12/PGA6	18162.6052955665	17947.1827134657	2675.31063359794	21976.8935596604	12886.3820316269	1841.58508072638
orf19.4765	Chr1	CCW12/PGA6	13713.2124384236	16889.2940815963	1913.85707464302	13434.2852875824	14080.3767306471	661.25475459071
orf19.763	Chr1	CBC2	111.855295566502	453.287936673857	492.620016254267	412.343375255139	241.607698476387	422.422801339717
orf19.763	Chr1	CBC2	1232.25862068966	1433.97390479147	2367.04136125448	992.389161900902	1249.57888462256	1739.45807973566
orf19.6898.1	Chr7		61.6724137931035	394.777327165164	6292.51790040479	357.317867845909	197.358479200764	4558.17007224132
orf19.6898.1	Chr7		4328.3275862069	3272.25969296304	385.376836878807	5954.75511367148	3056.59231892630	244.254632359436
orf19.3170	Chr5	BUD27	323.913793103448	784.087310621415	542.899702920432	520.30680818907	386.220114294099	529.345159371840
orf19.3170	Chr5	BUD27	453.647877984085	963.128485912159	556.92226082499	564.300864676923	417.908452430219	500.993130292265
orf19.2953	Chr1	TOM20	1820.2824933687	2486.03629582454	3130.68697256845	4129.93282822965	2893.92145444839	2510.51790640664
orf19.2953	Chr1	TOM20	1640.5324933687	2086.59676525306	3180.86858042019	2982.98201924056	2521.52640031276	2388.70965330909
orf19.3784	Chr4		2.34018567639259	358.76308144957	234.638537775435	239.520479996800	191.056120125782	169.585511398573
orf19.3784	Chr4		37.4363395225464	416.874147650208	195.089591817325	260.308920116512	219.568710392902	130.986421431182
orf19.2167	Chr2		182.703898050975	583.887316552103	267.922630885925	553.274846629675	481.505355304982	184.272886865202
orf19.2167	Chr2		734.705570291777	1112.98063813834	746.54789550403	1705.65943522800	1104.48585027266	404.800291976573
orf19.4779	Chr1		4366.89787798409	4595.52722338189	1767.379687415	7476.03774132424	4715.71980635858	1858.16487247981
orf19.4779	Chr1		1576.27102238355	2526.18088534807	5887.55986290716	2282.99318511899	3006.28348304313	4835.92921342402
orf19.4658	Chr4		405.090185676393	882.328780388531	511.249200139861	1222.52208814022	1032.53979336025	375.705493428055
orf19.4658	Chr4		426.656987295826	808.072832338345	567.558427710429	1372.40841240582	752.42589158468	330.844339213489
orf19.1421	Chr4	DAL3	58.8786472148541	442.948998763665	377.007891727592	585.074364392776	500.595776001356	330.54182448852
orf19.1421	Chr4	DAL3	86.5862068965517	396.317928603456	396.520760245122	440.611072094097	439.730528076195	287.645481935925
orf19.7235	Chr1		651.455570291777	1142.67571514740	840.689984402691	1057.39304812927	847.762505528158	1088.32278001767
orf19.7235	Chr1		478.862068965517	810.22885849124	619.477983213589	686.63592561571	492.728189801391	735.631284952196
orf19.5758	Chr6	PPQ1	4084.47480106101	4244.00509440436	4426.32536183958	5643.58724786409	3699.83825056546	6734.72516713724
orf19.5758	Chr6	PPQ1	1527.20689655172	1682.98883913001	1360.72462431531	1441.21021228476	1682.16788327439	2568.71417662261
orf19.6792	Chr3	RRD1	225.090185676393	589.744493395259	633.416573705545	647.163513650292	450.675714052335	656.154438458422
orf19.6792	Chr3	RRD1	556.413793103448	780.95323064655	508.268067449683	588.636195478781	655.598130024334	355.098902162499
orf19.7417	Chr3	TSA1	10822.3978779841	13566.0909934367	31963.6539883835	25408.9569545035	18481.8955661069	41363.3115009621
orf19.7417	Chr3	TSA1	14741.6551724138	14509.3270211243	32946.4863658191	13484.4397705944	24529.2705812651	45724.2838209108
orf19.6524	Chr7	TOM40	5550.66710875332	6659.44991348895	1087.02293099592	5365.17734936427	4577.25183222316	1225.21338186878
orf19.6524	Chr7	TOM40	3860.57095490716	4289.70796948341	5756.13406870228	1595.87236754436	3059.71053646292	3466.4628484718
orf19.2876	Chr4	CBF1	541.486506746627	932.892689854838	749.438690839961	544.333694029893	474.309560583518	769.650845273376
orf19.2876	Chr4	CBF1	731.319581280788	1540.89460430833	1290.37876807594	789.512965172811	659.63004748585	1701.10223873455
orf19.3689	Chr1		570.029985007496	792.961074336317	802.728464476511	479.868115079924	458.916929061256	1103.92348016314
orf19.3689	Chr1		862.672413793103	1058.60815574878	499.415006733396	937.872533701867	661.362390561745	645.084247465173
orf19.3512	ChrR	CIS36	71.3594164456234	401.514048517745	284.481593896069	293.850126777854	182.781442763430	218.623695854061
orf19.3512	ChrR	CIS36	-47.8965517241379	327.012360644595	231.306946541383	188.389280385291	141.704157223011	136.099213944226
orf19.1484	Chr2		173.590185676393	485.184734906109	244.359901797261	361.309219373565	282.371921371052	156.851430416057
orf19.1484	Chr2		-31.551724137931	298.250468939368	366.870419141294	348.310615277543	131.691832248551	316.920684803188
orf19.1226	NA		240.647877984085	511.267475535788	697.131046388053	312.388904268150	344.741602389696	627.450787342754
orf19.1226	NA		297.464004839685	683.507533465238	342.349535592536	637.882806417373	493.816141857895	336.930223680519
orf19.596.1	ChrR	NOP10	766.400780741705	1458.57431152808	1509.45477645624	1644.59438274402	1435.86749244845	1074.33973594461
orf19.596.1	ChrR	NOP10	1510.95557029178	2817.68120916614	3486.32697124108	3874.99385145133	3274.97107461112	1808.45082085033
orf19.6396	ChrR		1449.16710875332	1651.08324105274	1657.18085511594	2007.21654669905	1107.51679640440	1515.38523229036
orf19.6396	ChrR		2165.05172413793	1881.54370217344	961.550798613855	1387.1390797644	1546.02141416776	819.819353412771
orf19.1513	Chr2	FAB1	300.455570291777	717.504163286597	585.08493101175	547.760479387519	423.938997533275	536.025978057602
orf19.1513	Chr2	FAB1	190.013262599469	433.850414180732	255.758257091127	388.7497611262	382.435357135904	191.978445270849
orf19.3131	Chr4	OYE32	3295.87864721485	4177.47122620164	8205.43222368424	8771.73023098955	6213.29096973172	10473.3390227988
orf19.3131	Chr4	OYE32	1651.14787798408	1969.99930428967	3701.24819280253	5065.39452403624	3375.5282281526	2103.12777587636
orf19.5266	Chr1		14.9212893553224	375.928741885859	286.337715648327	318.572873246854	204.632063427398	186.25342254305
orf19.5266	Chr1		-16.8868723532970	382.061991108196	233.421157603955	245.459826669273	262.615659066789	156.645374107891
orf19.6643	ChrR	MCT1	627.676724137931	1101.99579160392	1308.56668873117	989.02802377235	706.83212821238	1280.59821574653
orf19.6643	ChrR	MCT1	288.897877984085	559.474786506606	386.518793690196	487.63486138856	414.306771791506	266.624697081415
orf19.5197	Chr1	APE2	6335.44458128079	6947.38876229787	3214.34932461594	7240.40871489781	4504.54596005366	3660.71197143954
orf19.5197	Chr1	APE2	2071.59018567639	3143.64479951325	3466.88011848243	3556.96381287799	3131.2986516615	5239.36691806796
orf19.1643	Chr3	PCP1	787.087438423645	1175.42873829979	1212.88305363546	900.46306160684	839.880145412937	482.364862131967
orf19.1643	Chr3	PCP1	2589.23593466425	2574.16586368290	4564.71639769121	3512.54220859921	1982.15769991450	3218.41856898079
orf19.5461	Chr3		-34.3793103448276	302.108359254912	248.247049473025	194.697122831029	142.932242153987	167.693425522606
orf19.1283	Chr5	MEC1	438.206896551724	971.857963596803	695.015067590479	614.42838016153	399.293530040195	442.670070816565
orf19.1283	Chr5	MEC1	641.141009852217	1065.21013326758	682.252020874953	635.399530200359	669.215679172474	450.55051095977
orf19.7108	Chr7	RPE1	1665.76326259947	2364.52583587185	3458.04674667668	4443.03643102649	4152.002891282	6268.81210975968
orf19.7108	Chr7	RPE1	7436.34482758621	7462.89908310849	12343.5154097144	20549.7612824655	14123.0712881653	19207.1879202249
orf19.6062.3	Chr1		1298.80172413793	1981.48574199005	2817.7784321028	2014.22024977297	1875.38071884712	2636.39465821294
orf19.2765	Chr4	PGA62/FLO1	63612.6604197901	80891.1308220129	56255.4794862342	44731.1370800599	27986.9112049293	56051.3860621413
orf19.2765	Chr4	PGA62/FLO1	55880.0695812808	60713.7172536734	72868.5189324094	42563.7855900276	28760.706214641	61905.5812086569
orf19.6061	Chr1		1693.66710875332	2095.4723344534	654.193007011337	2392.72048048168	1590.23280066357	742.926543896648
orf19.6061	Chr1		453.396551724138	704.886065517064	3364.67498386309	811.898670286802	630.997801479482	4354.62521789720
orf19.4563	Chr4		756.897877984085	1175.94803268336	1276.79963735321	1276.15815767498	828.780007814213	802.340230553883
orf19.4563	Chr4		1428.46551724138	1614.34176400725	1202.64845721801	1203.17245418599	1985.64006178609	777.854332815191
orf19.23	Chr2	RTA3/YOR49	480.340185676393	828.603526599953	726.493002861013	1537.12473114182	974.216779992179	659.37410328989
orf19.23	Chr2	RTA3/YOR49	216.926724137931	655.178380970888	459.549819079038	523.043952129694	666.518998450996	379.196071547706
orf19.4837	Chr1	DAM1	400.724801061008	859.827576680674	592.763606122815	561.190189919503	347.200048922361	381.994179348639
orf19.4837	Chr1	DAM1	313.494031830239	568.963507666713	693.10061058315	424.173005934146	360.107531423639	532.870790541519
orf19.971	Chr5	SKN7	910.174365647365	1268.07262665174	1614.42464861893	765.089341730197	495.280735049953	1689.18404831995
orf19.971	Chr5	SKN7	264.667108753316	629.54707239057	448.575509741045	379.979291322008	277.633963058477	669.517244068273
orf19.2270	Chr2	SMF12/SMF1	334.128647214854	842.472522338619	1236.87357459464	959.088891396638	662.933048283891	2084.64277621644
orf19.2270	Chr2	SMF12/SMF1	555.147877984085	722.78422201812	2212.60849599662	927.450922901605	620.775384372545	3229.55791108562
orf19.6031	Chr1	VPS27	519.436339522546	1004.38615070901	906.277077697477	918.273440277159	777.491563321298	827.499160002118
orf19.6031	Chr1	VPS27	920.766009852217	1146.71264404884	760.77834514048	1628.43203494618	1014.27532198328	990.57522720885
orf19.1795	Chr4	PUF3	-24.1598143236074	310.585249959557	530.513773005365	208.863224019575	159.170071252052	334.584426107314
orf19.1795	Chr4	PUF3	43.356071964018	415.973136720821	228.170647936139	256.102970060713	241.796862375479	198.122847857753
orf19.6273	Chr1		252.573463268366	674.81567511804	723.261705189841	652.520327542673	503.433234487737	773.687568911089
orf19.3431	Chr6	MIP1	156.747376311844	563.487515834249	276.595958625607	353.996118054801	254.977802864216	189.390078577235
orf19.3431	Chr6	MIP1	468.849969751966	795.748440417522	506.58177017039	605.306840393164	470.873533473581	405.618861232372
orf19.3435	Chr6		961.378647214854	1482.50285009766	602.147109252506	880.014235173247	792.958869909367	308.831944226017
orf19.6561	Chr7	LAT1	8718.01326259947	10108.7172448481	6959.05122164062	10995.1624913644	7944.3482621003	9208.24152628565
orf19.6561	Chr7	LAT1	10171.9552329099	12438.5329720359	4465.58145303234	13227.5604506942	11385.5859224541	7669.30119354062
orf19.4686	Chr4		1222.2824933687	1732.82192146768	648.228425288564	1686.51670323022	1097.44600143812	503.41187924711
orf19.4686	Chr4		878.844827586207	1143.75105620845	1791.65779459600	853.17014538762	1082.66822661966	1681.50539479700
orf19.5968	Chr3	RDI1	2854.24983734548	3483.6423176696	1347.08051409216	4925.72166850187	3996.75933669435	1277.80440328652
orf19.5968	Chr3	RDI1	1319.93103448276	1996.22196245511	3965.54099030618	2450.31044227065	2136.35259613008	5104.30350790661
