orf19.5693,,5,399.4 ,208.8 ,0.5 ,0.426 ,0.680526842,0.062883353,0.7 ,0.092 ,6473,4830,C
orf19.3211,RCF3,5,1655.5 ,868.0 ,0.5 ,0.274 ,0.044205658,0.03607122,0.6 ,0.026 ,881301,882415,W
orf19.3980,,5,384.7 ,202.3 ,0.5 ,6.625 ,0.804597711,0.756763154,0.6 ,0.053 ,1073719,1067930,C
orf19.6297,,5,214.2 ,113.2 ,0.5 ,0.264 ,0.052296405,0.027643332,0.6 ,0.022 ,357170,358639,W
orf19.2642,,5,111.7 ,58.7 ,0.5 ,0.394 ,0.273111769,0.08030015,0.6 ,0.026 ,764706,764191,C
orf19.4294,,5,355.6 ,189.2 ,0.5 ,0.286 ,0.754513775,0.058425322,0.6 ,0.029 ,614957,616624,W
orf19.4297,CKB2,5,701.2 ,373.8 ,0.5 ,0.550 ,0.020250112,0.054277422,0.6 ,0.033 ,620248,621051,W
orf19.4265,UAP1,5,929.0 ,496.4 ,0.5 ,0.481 ,0.148701519,0.073561078,0.6 ,0.037 ,565078,566538,W
orf19.979,FAS1,5,4724.2 ,2524.7 ,0.5 ,0.545 ,0.134776903,0.08074272,0.6 ,0.073 ,29661,23548,C
orf19.6665,,5,3609.9 ,1933.9 ,0.5 ,0.269 ,0.141042916,0.011159855,0.6 ,0.050 ,794542,796920,W
orf19.4150,,5,570.5 ,305.6 ,0.5 ,0.477 ,0.259633413,0.118342796,0.6 ,0.029 ,344807,344118,C
orf19.962,,5,1196.2 ,647.3 ,0.5 ,0.262 ,0.069301323,0.139365292,0.6 ,0.067 ,53780,53247,C
orf19.1933,,5,368.9 ,199.9 ,0.5 ,0.720 ,0.292512296,0.222610198,0.6 ,0.032 ,299586,301436,W
orf19.3912,GLN3,5,881.7 ,478.9 ,0.5 ,0.398 ,0.024302276,0.060108731,0.6 ,0.051 ,949897,947849,C
orf19.3166,,5,458.6 ,250.8 ,0.5 ,6.923 ,0.964123452,0.930832029,0.6 ,0.065 ,458193,463202,W
orf19.3174,CDC24,5,818.8 ,448.4 ,0.5 ,0.354 ,0.051516189,0.046899932,0.6 ,0.027 ,443366,440832,C
orf19.4282,,5,496.2 ,272.1 ,0.5 ,18.197 ,0.943291533,0.919293154,0.6 ,0.036 ,598160,597123,C
orf19.1948,,5,411.3 ,226.5 ,0.6 ,0.329 ,0.111764849,0.016706675,0.6 ,0.030 ,273059,274360,W
orf19.3218,,5,219.6 ,120.9 ,0.6 ,0.367 ,0.459106444,0.177719417,0.7 ,0.051 ,865191,863725,C
orf19.3220,,5,107.9 ,59.2 ,0.6 ,3.571 ,0.499486359,0.584586536,0.7 ,0.033 ,859146,858541,C
orf19.976,BRE1,5,846.7 ,472.4 ,0.6 ,0.470 ,0.265650856,0.052992078,0.6 ,0.031 ,35884,33839,C
orf19.1941,NUF2,5,349.2 ,195.1 ,0.6 ,0.716 ,0.068388224,0.075504509,0.6 ,0.042 ,290129,288720,C
orf19.4152,CEF3,5,7538.0 ,4222.0 ,0.6 ,0.416 ,0.091699013,0.085896209,0.6 ,0.029 ,351071,347919,C
orf19.926,EXO1,5,422.9 ,236.8 ,0.6 ,0.305 ,0.846853334,0.196984209,0.6 ,0.026 ,144424,142325,C
orf19.4032,RPN5,5,1367.0 ,768.1 ,0.6 ,0.580 ,0.055139055,0.081883096,0.6 ,0.027 ,1164565,1165941,W
orf19.6662,,5,301.2 ,169.3 ,0.6 ,0.206 ,0.044331357,0.100152151,0.6 ,0.027 ,793045,792500,C
orf19.3938,,5,636.6 ,359.1 ,0.6 ,0.679 ,0.279903164,0.096480572,0.6 ,0.054 ,989309,990097,W
orf19.978,BDF1,5,351.7 ,200.0 ,0.6 ,1.032 ,0.38530123,0.363069859,0.6 ,0.037 ,32849,30720,C
orf19.970,,5,246.9 ,140.6 ,0.6 ,0.399 ,0.189636975,0.311109915,0.6 ,0.032 ,43190,42567,C
orf19.920,RMT2,5,226.4 ,129.3 ,0.6 ,0.235 ,0.661837886,0.013094807,0.6 ,0.027 ,156807,158162,W
orf19.4003,TIP20,5,1155.2 ,661.5 ,0.6 ,0.436 ,0.179347788,0.110269209,0.6 ,0.051 ,1127570,1125216,C
orf19.3996,,5,503.1 ,289.4 ,0.6 ,0.411 ,0.050187193,0.073733349,0.6 ,0.024 ,1104781,1106229,W
orf19.945,VPS2,5,644.7 ,371.1 ,0.6 ,0.290 ,0.021680949,0.029275275,0.5 ,0.015 ,80225,79518,C
orf19.579,FOL1,5,542.4 ,312.6 ,0.6 ,0.388 ,0.40356177,0.10367442,0.6 ,0.030 ,184282,181916,C
orf19.964,SMC4,5,904.4 ,521.4 ,0.6 ,0.240 ,0.287116496,0.016216434,0.6 ,0.056 ,53010,48904,C
orf19.6660,,5,3523.3 ,2041.0 ,0.6 ,0.175 ,0.020320114,0.00980402,0.6 ,0.043 ,789259,787718,C
orf19.4255,ECM331,5,7144.9 ,4167.5 ,0.6 ,0.196 ,0.510180751,0.014232905,0.6 ,0.028 ,542775,541534,C
orf19.3944,GRR1,5,1103.9 ,648.6 ,0.6 ,0.688 ,0.147978782,0.171601116,0.6 ,0.041 ,1000623,998281,C
orf19.4219,RIX7,5,651.7 ,384.4 ,0.6 ,0.506 ,0.594913557,0.177649539,0.6 ,0.115 ,476853,474370,C
orf19.4036,APM1,5,631.8 ,373.1 ,0.6 ,0.317 ,0.022275192,0.040355057,0.6 ,0.040 ,1168153,1169469,W
orf19.931,,5,586.3 ,348.0 ,0.6 ,0.518 ,0.221567703,0.118163997,0.6 ,0.056 ,130828,132912,W
orf19.3180,,5,160.3 ,94.9 ,0.6 ,0.487 ,0.277024355,0.122476409,0.6 ,0.066 ,432245,430872,C
orf19.4278,,5,736.3 ,438.4 ,0.6 ,0.227 ,0.029317539,0.026589364,0.6 ,0.048 ,588725,586716,C
orf19.6670,CAC2,5,401.8 ,239.7 ,0.6 ,0.411 ,0.287249118,0.085161795,0.6 ,0.031 ,800389,799007,C
orf19.966,,5,772.4 ,461.7 ,0.6 ,0.482 ,0.234710223,0.042319019,0.6 ,0.063 ,47854,48873,W
orf19.947,MRP17,5,318.4 ,190.5 ,0.6 ,18.917 ,0.919612831,0.891191401,0.6 ,0.021 ,78136,77777,C
orf19.4240,,5,674.5 ,403.5 ,0.6 ,0.296 ,0.078073204,0.039739118,0.6 ,0.071 ,515226,514042,C
orf19.4145,ZCF20,5,304.1 ,182.2 ,0.6 ,0.306 ,0.123588316,0.049226792,0.5 ,0.026 ,336412,333155,C
orf19.1934,,5,168.5 ,100.8 ,0.6 ,1.659 ,0.29338684,0.27801959,0.5 ,0.020 ,297649,299112,W
orf19.586,ERV46,5,1938.3 ,1166.1 ,0.6 ,0.409 ,0.169561045,0.037415313,0.6 ,0.047 ,196621,195377,C
orf19.1283,MEC1,5,536.9 ,325.5 ,0.6 ,0.141 ,0.019664771,0.004868692,0.6 ,0.042 ,909145,902168,C
orf19.3994,,5,772.8 ,468.7 ,0.6 ,0.132 ,0.077556405,0.003226659,0.6 ,0.037 ,1102477,1101287,C
orf19.4225,LEU3,5,744.0 ,451.4 ,0.6 ,0.274 ,0.639932329,0.038412009,0.6 ,0.072 ,487140,484186,C
orf19.4340.1,,5,138.2 ,84.0 ,0.6 ,1.539 ,0.397649693,0.486116639,0.6 ,0.027 ,691099,690642,C
orf19.1968.1,,5,271.9 ,166.9 ,0.6 ,0.096 ,0.023142191,0.034480525,0.7 ,0.048 ,222946,222671,C
orf19.4311,YNK1,5,10405.8 ,6391.1 ,0.6 ,0.207 ,0.317494484,0.020226795,0.5 ,0.023 ,641794,642249,W
orf19.3942,,5,43742.3 ,26878.7 ,0.6 ,0.199 ,0.175940849,0.020477215,0.7 ,0.078 ,996764,996174,C
orf19.943,FET33,5,166.9 ,102.4 ,0.6 ,0.305 ,0.243053857,0.217576219,0.6 ,0.006 ,83979,82117,C
orf19.4023,MRP2,5,2055.5 ,1263.6 ,0.6 ,0.235 ,0.039009098,0.036659607,0.6 ,0.032 ,1151322,1150975,C
orf19.5683,,5,1166.3 ,717.5 ,0.6 ,0.329 ,0.098928841,0.066986337,0.6 ,0.013 ,15979,15563,C
orf19.922,ERG11,5,1788.9 ,1100.6 ,0.6 ,0.381 ,0.026520235,0.103765904,0.6 ,0.026 ,149706,148120,C
orf19.3219,,5,493.2 ,303.6 ,0.6 ,0.301 ,0.227110626,0.042622029,0.7 ,0.025 ,861382,859577,C
orf19.585,,5,807.9 ,497.9 ,0.6 ,0.809 ,0.39967652,0.342223238,0.6 ,0.055 ,194352,195203,W
orf19.5680,,5,839.1 ,520.4 ,0.6 ,0.410 ,0.079355192,0.044085152,0.6 ,0.068 ,19011,20093,W
orf19.1942,SGE1,5,778.2 ,483.1 ,0.6 ,0.230 ,0.066382445,0.006222869,0.6 ,0.040 ,286755,288638,W
orf19.567,TFB3,5,391.0 ,242.9 ,0.6 ,0.283 ,0.304003672,0.115450455,0.6 ,0.025 ,159330,158188,C
orf19.1105.2,PGA56,5,57181.2 ,35599.4 ,0.6 ,0.266 ,0.151695878,0.22017623,0.6 ,0.027 ,856605,856859,W
orf19.4019,,5,155.0 ,96.7 ,0.6 ,0.685 ,0.325813242,0.41486745,0.7 ,0.106 ,1148592,1149212,W
orf19.4318,MIG1,5,1383.3 ,863.3 ,0.6 ,0.246 ,0.052598802,0.056097246,0.6 ,0.028 ,653658,651946,C
orf19.5698,,5,1193.5 ,745.3 ,0.6 ,0.272 ,0.11964888,0.034284111,0.6 ,0.075 ,3999,4808,W
orf19.5692,,5,466.3 ,291.4 ,0.6 ,0.252 ,0.003548667,0.01695983,0.7 ,0.135 ,8807,7209,C
orf19.1115,GUK1,5,820.9 ,516.0 ,0.6 ,0.310 ,0.349165955,0.050960633,0.5 ,0.029 ,837684,838256,W
orf19.3192,STI1,5,1823.6 ,1154.4 ,0.6 ,0.240 ,0.101835422,0.060532181,0.5 ,0.025 ,409958,411727,W
orf19.3941,URA7,5,2499.1 ,1585.8 ,0.6 ,0.204 ,0.018110701,0.015161231,0.6 ,0.024 ,995477,993756,C
orf19.1116,,5,484.4 ,308.0 ,0.6 ,0.403 ,0.16494067,0.350564237,0.7 ,0.076 ,836896,836270,C
orf19.6676,,5,3135.7 ,1995.8 ,0.6 ,0.262 ,0.193581023,0.078947702,0.6 ,0.093 ,809408,810307,W
orf19.4031,,5,220.4 ,140.6 ,0.6 ,0.623 ,0.216381967,0.131238717,0.6 ,0.112 ,1161237,1158544,C
orf19.4013,,5,236.3 ,152.1 ,0.6 ,0.716 ,0.861960483,0.43592024,0.6 ,0.046 ,1141603,1140299,C
orf19.3946,,5,374.7 ,242.4 ,0.6 ,36.418 ,0.816663225,0.791605866,0.6 ,0.065 ,1004587,1003703,C
orf19.4030,,5,1280.9 ,830.1 ,0.6 ,0.354 ,0.12120791,0.105285962,0.6 ,0.046 ,1157239,1158513,W
orf19.969,,5,5989.8 ,3901.6 ,0.7 ,0.439 ,0.057236348,0.14210904,0.6 ,0.073 ,43421,44635,W
orf19.3997,ADH1,5,60649.6 ,39514.0 ,0.7 ,0.185 ,0.171741504,0.02318858,0.7 ,0.081 ,1107937,1108986,W
orf19.4253,,5,230.9 ,150.6 ,0.7 ,1.348 ,0.159417174,0.188267426,0.6 ,0.033 ,538910,541255,W
orf19.5689,,5,1220.4 ,798.9 ,0.7 ,0.393 ,0.247482233,0.065982975,0.5 ,0.040 ,11086,10151,C
orf19.1287,,5,2746.6 ,1801.7 ,0.7 ,0.284 ,0.367492794,0.055720474,0.6 ,0.049 ,891567,892709,W
orf19.4040,ILV3,5,4344.6 ,2851.2 ,0.7 ,0.825 ,0.901203089,0.674388996,0.6 ,0.088 ,1171286,1169517,C
orf19.3177,,5,1554.3 ,1023.9 ,0.7 ,0.316 ,0.077133719,0.094902696,0.6 ,0.064 ,434212,435981,W
orf19.3960,HYS2,5,867.3 ,571.7 ,0.7 ,0.338 ,0.21350395,0.096254241,0.6 ,0.052 ,1032504,1031080,C
orf19.2639,,5,664.0 ,438.6 ,0.7 ,0.624 ,0.167034554,0.050670908,0.6 ,0.056 ,768671,768150,C
orf19.5681,,5,208.3 ,137.8 ,0.7 ,0.481 ,0.367970865,0.171234498,0.5 ,0.023 ,18148,18882,W
orf19.4149,,5,32357.1 ,21473.5 ,0.7 ,0.235 ,0.501231548,0.03220147,0.7 ,0.032 ,343904,343416,C
orf19.951,,5,384.6 ,255.1 ,0.7 ,0.501 ,0.396231479,0.368798731,0.6 ,0.055 ,72101,71613,C
orf19.4035,PGA4,5,4545.5 ,3028.4 ,0.7 ,0.520 ,0.071616385,0.159173845,0.6 ,0.103 ,1167315,1165960,C
orf19.1955,,5,111.8 ,74.6 ,0.7 ,31.291 ,0.738463787,0.751135775,0.6 ,0.038 ,266079,266809,W
orf19.3911,SAH1,5,11997.2 ,8046.1 ,0.7 ,0.224 ,0.030805569,0.034008906,0.6 ,0.040 ,947362,946010,C
orf19.923,THR1,5,660.0 ,444.4 ,0.7 ,0.416 ,0.456575943,0.10856537,0.6 ,0.066 ,147787,146714,C
orf19.1964,,5,339.3 ,229.6 ,0.7 ,15.471 ,0.878191349,0.813092176,0.6 ,0.025 ,227465,225963,C
orf19.4245,,5,124.4 ,84.3 ,0.7 ,0.488 ,0.249795515,0.124190815,0.7 ,0.053 ,527057,525711,C
orf19.939,NAM7,5,1145.2 ,777.3 ,0.7 ,0.252 ,0.279298136,0.053209562,0.6 ,0.038 ,95043,98102,W
orf19.3974,PUT2,5,2164.6 ,1469.4 ,0.7 ,0.259 ,0.178185766,0.030963423,0.6 ,0.039 ,1063882,1062095,C
orf19.3188,TAC1,5,429.9 ,292.5 ,0.7 ,0.339 ,0.594521121,0.140232874,0.6 ,0.056 ,419375,416430,C
orf19.4299,MSW1,5,210.9 ,143.7 ,0.7 ,0.416 ,0.133182679,0.141686078,0.6 ,0.055 ,621387,622586,W
orf19.4004,CCT3,5,2434.8 ,1664.4 ,0.7 ,0.271 ,0.589968068,0.131904849,0.6 ,0.031 ,1127833,1129422,W
orf19.949,,5,761.9 ,522.6 ,0.7 ,0.594 ,0.37430741,0.267363288,0.6 ,0.042 ,76453,74018,C
orf19.4341,,5,1037.3 ,712.6 ,0.7 ,0.273 ,0.771490239,0.055663388,0.6 ,0.031 ,691336,692784,W
orf19.1935,,5,400.7 ,276.7 ,0.7 ,0.449 ,0.180516407,0.363786434,0.6 ,0.020 ,296722,297168,W
orf19.3193,FCR3,5,876.8 ,605.6 ,0.7 ,0.187 ,0.439722744,0.006554342,0.5 ,0.054 ,407977,409176,W
orf19.3915,,5,4616.1 ,3191.0 ,0.7 ,0.527 ,0.276055312,0.309537342,0.6 ,0.049 ,955478,954174,C
orf19.4268,UTP13,5,1547.6 ,1070.8 ,0.7 ,0.266 ,0.188288694,0.021614798,0.6 ,0.033 ,570509,568110,C
orf19.6680,FGR27,5,362.1 ,250.6 ,0.7 ,0.726 ,0.175852886,0.202918846,0.6 ,0.050 ,816610,818973,W
orf19.4332,,5,266.4 ,184.9 ,0.7 ,5.772 ,0.912160276,0.827622046,0.6 ,0.036 ,674361,675953,W
orf19.3900,,5,707.4 ,490.8 ,0.7 ,0.512 ,0.185289581,0.208512977,0.7 ,0.061 ,928268,929875,W
orf19.3914,,5,1402.6 ,975.8 ,0.7 ,0.864 ,0.417928059,0.290557112,0.6 ,0.033 ,953387,952095,C
orf19.4263,,5,300.2 ,209.1 ,0.7 ,0.374 ,0.519982044,0.203989769,0.6 ,0.029 ,560499,559336,C
orf19.3183,,5,359.1 ,250.8 ,0.7 ,0.255 ,0.426007527,0.310980466,0.7 ,0.051 ,428137,428811,W
orf19.3205,,5,327.1 ,228.4 ,0.7 ,0.420 ,0.900951904,0.330818086,0.6 ,0.046 ,384458,385090,W
orf19.4016,,5,6176.4 ,4325.0 ,0.7 ,0.177 ,0.18117268,0.033787975,0.6 ,0.066 ,1146284,1144965,C
orf19.3170,,5,392.9 ,275.3 ,0.7 ,0.397 ,0.144956063,0.199167384,0.6 ,0.052 ,453568,451382,C
orf19.583,,5,3875.5 ,2724.3 ,0.7 ,0.419 ,0.265697977,0.029390388,0.6 ,0.046 ,190840,189518,C
orf19.974,ROT2,5,892.7 ,631.6 ,0.7 ,0.748 ,0.257554417,0.333401091,0.6 ,0.050 ,36656,39271,W
orf19.4022,SDH4,5,821.2 ,581.3 ,0.7 ,0.165 ,0.276445491,0.025264437,0.6 ,0.048 ,1150803,1150309,C
orf19.4051,HTS1,5,3239.7 ,2299.4 ,0.7 ,0.252 ,0.036093217,0.089789208,0.6 ,0.091 ,1180961,1179456,C
orf19.3167,,5,1784.7 ,1266.8 ,0.7 ,0.397 ,0.521309377,0.157507443,0.6 ,0.053 ,456472,457857,W
orf19.6663,RPS25B,5,18380.9 ,13079.7 ,0.7 ,0.147 ,0.195723227,0.012016113,0.6 ,0.063 ,793783,793466,C
orf19.3972,,5,624.3 ,445.4 ,0.7 ,0.337 ,0.492167901,0.115700171,0.6 ,0.061 ,1060529,1060009,C
orf19.1285,,5,804.8 ,574.3 ,0.7 ,0.235 ,0.507866965,0.014957017,0.6 ,0.037 ,899327,902122,W
orf19.1978,GIT2,5,131.6 ,94.3 ,0.7 ,17.416 ,0.910368728,0.88796534,0.6 ,0.032 ,207953,206349,C
orf19.1971,,5,953.0 ,682.2 ,0.7 ,0.366 ,0.929398919,0.411482045,0.6 ,0.039 ,218221,219705,W
orf19.4317,GRE3,5,977.3 ,701.3 ,0.7 ,0.160 ,0.241917532,0.011061235,0.6 ,0.044 ,650942,649827,C
orf19.1936,SNF1,5,1990.1 ,1429.9 ,0.7 ,0.735 ,0.172814786,0.242319401,0.6 ,0.056 ,294667,296523,W
orf19.4223,GCD11,5,7426.0 ,5348.0 ,0.7 ,0.260 ,0.08269968,0.098569331,0.6 ,0.060 ,483987,482383,C
orf19.1279,CDS1,5,2739.2 ,1977.5 ,0.7 ,0.244 ,0.427509057,0.048488029,0.6 ,0.024 ,913853,915208,W
orf19.3976,,5,930.7 ,674.8 ,0.7 ,0.164 ,0.950765653,0.144402618,0.6 ,0.027 ,1065391,1064270,C
orf19.3959,SSD1,5,1127.6 ,818.9 ,0.7 ,0.363 ,0.332158232,0.178884324,0.6 ,0.055 ,1029517,1025693,C
orf19.3955,MES1,5,1167.5 ,849.7 ,0.7 ,0.227 ,0.538425354,0.080376559,0.6 ,0.042 ,1022448,1020202,C
orf19.4279,MNN1,5,3473.1 ,2528.3 ,0.7 ,0.168 ,0.095323804,0.019343515,0.6 ,0.057 ,591842,589440,C
orf19.6295,MAS2,5,873.5 ,636.1 ,0.7 ,0.371 ,0.550411254,0.188289139,0.6 ,0.028 ,360974,362542,W
orf19.3202,,5,299.0 ,218.2 ,0.7 ,0.245 ,0.424672465,0.058593118,0.6 ,0.025 ,390739,393300,W
orf19.3931,SFC1,5,793.6 ,579.9 ,0.7 ,0.455 ,0.727554121,0.153278755,0.7 ,0.072 ,977986,977075,C
orf19.3175,,5,2888.6 ,2111.2 ,0.7 ,0.191 ,0.245025125,0.017507224,0.5 ,0.045 ,440048,438165,C
orf19.4347,,5,1078.7 ,788.9 ,0.7 ,0.707 ,0.203208974,0.21864897,0.6 ,0.060 ,709994,711913,W
